sma50_previous,stoch_rsi_14_previous,class
243.188,83.93754063278692,1
243.18000000000004,100.0,1
243.182,95.6193041181328,0
243.19,100.0,1
243.2,100.0,1
243.21,91.26723929384715,0
243.226,100.0,0
243.23999999999995,91.04485588976624,0
243.25399999999996,91.04485588976627,0
243.264,80.65900828262838,1
243.264,47.10473139803854,1
243.266,21.14328396361089,1
243.28,37.71240329969313,0
243.278,0.0,1
243.272,30.89166434935492,1
243.266,0.0,1
243.266,19.99722085346585,1
243.272,52.247124095496886,1
243.28400000000002,65.41630055570515,0
243.29999999999995,77.31529121644729,1
243.308,42.492268864146226,0
243.318,73.85038129375035,1
243.32799999999997,73.85038129375035,0
243.38800000000003,0.0,0
243.41000000000003,24.28660159413655,1
243.422,59.07453707633842,0
243.442,81.57748574983876,1
243.50000000000003,100.0,1
243.598,43.946570765172176,0
243.596,21.344353790494136,1
243.596,85.1606708297445,1
243.59600000000003,47.872566859533435,1
243.594,100.0,0
243.83599999999998,70.48002307213666,1
243.864,51.17347630761283,0
243.898,60.38213367781202,0
244.086,35.33658083910636,0
244.12800000000004,56.738923307686385,1
244.19600000000003,9.551159609367305,1
244.22800000000004,27.14521603864653,1
244.362,100.0,0
245.93000000000004,0.0,0
245.924,28.756051257656274,0
245.972,100.0,0
245.98999999999995,96.13692187877035,0
246.03,84.15408982058239,1
246.088,100.0,1
246.108,100.0,0
246.122,100.0,1
246.188,100.0,1
246.20999999999995,31.103224557005788,0
246.214,45.14023347990386,1
246.212,0.0,0
243.8,78.71121629459716,0
243.72,2.7141294901922466,1
243.694,2.7141294901922466,0
243.61,24.515437246073876,0
243.582,46.63159785095691,0
243.53000000000003,62.11121912149045,0
243.498,16.70862091603072,1
243.466,59.7656923986028,0
243.308,3.608995139268009,1
243.264,83.94939056617491,0
243.25600000000003,83.94939056617491,1
243.25800000000004,83.94939056617491,0
243.26800000000003,100.0,0
243.306,100.0,1
243.32,48.37268506164109,0
243.34,90.97026693738823,1
243.356,60.409908302721284,0
243.376,96.68050150455852,0
243.434,54.67971582219765,0
243.456,99.72813516405235,0
243.47599999999997,99.72813516405235,0
243.484,87.71818431464987,0
243.486,61.85059786979043,1
243.488,74.8558425022343,0
243.496,74.8558425022343,1
243.498,74.8558425022343,1
243.504,88.80712605132376,0
243.51,100.0,0
243.518,84.38039864214826,1
243.52599999999998,64.67527056395471,0
243.534,64.67527056395471,0
243.54000000000005,59.37525096117794,0
243.54200000000003,4.7328939332397075,1
243.52,91.20842341977463,1
243.524,100.0,0
243.44,100.0,1
243.45,88.98375557720291,0
243.474,97.33353953636237,0
243.504,99.9887940515733,1
243.588,100.0,1
243.616,95.14327495117088,0
243.63,87.29779602613846,0
243.644,87.29779602613846,0
243.506,87.31825139682074,0
243.508,73.55320541789546,1
243.51799999999997,84.7822423933027,1
243.522,45.24559670624518,1
243.52599999999998,100.0,0
243.53800000000004,100.0,1
243.56600000000003,88.89314561000013,1
243.66,83.20548203416988,0
243.69,83.20548203416988,0
243.71599999999998,73.46664913090882,0
243.73799999999997,46.57993017179693,0
243.75799999999995,46.57993017179693,1
243.79,12.782206237349241,1
243.81,28.03718340851975,1
243.814,28.03718340851975,1
243.808,28.03718340851975,0
243.8,41.98050090227376,0
243.79999999999995,54.74475354537572,1
243.794,19.791215705546048,0
243.778,24.603018275446768,0
243.762,65.86169952882888,1
243.80200000000005,96.99007430814251,0
243.81600000000003,100.0,0
243.82599999999996,91.67590488561798,0
243.83,99.07300654103969,1
243.842,99.07300654103969,0
243.854,100.0,0
243.532,95.0612461296213,0
243.5,100.0,0
243.5,100.0,1
243.45,100.0,0
243.43600000000004,85.75895175068598,0
243.426,84.34089184237841,1
243.414,75.26046225985358,1
243.404,75.26046225985358,0
243.408,77.52234619578424,1
243.41599999999997,89.02189991712179,1
243.426,99.60371264094181,1
243.53800000000004,90.92470966997251,1
243.59000000000003,42.05776173905254,0
243.612,42.05776173905257,1
243.624,5.4375782736624965,1
243.65000000000003,41.903373211795305,0
243.662,11.12594936770667,1
