ema200_current,adi14_previous,class
243.17811443537647,29.49350703497163,1
243.1933459797288,27.33001566438905,1
243.2010954335464,28.138500306321497,0
243.209079250263,28.88923604525876,1
243.21583286519532,29.839196304385656,1
243.2251322735149,30.127138022428827,0
243.2328769176945,30.39451247489746,0
243.24054450073783,30.64278875218976,0
243.24714076454683,29.65413273155519,0
243.25021911142517,28.7360949981088,1
243.2534225639321,26.808864225706376,1
243.26808485911803,23.357547893495926,1
243.28197290890552,24.263916931273553,0
243.29364627052482,23.099130809294962,1
243.30128581252617,20.347613516425785,1
243.307490484158,17.624687130911788,1
243.31357635472497,16.909175483037668,1
243.32044095829545,16.711535284196447,1
243.32760933844415,17.33874074742248,0
243.3325606057296,18.274806785425405,1
243.33861336749587,18.52174525658243,0
243.34476163872287,18.167628804815713,1
243.34969797230028,17.838806385318048,0
243.36802615136082,14.047811285716715,0
243.36950207796414,12.590495292347144,1
243.37304147719482,11.723718980900244,0
243.37685713041512,11.781263603796566,1
243.3905189710545,11.993563461893716,1
243.40151501920658,10.348523684005812,0
243.40442440981647,9.84139887985757,1
243.40646556233645,9.479940862592802,1
243.41063219057838,9.669916171077272,1
243.4152245676712,9.846321814670004,0
243.63323011555946,36.52739609974017,1
243.6555426029863,36.066683634769795,0
243.6756430258617,35.901222962108825,0
243.78647319094304,30.784253475909622,0
243.80231183892272,30.407514357618858,1
243.83102294148858,28.696111592936987,1
243.8491264286509,27.828190657430497,1
243.91028934954895,27.777909474020287,0
245.18199677075197,20.94931758949373,0
245.236674674194,21.726828807740823,0
245.3294006245415,20.850100747130746,0
245.34136827730995,21.022582531595226,0
245.375140199488,18.96465301825261,1
245.4212968492035,17.64296552108821,1
245.43794817983886,18.029949940459744,0
245.4521323039492,17.774539048536305,1
245.5210302663626,19.521597386233346,1
245.54581640464676,17.83628053099605,0
245.55606335685874,16.85596897350981,1
245.56521332447159,16.43903175848917,0
244.834333234004,27.351905880629463,0
244.77997663331814,24.396514368889193,1
244.76235212388653,23.5180218814308,0
244.7143552881337,20.313481744341985,0
244.70208189744443,18.921429054368943,0
244.67238046061885,18.333946911158463,0
244.6596854409755,17.202181312156974,1
244.6461217150597,16.527741506593383,0
244.55441364795558,16.255569177702306,1
244.53071026543304,15.199733703992365,0
244.51864621974252,14.799968119111641,1
244.5076972391832,14.428757218865249,0
244.49754075668758,14.084061382922178,0
244.4845002590923,14.132824171475516,1
244.4755090079956,13.345742014891947,0
244.46430570044043,12.614880012350055,1
244.4571333588858,11.936222438561153,0
244.44658010144832,12.060965966298456,0
244.33517016923562,10.508742724530194,0
244.3276647896797,10.551203324066408,0
244.31939480158763,11.592449135621335,0
244.30874984434516,12.559320246350902,0
244.2998287757349,12.074671102857986,1
244.29115220992267,11.62463975532885,0
244.2735915629912,10.818716270723105,1
244.2653924091177,10.894874503855435,1
244.25795839184812,10.965592863192592,0
244.24960332002442,11.471529205555143,0
244.2416428551354,11.941327237748899,1
244.2336058629061,12.816823244868123,0
244.22533736885697,13.62978382290741,0
244.21600038755852,15.187370909879633,0
244.19729119488719,17.210901329108648,1
244.02673608962624,14.66350116158429,1
244.01838021558385,13.647362654291612,0
243.9138514134928,18.43783559312172,1
243.9176591704376,19.612686809556244,0
243.92357482495086,21.5913002090508,0
243.92613507071147,23.42858408001002,1
243.94607357889316,28.103873545614746,1
243.94971645322295,29.967589134721035,0
243.95254440031627,31.34619330779241,0
243.95403771186488,32.62632575421583,0
243.76171689983872,20.223506211936744,0
243.7060902707865,14.575185601099449,1
243.698528254014,14.166002276412636,1
243.69464949960042,13.78604633206057,1
243.69556811899145,12.916829735310811,0
243.6946432840854,13.554546592099786,1
243.6984073436652,15.423272252521436,1
243.7259243286216,22.18564036177448,0
243.7312905349166,24.034625244078985,0
243.7346132963731,24.433777777973873,0
243.737591523634,24.804419416590573,0
243.73923362002532,24.335039209540483,1
243.73855785550563,23.89918616013681,1
243.74056688508657,22.6391366890462,1
243.7415564321067,22.225102817930544,1
243.74399836560193,21.3864821100137,0
243.74694381828903,21.278555190048625,0
243.7474027053993,21.17833733579531,1
243.74785702646872,20.594244309146553,0
243.74777900989318,19.582386587333122,0
243.6785659452428,26.633500708305892,1
243.67710871712399,24.21716023652717,0
243.6769298924438,22.662838967734423,0
243.67774787198908,21.31852480705852,0
243.67886918432689,20.07023308643088,1
243.6811301001497,18.85586140719128,0
243.6817505506377,17.7821959635366,0
243.54160063129586,29.25380614078433,0
243.5414856496717,26.561938597080665,0
243.5414856496717,26.561938597080665,1
243.5500049294603,22.64447630571141,0
243.55243183340087,22.225217024745675,0
243.55383956416782,21.40025334139247,1
243.55554475955554,20.250489922857888,1
243.56084100623642,19.182852462790052,0
243.5690480145738,18.491834369966604,1
243.57427050970742,18.068313226042694,1
243.58158682541253,17.981200619141127,1
243.64007765481801,24.98727059245132,1
243.6628061645771,25.77062932335507,0
243.6707037612065,26.14294611517559,1
243.67737201396287,26.186910541257912,1
243.69757533526607,25.845676933774147,0
243.70627773081958,26.037022757697486,1
