ema100_current,uosc_previous,class
243.18905225418166,21.379885046451914,1
243.2059823509734,28.3890230229244,1
243.21960454887298,25.79184034575511,0
243.23295700028004,27.410741074107047,1
243.24344502462958,25.458241947805533,1
243.2576857613686,22.059716360914866,0
243.26904448124196,22.53823196687541,0
243.28048818799888,17.008123195731017,0
243.28941517665172,18.001621612297242,0
243.29067523904556,21.294207393056475,1
243.29191034970887,18.823053158624145,1
243.31029924093696,19.400939442852376,1
243.3284839227556,22.734051092864657,0
243.33751678839408,19.806918388699184,1
243.3447663049139,23.976680400614004,1
243.3498359170736,16.410981582396726,1
243.3580095074276,17.598505696236007,1
243.36831135455623,25.244667205092536,1
243.38131913882043,25.249840853002485,0
243.38917921106997,24.48608887900327,1
243.3982440122856,20.68233353947642,0
243.40743922451642,23.03139518331161,1
243.41447215531707,25.313688402191204,0
243.43239618066715,26.07199817726034,0
243.42857866939048,23.841362363563217,1
243.43290288727312,31.831787260358386,0
243.4368315650493,33.67464714709917,1
243.4505651585406,25.12902520365177,1
243.45160054841358,34.5283789301762,0
243.4551589754741,38.083953960731904,1
243.4563568285833,45.29616724738735,1
243.4621111819273,38.155061019383176,1
243.46806149971002,41.79587880618865,0
243.82994300544357,16.78437534159132,1
243.8701414176561,11.016211916399515,0
243.90527351363698,10.700751923449292,0
244.10478228197974,25.46232298297667,0
244.13464820015275,25.58364296705452,1
244.18798273851326,25.773341714390234,1
244.21942096903098,20.504068649828078,1
244.32506238048538,18.12724943793112,0
245.83408383388885,26.85638496189079,0
245.87057307332157,10.411822660098213,0
245.86638279248183,27.989222883602626,0
245.87057823792648,25.024668661996568,0
245.8842262192538,18.11371851699863,1
245.92862768583853,17.01057028925865,1
245.94552040561916,18.533360537814385,0
245.95718848396888,23.974840469084764,1
246.03293930986325,30.05736330544499,1
246.05245192054863,24.4884357996983,0
246.0590926090496,21.20493225785105,1
246.06300177668945,22.597534560382535,0
244.2284174956066,33.06260287190153,0
244.15737520939186,54.05018125867856,1
244.13215058352168,40.04091994637346,0
244.06549234972576,31.2064848112204,0
244.05050707671853,29.467876039305487,0
244.01353315183098,28.43357734007535,0
243.9979064878408,31.432506261682025,1
243.9796793286337,33.68136187095412,0
243.8651202898652,34.19879062736174,1
243.845215351992,37.75182677789487,0
243.83385144982952,35.26533304614739,1
243.82283330127632,35.51621465746649,0
243.8146333559607,35.2383180954608,0
243.8006551917408,30.00099267330749,1
243.79444397705845,33.81157340985156,0
243.78315571256888,41.478646253021104,1
243.7786513961876,35.67655987503232,0
243.76736594404213,42.090403875300176,0
243.62229653862755,19.91795366795364,0
243.61775770628597,24.090984102535906,0
243.61163846582176,23.367220712535282,0
243.6013700903672,22.030616651112343,0
243.59390507115882,20.930118181710338,1
243.58720769817168,23.598901098901,0
243.57971296384312,22.619047619047183,1
243.57682638085092,19.07207006191723,1
243.57659697999665,23.222917307625213,0
243.5737720996549,30.54741988643785,0
243.57224280565552,35.26624442880442,1
243.570433882676,35.5825206580791,0
243.5689706919833,38.38355303274524,0
243.5661761014024,40.77758625813279,0
243.56075797658417,34.37470350558354,1
243.45396621440563,24.869169266583878,1
243.45084891813374,23.64773866535798,0
243.43766415086878,45.57283897040844,1
243.4630392727289,40.707841220730856,0
243.49156240093876,38.199920714206435,0
243.51389003269833,34.934560388860234,1
243.60340637005638,30.68327462737411,1
243.62673911589187,22.414338104076982,0
243.64929991512696,21.35090829231859,0
243.66757429566596,19.118047448054604,0
243.51813622269586,17.842639591114217,0
243.49600610749957,34.670474419431535,1
243.49317526037171,46.43433231459743,1
243.4978906238292,56.2979917565609,1
243.512602790038,56.73128261177804,0
243.52213349409507,56.45098948670705,1
243.55822548539874,34.2869896061393,1
243.64952012843827,22.53983931420083,0
243.669460434308,21.582156528700303,0
243.68349592644898,24.40108987600564,0
243.6978733121113,21.897842594564352,0
243.7087461509301,23.470062016355136,1
243.71575320199963,22.459849038908096,1
243.73903722122918,19.436342599255358,1
243.7509544053113,21.363808605188233,1
243.765235627629,21.907519585081612,0
243.78152416351418,22.359463608892398,0
243.79321984606514,21.19047920468336,1
243.8037541948537,22.151191698592022,0
243.81178983262703,28.53547406734099,0
243.7321990925196,26.59404670959333,1
243.73551672689067,36.42787091953472,0
243.73741344744647,36.99339763163145,0
243.74156271922902,30.552163548508094,0
243.74562982721366,27.50345713227412,1
243.751906508456,25.68820737495389,0
243.7560787009608,25.71765347360269,0
243.51991036140927,34.00538772919588,0
243.51617674725293,33.481268901568875,0
243.51617674725293,33.481268901568875,1
243.51986470045483,23.72247823860724,0
243.52095243985409,20.766228061634067,0
243.51817896966287,21.60682454800091,1
243.51608024373226,20.9438278518816,1
243.521823142967,22.39925482890425,0
243.5310351816962,25.296009491734647,1
243.5412513498301,27.290729283839113,1
243.55646526176227,31.71212972033501,1
243.67698746346886,27.759254094145373,1
243.72574573034674,24.262813752372452,0
243.74269551855275,23.77513642819716,1
243.7557799092213,21.334289747762075,1
243.79482958383943,17.643596875088612,0
243.80898254064275,17.408876232405245,1
