sma200_previous,rsi14_previous,class
243.0835,-18.500407777050388,1
243.101,22.277730058028173,1
243.1065,18.323516316432432,0
243.112,24.76988694583753,1
243.1185,24.76988694583753,1
243.1245,20.836230548135052,0
243.1325,25.061974356347164,0
243.139,21.160900258450692,0
243.1455,21.160900258450692,0
243.152,16.63657763603696,1
243.157,2.0195353174736543,1
243.17,6.891463635604608,1
243.1845,10.70939285789956,0
243.2035,-3.2624860165443152,1
243.215,5.487411210615363,1
243.22550000000004,-3.6859918027169267,1
243.231,1.4764203268832716,1
243.238,9.80194180284569,1
243.2445,13.201650031964023,0
243.249,16.27345156714425,1
243.253,7.283662721075642,0
243.2575,11.054133230035717,1
243.2625,11.054133230035717,0
243.2855,-5.936793576603848,0
243.2935,-17.166401136642552,1
243.297,-1.8018360413373105,0
243.301,3.879108784747871,1
243.3175,9.435306228375024,1
243.3445,-11.488438602341231,0
243.3475,-11.488438602341231,1
243.3505,6.330362858200742,1
243.354,-1.4717048687383991,1
243.358,11.475843209984506,0
243.5165,15.14059670309007,1
243.5275,13.221505730246008,0
243.5395,18.43960836214133,0
243.5915,14.34111631089749,0
243.5955,17.25881243782385,1
243.5995,5.905346588094147,1
243.6045,8.048925420453926,1
243.6315,18.768620519672453,0
244.579,-0.8428364144832301,0
244.6355,0.911012377284422,0
244.771,12.641082726109602,0
244.78800000000004,9.801070102429053,0
244.8385,0.9916716784941996,1
244.89,14.416792227493048,1
244.909,14.416792227493048,0
244.928,14.416792227493048,1
245.0005,19.221440772531565,1
245.0285,1.8709722321077609,0
245.0415,5.405951629219104,1
245.0535,-2.5038297766230784,0
245.218,-6.150531008400961,0
245.1855,-5.600105261462119,1
245.17050000000003,-5.600105261462119,0
245.13500000000005,-1.1787977486342385,0
245.1265,3.306361955186631,0
245.11,6.4456307818778384,0
245.10050000000004,-2.762020923949265,1
245.094,5.9699577150342416,0
245.0415,-12.486775411882064,1
245.024,6.856219078603374,0
245.016,6.856219078603374,1
245.007,6.856219078603374,0
244.998,10.721733542434123,0
244.98800000000003,14.178119011846904,1
244.978,-0.03684619839033587,0
244.971,11.691889745498088,1
244.963,3.2774596066687,0
244.958,13.264134705584324,0
244.8935,-2.718588666353128,0
244.8865,13.165260463896034,0
244.8795,13.165260463896034,0
244.873,8.797373830786142,0
244.865,-0.6103819943709112,1
244.859,4.04546886116195,0
244.8475,4.04546886116195,1
244.841,4.04546886116195,1
244.833,9.105602555029165,0
244.824,13.440854767851606,0
244.815,7.7325750963479996,1
244.807,7.7325750963479996,0
244.7985,7.7325750963479996,0
244.789,7.7325750963479996,0
244.7695,0.05464813789346579,1
244.5765,-3.859525899504817,1
244.566,4.479630263448527,0
244.455,24.075709840091942,1
244.4475,14.870054547444001,0
244.44100000000003,21.847498941927253,0
244.435,24.066345659842824,1
244.4175,24.99650351135679,1
244.412,20.89329138579868,0
244.406,14.265025644511836,0
244.3975,14.265025644511836,0
244.1475,-0.5454863517553861,0
244.0465,-3.324890305382766,1
244.033,2.909462573438901,1
244.0185,-0.23818501028578964,1
244.00600000000003,8.252658882880041,0
243.996,16.40549302351181,1
243.9705,14.214068076582675,1
243.949,19.886834504894253,0
243.9405,19.886834504894253,0
243.933,17.170004990813286,0
243.92550000000003,11.31837219125427,0
243.917,11.31837219125427,1
243.9075,7.925117668432094,1
243.88550000000004,7.332991651174751,1
243.874,7.332991651174751,1
243.8625,7.332991651174751,0
243.8525,10.673170498435098,0
243.841,13.730899528751936,1
243.82800000000003,5.357636294818363,0
243.815,5.357636294818363,0
243.68,-16.133402973734732,1
243.6665,-1.2465530181078464,0
243.661,9.36253235347283,0
243.6565,3.7889043781124334,0
243.652,8.74183825941924,1
243.6485,8.74183825941924,0
243.6455,13.303380404559007,0
243.5275,-1.5354069851347134,0
243.5315,8.92272293346524,0
243.5315,8.92272293346524,1
243.541,18.62249972232605,0
243.5445,11.949982401766976,0
243.5475,11.949982401766976,1
243.5505,8.08071200286345,1
243.5545,8.08071200286345,0
243.5655,13.165609045334008,1
243.5685,15.957350925430362,1
243.5715,18.526293204782466,1
243.5975,32.469328302472526,1
243.609,19.36181058648505,0
243.61550000000003,19.36181058648505,1
243.6205,9.53922653204694,1
243.6315,18.119227408984532,0
243.6345,9.22750320370183,1
