ema200_previous,sma50_previous,class
243.18028035080428,243.188,1
243.1885337173301,243.18000000000004,1
243.1933459797288,243.182,0
243.2010954335464,243.19,1
243.209079250263,243.2,1
243.21583286519532,243.21,0
243.2251322735149,243.226,0
243.2328769176945,243.23999999999995,0
243.24054450073783,243.25399999999996,0
243.24714076454683,243.264,1
243.25021911142517,243.264,1
243.2582121099501,243.266,1
243.27440708951042,243.28,0
243.2898420512497,243.278,1
243.2985633976934,243.272,1
243.30382540270813,243.266,1
243.307490484158,243.266,1
243.31357635472497,243.272,1
243.32044095829545,243.28400000000002,0
243.32760933844415,243.29999999999995,1
243.3325606057296,243.308,0
243.33861336749587,243.318,1
243.34476163872287,243.32799999999997,0
243.3645936479768,243.38800000000003,0
243.36708943313937,243.41000000000003,1
243.36950207796414,243.422,0
243.37304147719482,243.442,1
243.3858355976397,243.50000000000003,1
243.40058643874156,243.598,0
243.40151501920658,243.596,1
243.40442440981647,243.596,1
243.40646556233645,243.59600000000003,1
243.41063219057838,243.594,0
243.61502808479324,243.83599999999998,1
243.63323011555946,243.864,0
243.6555426029863,243.898,0
243.7669883818001,244.086,0
243.78647319094304,244.12800000000004,1
243.81569136677163,244.19600000000003,1
243.83102294148858,244.22800000000004,1
243.89069443206319,244.362,0
245.16937120108838,245.93000000000004,0
245.221268953558,245.924,0
245.3142976184791,245.972,0
245.3294006245415,245.98999999999995,0
245.3628215401603,246.03,1
245.4044781685112,246.088,1
245.4212968492035,246.108,0
245.43794817983886,246.122,1
245.50779196801182,246.188,1
245.5331418154762,246.20999999999995,0
245.54581640464676,246.214,1
245.55606335685874,246.212,0
244.84953514904828,243.8,0
244.79956980428062,243.72,1
244.77997663331814,243.694,0
244.7292339831289,243.61,0
244.7143552881337,243.582,0
244.68815692543944,243.53000000000003,0
244.67238046061885,243.498,1
244.6596854409755,243.466,0
244.5701668429261,243.308,1
244.54258095555105,243.264,0
244.53071026543304,243.25600000000003,1
244.51864621974252,243.25800000000004,0
244.5076972391832,243.26800000000003,0
244.49754075668758,243.306,1
244.4845002590923,243.32,0
244.4755090079956,243.34,1
244.46430570044043,243.356,0
244.4571333588858,243.376,0
244.34275097974185,243.434,0
244.33517016923562,243.456,0
244.3276647896797,243.47599999999997,0
244.31939480158763,243.484,0
244.30874984434516,243.486,1
244.2998287757349,243.488,0
244.2824062421525,243.496,1
244.2735915629912,243.498,1
244.2653924091177,243.504,0
244.25795839184812,243.51,0
244.24960332002442,243.518,1
244.2416428551354,243.52599999999998,0
244.2336058629061,243.534,0
244.22533736885697,243.54000000000005,0
244.206912047493,243.54200000000003,1
244.03533324343348,243.52,1
244.02673608962624,243.524,0
243.91534511552524,243.44,1
243.9138514134928,243.45,0
243.9176591704376,243.474,0
243.92357482495086,243.504,1
243.93922171625272,243.588,1
243.94607357889316,243.616,0
243.94971645322295,243.63,0
243.95254440031627,243.644,0
243.76985276004143,243.506,0
243.71240866033918,243.508,1
243.7060902707865,243.51799999999997,1
243.698528254014,243.522,1
243.69464949960042,243.52599999999998,0
243.69556811899145,243.53800000000004,1
243.6937768964984,243.56600000000003,1
243.71981376774227,243.66,0
243.7259243286216,243.69,0
243.7312905349166,243.71599999999998,0
243.7346132963731,243.73799999999997,0
243.737591523634,243.75799999999995,1
243.73923362002532,243.79,1
243.73956739287001,243.81,1
243.74056688508657,243.814,1
243.7415564321067,243.808,0
243.74399836560193,243.8,0
243.74694381828903,243.79999999999995,1
243.7474027053993,243.794,0
243.74785702646872,243.778,0
243.68039544231635,243.762,1
243.67659891617447,243.80200000000005,0
243.67710871712399,243.81600000000003,0
243.6769298924438,243.82599999999996,0
243.67774787198908,243.83,1
243.67886918432689,243.842,0
243.6811301001497,243.854,0
243.5457242263327,243.532,0
243.5421211103425,243.5,0
243.5421211103425,243.5,1
243.54739633339383,243.45,0
243.5500049294603,243.43600000000004,0
243.55243183340087,243.426,1
243.55383956416782,243.414,1
243.55554475955554,243.404,0
243.5647780571777,243.408,1
243.5690480145738,243.41599999999997,1
243.57427050970742,243.426,1
243.6285425804848,243.53800000000004,1
243.65134221634617,243.59000000000003,0
243.6628061645771,243.612,1
243.6707037612065,243.624,1
243.68957198410823,243.65000000000003,0
243.69757533526607,243.662,1
