sma200_current,rsi14_previous,class
243.0855,-18.500407777050388,1
243.1065,22.277730058028173,1
243.112,18.323516316432432,0
243.1185,24.76988694583753,1
243.1245,24.76988694583753,1
243.1325,20.836230548135052,0
243.139,25.061974356347164,0
243.1455,21.160900258450692,0
243.152,21.160900258450692,0
243.157,16.63657763603696,1
243.1625,2.0195353174736543,1
243.178,6.891463635604608,1
243.192,10.70939285789956,0
243.209,-3.2624860165443152,1
243.2205,5.487411210615363,1
243.231,-3.6859918027169267,1
243.238,1.4764203268832716,1
243.2445,9.80194180284569,1
243.249,13.201650031964023,0
243.253,16.27345156714425,1
243.2575,7.283662721075642,0
243.2625,11.054133230035717,1
243.267,11.054133230035717,0
243.289,-5.936793576603848,0
243.297,-17.166401136642552,1
243.301,-1.8018360413373105,0
243.306,3.879108784747871,1
243.3225,9.435306228375024,1
243.3475,-11.488438602341231,0
243.3505,-11.488438602341231,1
243.354,6.330362858200742,1
243.358,-1.4717048687383991,1
243.3635,11.475843209984506,0
243.5275,15.14059670309007,1
243.5395,13.221505730246008,0
243.5515,18.43960836214133,0
243.5955,14.34111631089749,0
243.598,17.25881243782385,1
243.6045,5.905346588094147,1
243.6125,8.048925420453926,1
243.643,18.768620519672453,0
244.593,-0.8428364144832301,0
244.6505,0.911012377284422,0
244.78800000000004,12.641082726109602,0
244.805,9.801070102429053,0
244.8545,0.9916716784941996,1
244.909,14.416792227493048,1
244.928,14.416792227493048,0
244.946,14.416792227493048,1
245.0145,19.221440772531565,1
245.0415,1.8709722321077609,0
245.0535,5.405951629219104,1
245.0655,-2.5038297766230784,0
245.2155,-6.150531008400961,0
245.17050000000003,-5.600105261462119,1
245.158,-5.600105261462119,0
245.1265,-1.1787977486342385,0
245.1195,3.306361955186631,0
245.10050000000004,6.4456307818778384,0
245.094,-2.762020923949265,1
245.0875,5.9699577150342416,0
245.0315,-12.486775411882064,1
245.016,6.856219078603374,0
245.007,6.856219078603374,1
244.998,6.856219078603374,0
244.98800000000003,10.721733542434123,0
244.978,14.178119011846904,1
244.971,-0.03684619839033587,0
244.963,11.691889745498088,1
244.958,3.2774596066687,0
244.9515,13.264134705584324,0
244.8865,-2.718588666353128,0
244.8795,13.165260463896034,0
244.873,13.165260463896034,0
244.865,8.797373830786142,0
244.859,-0.6103819943709112,1
244.8535,4.04546886116195,0
244.841,4.04546886116195,1
244.833,4.04546886116195,1
244.824,9.105602555029165,0
244.815,13.440854767851606,0
244.807,7.7325750963479996,1
244.7985,7.7325750963479996,0
244.789,7.7325750963479996,0
244.779,7.7325750963479996,0
244.75800000000004,0.05464813789346579,1
244.566,-3.859525899504817,1
244.556,4.479630263448527,0
244.4475,24.075709840091942,1
244.44100000000003,14.870054547444001,0
244.435,21.847498941927253,0
244.428,24.066345659842824,1
244.412,24.99650351135679,1
244.406,20.89329138579868,0
244.3975,14.265025644511836,0
244.388,14.265025644511836,0
244.13,-0.5454863517553861,0
244.033,-3.324890305382766,1
244.0185,2.909462573438901,1
244.00600000000003,-0.23818501028578964,1
243.996,8.252658882880041,0
243.9865,16.40549302351181,1
243.966,14.214068076582675,1
243.9405,19.886834504894253,0
243.933,19.886834504894253,0
243.92550000000003,17.170004990813286,0
243.917,11.31837219125427,0
243.9075,11.31837219125427,1
243.897,7.925117668432094,1
243.874,7.332991651174751,1
243.8625,7.332991651174751,1
243.8525,7.332991651174751,0
243.841,10.673170498435098,0
243.82800000000003,13.730899528751936,1
243.815,5.357636294818363,0
243.8035,5.357636294818363,0
243.6735,-16.133402973734732,1
243.661,-1.2465530181078464,0
243.6565,9.36253235347283,0
243.652,3.7889043781124334,0
243.6485,8.74183825941924,1
243.6455,8.74183825941924,0
243.6405,13.303380404559007,0
243.5285,-1.5354069851347134,0
243.534,8.92272293346524,0
243.534,8.92272293346524,1
243.5445,18.62249972232605,0
243.5475,11.949982401766976,0
243.5505,11.949982401766976,1
243.5545,8.08071200286345,1
243.5605,8.08071200286345,0
243.5685,13.165609045334008,1
243.5715,15.957350925430362,1
243.575,18.526293204782466,1
243.6035,32.469328302472526,1
243.61550000000003,19.36181058648505,0
243.6205,19.36181058648505,1
243.625,9.53922653204694,1
243.6345,18.119227408984532,0
243.64,9.22750320370183,1
