ema200_previous,uosc_current,class
243.18028035080428,21.73981761800549,1
243.1885337173301,25.79184034575511,1
243.1933459797288,27.410741074107047,0
243.2010954335464,25.458241947805533,1
243.209079250263,22.059716360914866,1
243.21583286519532,22.53823196687541,0
243.2251322735149,17.008123195731017,0
243.2328769176945,18.001621612297242,0
243.24054450073783,21.294207393056475,0
243.24714076454683,18.823053158624145,1
243.25021911142517,18.40018779047218,1
243.2582121099501,24.898530091291583,1
243.27440708951042,20.041599065123695,0
243.2898420512497,22.632547091945906,1
243.2985633976934,15.68505663134856,1
243.30382540270813,17.598505696236007,1
243.307490484158,25.244667205092536,1
243.31357635472497,25.249840853002485,1
243.32044095829545,24.48608887900327,0
243.32760933844415,20.68233353947642,1
243.3325606057296,23.03139518331161,0
243.33861336749587,25.313688402191204,1
243.34476163872287,27.7983641514426,0
243.3645936479768,32.136985555576594,0
243.36708943313937,31.831787260358386,1
243.36950207796414,33.67464714709917,0
243.37304147719482,30.50520907663741,1
243.3858355976397,27.385426892815772,1
243.40058643874156,38.083953960731904,0
243.40151501920658,45.29616724738735,1
243.40442440981647,38.155061019383176,1
243.40646556233645,41.79587880618865,1
243.41063219057838,42.747729538901595,0
243.61502808479324,11.016211916399515,1
243.63323011555946,10.700751923449292,0
243.6555426029863,11.397583103340258,0
243.7669883818001,25.58364296705452,0
243.78647319094304,26.44745501293643,1
243.81569136677163,20.504068649828078,1
243.83102294148858,20.10329201522816,1
243.89069443206319,16.042671807504803,0
245.16937120108838,18.091746962714303,0
245.221268953558,13.347815385319764,0
245.3142976184791,25.024668661996568,0
245.3294006245415,22.66507885341846,0
245.3628215401603,19.125336279995143,1
245.4044781685112,18.533360537814385,1
245.4212968492035,23.974840469084764,0
245.43794817983886,26.17734288287027,1
245.50779196801182,21.78115975099018,1
245.5331418154762,21.20493225785105,0
245.54581640464676,22.597534560382535,1
245.55606335685874,17.862198395321165,0
244.84953514904828,42.98227227399214,0
244.79956980428062,40.04091994637346,1
244.77997663331814,38.65157398992244,0
244.7292339831289,29.467876039305487,0
244.7143552881337,25.602943840185226,0
244.68815692543944,31.432506261682025,0
244.67238046061885,33.68136187095412,1
244.6596854409755,33.28713458506989,0
244.5701668429261,30.263857267044934,1
244.54258095555105,35.26533304614739,0
244.53071026543304,35.51621465746649,1
244.51864621974252,35.2383180954608,0
244.5076972391832,30.00099267330749,0
244.49754075668758,33.81157340985156,1
244.4845002590923,41.478646253021104,0
244.4755090079956,35.67655987503232,1
244.46430570044043,42.090403875300176,0
244.4571333588858,44.50969795231997,0
244.34275097974185,24.090984102535906,0
244.33517016923562,23.367220712535282,0
244.3276647896797,22.030616651112343,0
244.31939480158763,20.930118181710338,0
244.30874984434516,23.598901098901,1
244.2998287757349,20.58849779661936,0
244.2824062421525,19.07207006191723,1
244.2735915629912,23.222917307625213,1
244.2653924091177,30.54741988643785,0
244.25795839184812,35.26624442880442,0
244.24960332002442,35.5825206580791,1
244.2416428551354,38.38355303274524,0
244.2336058629061,40.77758625813279,0
244.22533736885697,37.97508151814147,0
244.206912047493,39.402789901124265,1
244.03533324343348,23.64773866535798,1
244.02673608962624,26.14139814600563,0
243.91534511552524,40.707841220730856,1
243.9138514134928,38.199920714206435,0
243.9176591704376,34.934560388860234,0
243.92357482495086,31.093998491570744,1
243.93922171625272,22.414338104076982,1
243.94607357889316,21.35090829231859,0
243.94971645322295,19.118047448054604,0
243.95254440031627,19.248889408464443,0
243.76985276004143,19.21139380253013,0
243.71240866033918,46.43433231459743,1
243.7060902707865,56.2979917565609,1
243.698528254014,56.73128261177804,1
243.69464949960042,56.45098948670705,0
243.69556811899145,43.778893660313855,1
243.6937768964984,27.796629444037556,1
243.71981376774227,21.582156528700303,0
243.7259243286216,24.40108987600564,0
243.7312905349166,21.897842594564352,0
243.7346132963731,23.470062016355136,0
243.737591523634,22.459849038908096,1
243.73923362002532,17.539360562863887,1
243.73956739287001,21.363808605188233,1
243.74056688508657,21.907519585081612,1
243.7415564321067,22.359463608892398,0
243.74399836560193,21.19047920468336,0
243.74694381828903,22.151191698592022,1
243.7474027053993,28.53547406734099,0
243.74785702646872,26.705413759481825,0
243.68039544231635,32.89703926646609,1
243.67659891617447,36.99339763163145,0
243.67710871712399,30.552163548508094,0
243.6769298924438,27.50345713227412,0
243.67774787198908,25.68820737495389,1
243.67886918432689,25.71765347360269,0
243.6811301001497,23.572125142941925,0
243.5457242263327,31.488374427887784,0
243.5421211103425,28.90510468289171,0
243.5421211103425,28.90510468289171,1
243.54739633339383,20.766228061634067,0
243.5500049294603,21.60682454800091,0
243.55243183340087,20.9438278518816,1
243.55383956416782,22.39925482890425,1
243.55554475955554,30.2793265847447,0
243.5647780571777,27.290729283839113,1
243.5690480145738,31.71212972033501,1
243.57427050970742,33.113674577969014,1
243.6285425804848,25.780138262747503,1
243.65134221634617,23.77513642819716,0
243.6628061645771,21.334289747762075,1
243.6707037612065,18.502682733675357,1
243.68957198410823,17.408876232405245,0
243.69757533526607,19.015269484327774,1
