sma20_previous,cci20_previous,class
242.89,-21.93861004597612,1
242.925,98.46214934662865,1
242.94,99.44153633195806,0
242.965,109.86786369240049,1
243.01000000000005,117.85839417655228,1
243.045,102.54540268262848,0
243.09,101.5148840559035,0
243.13,100.2514032848662,0
243.175,89.62036625169803,0
243.23,68.31116765052944,1
243.28,32.404516569699936,1
243.345,17.310135879888527,1
243.455,48.915501406250044,0
243.59,-16.972449761541213,1
243.65,-11.852478199791927,1
243.635,-30.68672425356317,1
243.635,-20.425177931153435,1
243.63,-5.560417832040456,1
243.63,22.40958172723565,0
243.64,35.295075132829474,1
243.63,21.399168773441684,0
243.63,12.854910300272394,1
243.63,17.648530028721336,0
243.615,-22.11970965669456,0
243.58,-44.81815314474896,1
243.58,-25.72284948559573,0
243.58,-2.3439712122770304,1
243.61000000000004,8.251245230768731,1
243.50999999999996,-21.24280038042813,0
243.49499999999995,-14.312606738079404,1
243.49999999999997,0.9751093585219838,1
243.5,10.273256892477988,1
243.51,19.401388098101425,0
244.235,151.9226115840708,1
244.305,108.8270309077913,0
244.39500000000004,128.3364314514768,0
245.085,27.99312385517817,0
245.21,40.903421667583906,1
245.40000000000003,-32.190404548676966,1
245.4650000000001,-40.56706791491077,1
245.33,51.90944694485402,0
246.36,-8.995491459682867,0
246.335,-16.855271087085068,0
246.05,7.21770126800119,0
246.04,25.74828855910637,0
245.925,1.570210856888903,1
245.94000000000003,24.008482703539052,1
245.965,35.7745350951466,0
245.99,25.988900499439648,1
246.08,49.044444732569396,1
246.14,9.0097089461724,0
246.195,14.074815463533866,1
246.245,2.074795549648184,0
243.215,1.6931903945987798,0
243.26000000000005,12.67003486075333,1
243.27500000000003,6.090511470373088,0
243.345,6.002632994934852,0
243.385,2.1022616972241503,0
243.445,10.32250636708142,0
243.445,0.20060782566124225,1
243.45,7.9331357560764895,0
243.445,-10.512683350294218,1
243.46,1.0140571852020823,0
243.47000000000003,10.155883880388977,1
243.46000000000004,8.239774257040409,0
243.48,9.782567757734258,0
243.505,14.788556684189846,1
243.51,2.145695416204102,0
243.525,9.924854323598376,1
243.53500000000003,9.226674290765313,0
243.555,18.167946716552493,0
243.48999999999995,-1.5567982264922733,0
243.52,9.666897424865118,0
243.545,20.297657338070763,0
243.55,13.134358230237774,0
243.545,0.8352073297805495,1
243.545,0.9410111478481138,0
243.5300000000001,1.5732571457343036,1
243.53500000000008,3.4680404310444994,1
243.53000000000003,5.687527252733164,0
243.54000000000005,11.818834156428812,0
243.53000000000003,10.147069082510924,1
243.535,11.967321798105953,0
243.545,9.443652168006508,0
243.555,12.859754283041301,0
243.59,0.2132241625619085,1
243.45,-4.000354626029926,1
243.44,3.2464791933174246,0
243.295,30.059927471407587,1
243.335,53.19638857036657,0
243.4,81.3145467002538,0
243.485,74.3504030470735,1
243.67,81.69973293605865,1
243.74,72.76839284692278,0
243.795,53.55319289403757,0
243.84500000000003,47.95776900458728,0
243.51,-5.7915725313419575,0
243.17,11.722195488176482,1
243.205,12.39264619035711,1
243.215,13.50377462865776,1
243.235,25.677465313541607,0
243.285,47.30146802286857,1
243.49,38.023243575150225,1
243.74,61.333038218453396,0
243.805,57.36154804477928,0
243.86000000000004,40.61701965325139,0
243.90000000000003,30.899287469173284,0
243.95000000000005,23.614745532899367,1
243.99,16.207691846396994,1
244.07,8.223205462261372,1
244.105,7.776476739407178,1
244.14999999999995,2.7058180499685762,0
244.19,10.713579423575938,0
244.23999999999995,9.712520242697996,1
244.265,0.6783551786306558,0
244.27,-8.94465644412215,0
243.79,-20.00836688860914,1
243.74999999999997,-3.3938866056316583,0
243.735,4.7521805719972035,0
243.715,10.300130872784028,0
243.695,11.893405724981433,1
243.67,13.609423164598494,0
243.66,21.45268599887544,0
243.09500000000003,12.383244020872727,0
243.08,22.634572329555308,0
243.08,22.634572329555308,1
243.14499999999992,49.93076117163393,0
243.19499999999996,41.92757825674757,0
243.23999999999995,34.02023926196701,1
243.29,17.073708397702525,1
243.32,19.24499833813184,0
243.39500000000004,36.18590817735621,1
243.425,29.4195555761516,1
243.485,35.2728580864134,1
243.835,93.41935005226318,1
243.97000000000003,38.33324415451012,0
244.04500000000007,38.25601746660492,1
244.08500000000004,21.18985839706248,1
244.19,26.090087134056763,0
244.225,20.7488672030532,1
