ema50_current,sma50_previous,class
243.04244851562999,243.188,1
243.09723482203853,243.18000000000004,1
243.12724866225426,243.182,0
243.156699094496,243.19,1
243.1810730391989,243.2,1
243.2141750962919,243.21,0
243.2414438595034,243.226,0
243.26764325945183,243.23999999999995,0
243.28766645258773,243.25399999999996,0
243.2920716897411,243.264,1
243.29630417249646,243.264,1
243.3358460758752,243.266,1
243.36835825758973,243.28,0
243.3818952129344,243.278,1
243.3884166211081,243.272,1
243.39263933389682,243.266,1
243.40653350945578,243.266,1
243.42564520011646,243.272,1
243.44915619207558,243.28400000000002,0
243.46144762562298,243.29999999999995,1
243.477792216164,243.308,0
243.49349584237004,243.318,1
243.50588928220586,243.32799999999997,0
243.53107009325439,243.38800000000003,0
243.51574372563167,243.41000000000003,1
243.52518394693396,243.422,0
243.53548117421505,243.442,1
243.56641740178765,243.50000000000003,1
243.5552229905087,243.598,0
243.55697895166531,243.596,1
243.55474448297244,243.596,1
243.5598271723899,243.59600000000003,1
243.5647105406536,243.594,0
244.18102591608482,243.83599999999998,1
244.24318168121968,243.864,0
244.29321601201,243.898,0
244.55473397200885,244.086,0
244.59500498737748,244.12800000000004,1
244.65700775575604,244.19600000000003,1
244.69964402460653,244.22800000000004,1
244.8391419196336,244.362,0
246.10498976297816,245.93000000000004,0
246.1106962145661,245.924,0
246.0194204556496,245.972,0
246.0223405013616,245.98999999999995,0
246.03074637938067,246.03,1
246.08648833757584,246.088,1
246.10699971877625,246.108,0
246.11702277872755,246.122,1
246.21835573997515,246.188,1
246.2333196869252,246.20999999999995,0
246.23139942716784,246.214,1
246.2274737191914,246.212,0
243.47562457812992,243.8,0
243.45194484822804,243.72,1
243.44254453094032,243.694,0
243.4193215270121,243.61,0
243.4223516561689,243.582,0
243.41068678503564,243.53000000000003,0
243.40829314679337,243.498,1
243.40391262419402,243.466,0
243.35169122077892,243.308,1
243.3612556220941,243.264,0
243.3712317520857,243.25600000000003,1
243.38719265139287,243.25800000000004,0
243.41503967685944,243.26800000000003,0
243.4226666918136,243.306,1
243.4436001301281,243.32,0
243.45464230130239,243.34,1
243.47824336277438,243.356,0
243.48731337043762,243.376,0
243.4738747829836,243.434,0
243.4928000608603,243.456,0
243.5033799701416,243.47599999999997,0
243.50386102766103,243.484,0
243.5082447888069,243.486,1
243.5130702431192,243.488,0
243.52154726678987,243.496,1
243.53038622929424,243.498,1
243.54280013444543,243.504,0
243.55141925652737,243.51,0
243.55970037382176,243.518,1
243.56765674141843,243.52599999999998,0
243.57468748923145,243.534,0
243.5744529259767,243.54000000000005,0
243.580026773318,243.54200000000003,1
243.4807546650657,243.52,1
243.48089577871468,243.524,0
243.4136662072789,243.44,1
243.46363079689957,243.45,0
243.52131994420768,243.474,0
243.56314125002723,243.504,1
243.72565081729766,243.588,1
243.76031268948935,243.616,0
243.7936152725756,243.63,0
243.82169030338383,243.644,0
243.47943632327932,243.506,0
243.4577724455459,243.508,1
243.45673407018205,243.51799999999997,1
243.46750112130297,243.522,1
243.49598663110697,243.52599999999998,0
243.51489831947208,243.53800000000004,1
243.58457806898528,243.56600000000003,1
243.76641211403037,243.66,0
243.8031571362052,243.69,0
243.82939082912742,243.71599999999998,0
243.85398214441014,243.73799999999997,0
243.87736915796813,243.75799999999995,1
243.8895414750127,243.79,1
243.913461844291,243.81,1
243.9228578186069,243.814,1
243.93519328660145,243.808,0
243.95342100085227,243.8,0
243.96124994942073,243.79999999999995,1
243.96570385355844,243.794,0
243.9666751315292,243.778,0
243.7866210868114,243.762,1
243.79681520218614,243.80200000000005,0
243.8000081230579,243.81600000000003,0
243.8051565838701,243.82599999999996,0
243.81255756573015,243.83,1
243.82358988163492,243.842,0
243.82904077833697,243.854,0
243.32024394552025,243.532,0
243.32228789451136,243.5,0
243.32228789451136,243.5,1
243.36140400928653,243.45,0
243.3716142565921,243.43600000000004,0
243.3768889280473,243.426,1
243.38257035500945,243.414,1
243.4034753190044,243.404,0
243.4409310230653,243.408,1
243.4659233235105,243.41599999999997,1
243.49961948710109,243.426,1
243.73536917847224,243.53800000000004,1
243.8156778387047,243.59000000000003,0
243.83835249684574,243.612,1
243.85560277871136,243.624,1
243.91716470418132,243.65000000000003,0
243.93916744850443,243.662,1
