ema10_previous,rsi14_current,class
242.71412565586436,-3.07777613282434,1
243.10379487591626,18.323516316432414,1
243.19277496110772,24.76988694583753,0
243.33424129512343,24.76988694583753,1
243.44716267918275,20.836230548135052,1
243.52137108432208,25.061974356347164,0
243.62409828516158,21.160900258450692,0
243.6871421966221,21.160900258450692,0
243.7330759820916,16.63657763603696,0
243.74682875538662,2.0195353174736543,1
243.68094518336272,2.0195353174736543,1
243.60163179988075,22.12965611870645,1
243.68057527488227,13.686773613094175,0
243.61577470198813,1.3427049995352152,1
243.58592895177216,-3.6859918027169267,1
243.52446483548383,1.4764203268832716,1
243.5200166835776,9.801941802845704,1
243.5442695279754,13.201650031964023,1
243.5935897757516,16.27345156714425,0
243.65212452393232,7.283662721075642,1
243.66365295426186,11.054133230035717,0
243.69973851948325,11.054133230035717,1
243.72643927452896,5.935654388105847,0
243.59084244749508,1.76575572470405,0
243.4495929163659,-1.8018360413373105,1
243.45028644571119,3.879108784747871,0
243.47468329362832,3.879108784747871,1
243.55561245998678,9.435306228375024,1
243.47623816563598,-11.488438602341231,0
243.45672908434034,6.330362858200773,1
243.48277834173297,-1.4717048687384278,1
243.48026195569247,11.475843209984506,1
243.52021432738465,11.475843209984506,0
245.53321954948075,13.221505730246008,1
245.50810452669404,18.43960836214133,0
245.5659307410485,14.619784268185626,0
245.12991604518257,17.25881243782385,0
245.22668104841838,10.650078584996491,1
245.2078806496128,8.048925420453926,1
245.2036240059114,12.025095026541125,1
245.4310849109149,11.466792555441446,0
246.41865419052056,-8.595708787446156,0
246.1997872983417,4.854947767465474,0
245.7362154839397,9.801070102429053,0
245.83872175958703,0.6256447028448521,0
245.87685030515075,4.065011038020131,1
246.11325995708577,14.416792227493048,1
246.2231095049664,14.416792227493048,0
246.29604361787418,7.3801490969159715,1
246.56493715452262,5.5513746497732095,1
246.50711977555991,5.405951629219104,0
246.49611484768258,-2.5038297766230784,1
246.4338043895158,-6.762942841306739,0
243.3711712438205,-0.7452288576979242,0
243.42963990254498,-5.600105261462119,1
243.40324521285584,-0.9379299938098312,0
243.41424973454428,3.306361955186631,0
243.4354882885344,10.72061193101186,0
243.52246127515772,-2.762020923949265,0
243.50019558876545,5.9699577150342416,1
243.512694248719,1.5142577916579825,0
243.39151836631362,-6.499480834976198,1
243.40656829370056,6.856219078603374,0
243.4473852914805,6.856219078603374,1
243.4751334203021,10.721733542434123,0
243.52166584960904,14.178119011846904,0
243.57509585708831,-0.03684619839033587,1
243.5614420648904,11.691889745498088,0
243.6217590248139,3.2774596066687,1
243.6262742334359,13.264134705584324,0
243.69580914285018,1.7548280784019423,0
243.34542740393653,13.165260463896034,0
243.4252531685399,13.165260463896034,0
243.49903655271262,8.797373830786142,0
243.54122295794483,-0.6103819943709112,0
243.53372787468217,4.04546886116195,1
243.55424874696445,4.04546886116195,0
243.5899098431678,4.04546886116195,1
243.6058634087236,9.105602555029165,1
243.63145054754384,13.440854767851606,0
243.67339109580487,7.7325750963479996,0
243.67540528006856,7.7325750963479996,1
243.6770532490116,7.7325750963479996,0
243.6812253855549,7.7325750963479996,0
243.69028654845218,0.05464813789346579,0
243.66043975557545,0.05464813789346579,1
243.3488013138351,4.479630263448527,1
243.37911578236424,4.479630263448527,0
243.31544699070977,14.870054547444001,1
243.45403016580346,21.847498941927253,0
243.68373967573535,24.066345659842824,0
243.90804745658886,17.700497658232212,1
244.35995771947742,20.89329138579868,1
244.48232238160404,14.265025644511836,0
244.5391886620677,14.265025644511836,0
244.58006802217602,11.702619164645784,0
243.21175779073772,1.825131487120018,0
243.3753495895052,2.909462573438901,1
243.39236570386976,-0.23818501028578964,1
243.3965775560289,8.252658882880041,1
243.46021666806632,16.40549302351181,0
243.59348370013961,11.147687979269406,1
243.77959338601846,17.631652586163014,1
244.30608611173585,19.886834504894253,0
244.3934105803183,17.170004990813286,0
244.435380861344,11.31837219125427,0
244.41641375591598,11.31837219125427,0
244.40654281174577,7.925117668432094,1
244.3831085648328,0.6165694654325762,1
244.2876905629889,7.332991651174751,1
244.2660992276292,7.332991651174751,1
244.23713839633845,10.673170498435098,0
244.24009638387054,13.73089952875192,0
244.2635221719869,5.357636294818363,1
244.24350129121933,5.357636294818363,0
244.23276816722571,0.5021345378634976,0
243.39169214832455,-1.2465530181078464,1
243.4992596959261,9.36253235347283,0
243.58341676266312,3.7889043781124334,0
243.63409072635716,8.74183825941924,0
243.69655685860582,8.74183825941924,1
243.750489310581,13.303380404559007,0
243.8156214786961,7.3500977142805075,0
243.0938628480981,-5.6544587383857134,0
243.17940070676468,5.39683666694232,0
243.17940070676468,5.39683666694232,1
243.48602225867037,11.949982401766976,0
243.54469389076928,11.949982401766976,0
243.59834555003025,8.08071200286345,1
243.60711775406742,8.08071200286345,1
243.61711881023328,16.973085572976288,0
243.71940587343246,15.957350925430362,1
243.76636016075832,18.526293204782466,1
243.8257829214331,22.92664811164725,1
244.4744783595258,19.36181058648505,1
244.5673149042939,19.36181058648505,0
244.59302423718844,9.53922653204694,1
244.55386609474056,6.013170717632249,1
244.5544923880077,9.22750320370183,0
244.53205045954988,9.22750320370183,1
