ema50_previous,sma20_previous,class
243.05081734269802,242.89,1
243.0801567765349,242.925,1
243.09723482203853,242.94,0
243.12724866225426,242.965,1
243.156699094496,243.01000000000005,1
243.1810730391989,243.045,0
243.2141750962919,243.09,0
243.2414438595034,243.13,0
243.26764325945183,243.175,0
243.28766645258773,243.23,1
243.2920716897411,243.28,1
243.30490584953125,243.345,1
243.3507402272872,243.455,0
243.37771325986583,243.59,1
243.38922113110297,243.65,1
243.38825726589275,243.635,1
243.39263933389682,243.635,1
243.40653350945578,243.63,1
243.42564520011646,243.63,0
243.44915619207558,243.64,1
243.46144762562298,243.63,0
243.477792216164,243.63,1
243.49349584237004,243.63,0
243.52442472476272,243.615,0
243.51255442376754,243.58,1
243.51574372563167,243.58,0
243.52518394693396,243.58,1
243.5545785459897,243.61000000000004,1
243.56219727325947,243.50999999999996,0
243.5552229905087,243.49499999999995,1
243.55697895166531,243.49999999999997,1
243.55474448297244,243.5,1
243.5598271723899,243.51,0
244.13457566301184,244.235,1
244.18102591608482,244.305,0
244.24318168121968,244.39500000000004,0
244.49865839231296,245.085,0
244.55473397200885,245.21,1
244.6246263992505,245.40000000000003,1
244.65700775575604,245.4650000000001,1
244.8000337612191,245.33,0
246.11119101088147,246.36,0
246.1010535779913,246.335,0
246.00222037498435,246.05,0
246.0194204556496,246.04,0
246.02153319613763,245.925,1
246.06322380568764,245.94000000000003,1
246.08648833757584,245.965,0
246.10699971877625,245.99,1
246.20774843612026,246.08,1
246.2252391078703,246.14,0
246.2333196869252,246.195,1
246.23139942716784,246.245,0
243.48892970336541,243.215,0
243.46644913507347,243.26000000000005,1
243.45194484822804,243.27500000000003,0
243.4249696349054,243.345,0
243.4193215270121,243.385,0
243.4213413881039,243.445,0
243.41068678503564,243.445,1
243.40829314679337,243.45,0
243.36018757137555,243.445,1
243.3540655555481,243.46,0
243.3612556220941,243.47000000000003,1
243.3712317520857,243.46000000000004,0
243.38719265139287,243.48,0
243.41503967685944,243.505,1
243.4226666918136,243.51,0
243.4436001301281,243.525,1
243.45464230130239,243.53500000000003,0
243.47824336277438,243.555,0
243.4535383943004,243.48999999999995,0
243.4738747829836,243.52,0
243.4928000608603,243.545,0
243.5033799701416,243.55,0
243.50386102766103,243.545,1
243.5082447888069,243.545,0
243.5177064639288,243.5300000000001,1
243.52154726678987,243.53500000000008,1
243.53038622929424,243.53000000000003,0
243.54280013444543,243.54000000000005,0
243.55141925652737,243.53000000000003,1
243.55970037382176,243.535,0
243.56765674141843,243.545,0
243.57468748923145,243.555,0
243.57729558812068,243.59,1
243.4786918402208,243.45,1
243.4807546650657,243.44,0
243.38654096331402,243.295,1
243.4136662072789,243.335,0
243.46363079689957,243.4,0
243.52131994420768,243.485,1
243.67285872345792,243.67,1
243.72565081729766,243.74,0
243.76031268948935,243.795,0
243.7936152725756,243.84500000000003,0
243.4785969895356,243.51,0
243.45285561946952,243.17,1
243.4577724455459,243.205,1
243.45673407018205,243.215,1
243.46750112130297,243.235,0
243.49598663110697,243.285,1
243.5502679699613,243.49,1
243.72280836140885,243.74,0
243.76641211403037,243.805,0
243.8031571362052,243.86000000000004,0
243.82939082912742,243.90000000000003,0
243.85398214441014,243.95000000000005,1
243.87736915796813,243.99,1
243.90048910839386,244.07,1
243.913461844291,244.105,1
243.9228578186069,244.14999999999995,0
243.93519328660145,244.19,0
243.95342100085227,244.23999999999995,1
243.96124994942073,244.265,0
243.96570385355844,244.27,0
243.78249283555442,243.79,1
243.7881330243901,243.74999999999997,0
243.79681520218614,243.735,0
243.8000081230579,243.715,0
243.8051565838701,243.695,1
243.81255756573015,243.67,0
243.82358988163492,243.66,0
243.3362586496526,243.09500000000003,0
243.32422517571862,243.08,0
243.32422517571862,243.08,1
243.35205431816294,243.14499999999992,0
243.36140400928653,243.19499999999996,0
243.3716142565921,243.23999999999995,1
243.3768889280473,243.29,1
243.38257035500945,243.32,0
243.41963891186245,243.39500000000004,1
243.4409310230653,243.425,1
243.4659233235105,243.485,1
243.69113701774154,243.835,1
243.77663953392852,243.97000000000003,0
243.8156778387047,244.04500000000007,1
243.83835249684574,244.08500000000004,1
243.8936252381765,244.19,0
243.91716470418132,244.225,1
