ema20_previous,sma200_previous,class
242.80494008222905,243.0835,1
242.9735719306936,243.101,1
243.02817124666146,243.1065,0
243.10911759592483,243.112,1
243.18830584822425,243.1185,1
243.24745301310742,243.1245,0
243.32299027329418,243.1325,0
243.3803219293884,243.139,0
243.43368119754837,243.1455,0
243.47541036069975,243.152,1
243.4831061194764,243.157,1
243.4959031496912,243.17,1
243.5896667964339,243.1845,0
243.62481730125285,243.2035,1
243.62870159974887,243.215,1
243.582892164194,243.22550000000004,1
243.57499767236592,243.231,1
243.58541488616103,243.238,1
243.60585156366957,243.2445,0
243.6368412400411,243.249,1
243.63988082045898,243.253,0
243.65513026612962,243.2575,1
243.668927383641,243.2625,0
243.61136159673583,243.2855,0
243.5360683833497,243.2935,1
243.53263329922112,243.297,0
243.5390491754857,243.301,1
243.5724850856665,243.3175,1
243.496092165583,243.3445,0
243.4824772213984,243.3475,1
243.49515763676848,243.3505,1
243.49561881421917,243.354,1
243.51805922863358,243.358,0
244.81806398135518,243.5165,1
244.865743807797,243.5275,0
244.9529290156389,243.5395,0
245.1783164513054,243.5915,0
245.25567103400329,243.5955,1
245.29822466314442,243.5995,1
245.30821094057927,243.6045,1
245.34270306406464,243.6315,0
246.39915846957436,244.579,0
246.28039620981326,244.6355,0
245.88114214902456,244.771,0
245.91805783334868,244.78800000000004,0
245.89144822143643,244.8385,1
245.98850985045692,244.89,1
246.04466204697792,244.909,0
246.09546641525884,244.928,1
246.30929454768696,245.0005,1
246.33322832528802,245.0285,0
246.3559530000833,245.0415,1
246.35597803129951,245.0535,0
243.2851107520689,245.218,0
243.35144098069063,245.1855,1
243.3510051490398,245.17050000000003,0
243.39164023291127,245.13500000000005,0
243.41386236904182,245.1265,0
243.47282361897427,245.11,0
243.46588803621484,245.10050000000004,1
243.4801483739834,245.094,0
243.42995816325836,245.0415,1
243.43941772418876,245.024,0
243.4576868138441,245.016,1
243.46826491104267,245.007,0
243.4962859986712,244.998,0
243.53264999060036,244.98800000000003,1
243.53102823747517,244.978,0
243.561107905178,244.971,1
243.56778745378688,244.963,0
243.6053778230587,244.958,0
243.43341967851242,244.8935,0
243.47725870881715,244.8865,0
243.51543482358952,244.8795,0
243.53450022922726,244.873,0
243.52972672332132,244.865,1
243.53641941633828,244.859,0
243.5436316920596,244.8475,1
243.55048787212868,244.841,1
243.56323935261327,244.833,0
243.5887635252758,244.824,0
243.5963819356714,244.815,1
243.60773809253936,244.807,0
243.61950048044707,244.7985,0
243.63014264093502,244.789,0
243.63466389959882,244.7695,1
243.3919082094387,244.5765,1
243.3992271261044,244.566,0
243.30149203616463,244.455,1
243.3799187624617,244.4475,0
243.50593417329483,244.44100000000003,0
243.64494681463356,244.435,1
243.9569343878308,244.4175,1
244.05805512794174,244.412,0
244.11651058343682,244.406,0
244.16791108290508,244.3975,0
243.3085189720704,244.1475,0
243.2692667032982,244.0465,1
243.30165569150776,244.033,1
243.3139973557042,244.0185,1
243.35671059146011,244.00600000000003,0
243.4423777568309,243.996,1
243.61828912021068,243.9705,1
243.98626163883515,243.949,0
244.06405391858522,243.9405,0
244.12193806068558,243.933,0
244.15079849893291,243.92550000000003,0
244.179885863592,243.917,1
244.19370365394352,243.9075,1
244.20042475824815,243.88550000000004,1
244.21079869360514,243.874,1
244.22316017469691,243.8625,0
244.24238041160982,243.8525,0
244.27226949887117,243.841,1
244.27282553840038,243.82800000000003,0
244.26737754262746,243.815,0
243.6010388386833,243.68,1
243.60751389556057,243.6665,0
243.6309064056638,243.661,0
243.64105947834895,243.6565,0
243.6597694012546,243.652,1
243.67520965695155,243.6485,0
243.7031665309972,243.6455,0
243.07158298150074,243.5275,0
243.110795002005,243.5315,0
243.110795002005,243.5315,1
243.2985766221217,243.541,0
243.35168511790573,243.5445,0
243.3982478919212,243.5475,1
243.4323400762957,243.5505,1
243.45723430681159,243.5545,0
243.54907212003056,243.5655,1
243.5914204416193,243.5685,1
243.6481860179817,243.5715,1
244.11850550148483,243.5975,1
244.2441792258726,243.609,0
244.3003834654829,243.61550000000003,1
244.3122491032734,243.6205,1
244.36961512845642,243.6315,0
244.38292331426982,243.6345,1
