ema20_current,rsi14_previous,class
242.80804232857471,-18.500407777050388,1
243.02817124666146,22.277730058028173,1
243.10911759592483,18.323516316432432,0
243.18830584822425,24.76988694583753,1
243.24745301310742,24.76988694583753,1
243.32299027329418,20.836230548135052,0
243.3803219293884,25.061974356347164,0
243.43368119754837,21.160900258450692,0
243.47541036069975,21.160900258450692,0
243.4831061194764,16.63657763603696,1
243.48560563947842,2.0195353174736543,1
243.56325338078815,6.891463635604608,1
243.62606399778667,10.70939285789956,0
243.6218565579633,-3.2624860165443152,1
243.60543272522187,5.487411210615363,1
243.57499767236592,-3.6859918027169267,1
243.58541488616103,1.4764203268832716,1
243.60585156366957,9.80194180284569,1
243.6368412400411,13.201650031964023,0
243.63988082045898,16.27345156714425,1
243.65513026612962,7.283662721075642,0
243.668927383641,11.054133230035717,1
243.67188668043715,11.054133230035717,0
243.6073040003257,-5.936793576603848,0
243.53263329922112,-17.166401136642552,1
243.5390491754857,-1.8018360413373105,0
243.54782955549385,3.879108784747871,1
243.5846293632221,9.435306228375024,1
243.4824772213984,-11.488438602341231,0
243.49515763676848,-11.488438602341231,1
243.49561881421917,6.330362858200742,1
243.51805922863358,-1.4717048687383991,1
243.53836246072282,11.475843209984506,0
244.865743807797,15.14059670309007,1
244.9529290156389,13.221505730246008,0
245.0112754815163,18.43960836214133,0
245.25567103400329,14.34111631089749,0
245.29113600585944,17.25881243782385,1
245.30821094057927,5.905346588094147,1
245.30505059744948,8.048925420453926,1
245.3517326454736,18.768620519672453,0
246.35668006786668,-0.8428364144832301,0
246.28226323745014,0.911012377284422,0
245.91805783334868,12.641082726109602,0
245.91544746069675,9.801070102429053,0
245.90982252579633,0.9916716784941996,1
246.04466204697792,14.416792227493048,1
246.09546641525884,14.416792227493048,0
246.11643357407087,14.416792227493048,1
246.32685978092744,19.221440772531565,1
246.3559530000833,1.8709722321077609,0
246.35597803129951,5.405951629219104,1
246.34647686906655,-2.5038297766230784,0
243.3005158945725,-6.150531008400961,0
243.3510051490398,-5.600105261462119,1
243.360134634689,-5.600105261462119,0
243.41386236904182,-1.1787977486342385,0
243.45450350009202,3.306361955186631,0
243.46588803621484,6.4456307818778384,0
243.4801483739834,-2.762020923949265,1
243.4835267748217,5.9699577150342416,0
243.41758119532898,-12.486775411882064,1
243.4576868138441,6.856219078603374,0
243.46826491104267,6.856219078603374,1
243.4962859986712,6.856219078603374,0
243.53264999060036,10.721733542434123,0
243.53102823747517,14.178119011846904,1
243.561107905178,-0.03684619839033587,0
243.56778745378688,11.691889745498088,1
243.6053778230587,3.2774596066687,0
243.60337787964505,13.264134705584324,0
243.47725870881715,-2.718588666353128,0
243.51543482358952,13.165260463896034,0
243.53450022922726,13.165260463896034,0
243.52972672332132,8.797373830786142,0
243.53641941633828,-0.6103819943709112,1
243.54098694023128,4.04546886116195,0
243.55048787212868,4.04546886116195,1
243.56323935261327,4.04546886116195,1
243.5887635252758,9.105602555029165,0
243.5963819356714,13.440854767851606,0
243.60773809253936,7.7325750963479996,1
243.61950048044707,7.7325750963479996,0
243.63014264093502,7.7325750963479996,0
243.63173522259427,7.7325750963479996,0
243.6373136549837,0.05464813789346579,1
243.3992271261044,-3.859525899504817,1
243.4058490030877,4.479630263448527,0
243.3799187624617,24.075709840091942,1
243.50593417329483,14.870054547444001,0
243.64494681463356,21.847498941927253,0
243.73470987928033,24.066345659842824,1
244.05805512794174,24.99650351135679,1
244.11651058343682,20.89329138579868,0
244.16791108290508,14.265025644511836,0
244.20340471739672,14.265025644511836,0
243.30443871360828,-0.5454863517553861,0
243.30165569150776,-3.324890305382766,1
243.3139973557042,2.909462573438901,1
243.35671059146011,-0.23818501028578964,1
243.4423777568309,8.252658882880041,0
243.50976514423428,16.40549302351181,1
243.70404274295217,14.214068076582675,1
244.06405391858522,19.886834504894253,0
244.12193806068558,19.886834504894253,0
244.15079849893291,17.170004990813286,0
244.179885863592,11.31837219125427,0
244.19370365394352,11.31837219125427,1
244.18567007542484,7.925117668432094,1
244.21079869360514,7.332991651174751,1
244.22316017469691,7.332991651174751,1
244.24238041160982,7.332991651174751,0
244.27226949887117,10.673170498435098,0
244.27282553840038,13.730899528751936,1
244.26737754262746,5.357636294818363,0
244.25441236386013,5.357636294818363,0
243.60600040182243,-16.133402973734732,1
243.6309064056638,-1.2465530181078464,0
243.64105947834895,9.36253235347283,0
243.6597694012546,3.7889043781124334,0
243.67520965695155,8.74183825941924,1
243.7031665309972,8.74183825941924,0
243.71744926629685,13.303380404559007,0
243.0698260548477,-1.5354069851347134,0
243.1383383351474,8.92272293346524,0
243.1383383351474,8.92272293346524,1
243.35168511790573,18.62249972232605,0
243.3982478919212,11.949982401766976,0
243.4323400762957,11.949982401766976,1
243.45723430681159,8.08071200286345,1
243.51279239616932,8.08071200286345,0
243.5914204416193,13.165609045334008,1
243.6481860179817,15.957350925430362,1
243.71710519823483,18.526293204782466,1
244.18370312764912,32.469328302472526,1
244.3003834654829,19.36181058648505,0
244.3122491032734,19.36181058648505,1
244.3134608707981,9.53922653204694,1
244.38292331426982,18.119227408984532,0
244.39198851423717,9.22750320370183,1
