ema50_previous,adi14_previous,class
243.05081734269802,29.49350703497163,1
243.0801567765349,27.33001566438905,1
243.09723482203853,28.138500306321497,0
243.12724866225426,28.88923604525876,1
243.156699094496,29.839196304385656,1
243.1810730391989,30.127138022428827,0
243.2141750962919,30.39451247489746,0
243.2414438595034,30.64278875218976,0
243.26764325945183,29.65413273155519,0
243.28766645258773,28.7360949981088,1
243.2920716897411,26.808864225706376,1
243.30490584953125,23.357547893495926,1
243.3507402272872,24.263916931273553,0
243.37771325986583,23.099130809294962,1
243.38922113110297,20.347613516425785,1
243.38825726589275,17.624687130911788,1
243.39263933389682,16.909175483037668,1
243.40653350945578,16.711535284196447,1
243.42564520011646,17.33874074742248,0
243.44915619207558,18.274806785425405,1
243.46144762562298,18.52174525658243,0
243.477792216164,18.167628804815713,1
243.49349584237004,17.838806385318048,0
243.52442472476272,14.047811285716715,0
243.51255442376754,12.590495292347144,1
243.51574372563167,11.723718980900244,0
243.52518394693396,11.781263603796566,1
243.5545785459897,11.993563461893716,1
243.56219727325947,10.348523684005812,0
243.5552229905087,9.84139887985757,1
243.55697895166531,9.479940862592802,1
243.55474448297244,9.669916171077272,1
243.5598271723899,9.846321814670004,0
244.13457566301184,36.52739609974017,1
244.18102591608482,36.066683634769795,0
244.24318168121968,35.901222962108825,0
244.49865839231296,30.784253475909622,0
244.55473397200885,30.407514357618858,1
244.6246263992505,28.696111592936987,1
244.65700775575604,27.828190657430497,1
244.8000337612191,27.777909474020287,0
246.11119101088147,20.94931758949373,0
246.1010535779913,21.726828807740823,0
246.00222037498435,20.850100747130746,0
246.0194204556496,21.022582531595226,0
246.02153319613763,18.96465301825261,1
246.06322380568764,17.64296552108821,1
246.08648833757584,18.029949940459744,0
246.10699971877625,17.774539048536305,1
246.20774843612026,19.521597386233346,1
246.2252391078703,17.83628053099605,0
246.2333196869252,16.85596897350981,1
246.23139942716784,16.43903175848917,0
243.48892970336541,27.351905880629463,0
243.46644913507347,24.396514368889193,1
243.45194484822804,23.5180218814308,0
243.4249696349054,20.313481744341985,0
243.4193215270121,18.921429054368943,0
243.4213413881039,18.333946911158463,0
243.41068678503564,17.202181312156974,1
243.40829314679337,16.527741506593383,0
243.36018757137555,16.255569177702306,1
243.3540655555481,15.199733703992365,0
243.3612556220941,14.799968119111641,1
243.3712317520857,14.428757218865249,0
243.38719265139287,14.084061382922178,0
243.41503967685944,14.132824171475516,1
243.4226666918136,13.345742014891947,0
243.4436001301281,12.614880012350055,1
243.45464230130239,11.936222438561153,0
243.47824336277438,12.060965966298456,0
243.4535383943004,10.508742724530194,0
243.4738747829836,10.551203324066408,0
243.4928000608603,11.592449135621335,0
243.5033799701416,12.559320246350902,0
243.50386102766103,12.074671102857986,1
243.5082447888069,11.62463975532885,0
243.5177064639288,10.818716270723105,1
243.52154726678987,10.894874503855435,1
243.53038622929424,10.965592863192592,0
243.54280013444543,11.471529205555143,0
243.55141925652737,11.941327237748899,1
243.55970037382176,12.816823244868123,0
243.56765674141843,13.62978382290741,0
243.57468748923145,15.187370909879633,0
243.57729558812068,17.210901329108648,1
243.4786918402208,14.66350116158429,1
243.4807546650657,13.647362654291612,0
243.38654096331402,18.43783559312172,1
243.4136662072789,19.612686809556244,0
243.46363079689957,21.5913002090508,0
243.52131994420768,23.42858408001002,1
243.67285872345792,28.103873545614746,1
243.72565081729766,29.967589134721035,0
243.76031268948935,31.34619330779241,0
243.7936152725756,32.62632575421583,0
243.4785969895356,20.223506211936744,0
243.45285561946952,14.575185601099449,1
243.4577724455459,14.166002276412636,1
243.45673407018205,13.78604633206057,1
243.46750112130297,12.916829735310811,0
243.49598663110697,13.554546592099786,1
243.5502679699613,15.423272252521436,1
243.72280836140885,22.18564036177448,0
243.76641211403037,24.034625244078985,0
243.8031571362052,24.433777777973873,0
243.82939082912742,24.804419416590573,0
243.85398214441014,24.335039209540483,1
243.87736915796813,23.89918616013681,1
243.90048910839386,22.6391366890462,1
243.913461844291,22.225102817930544,1
243.9228578186069,21.3864821100137,0
243.93519328660145,21.278555190048625,0
243.95342100085227,21.17833733579531,1
243.96124994942073,20.594244309146553,0
243.96570385355844,19.582386587333122,0
243.78249283555442,26.633500708305892,1
243.7881330243901,24.21716023652717,0
243.79681520218614,22.662838967734423,0
243.8000081230579,21.31852480705852,0
243.8051565838701,20.07023308643088,1
243.81255756573015,18.85586140719128,0
243.82358988163492,17.7821959635366,0
243.3362586496526,29.25380614078433,0
243.32422517571862,26.561938597080665,0
243.32422517571862,26.561938597080665,1
243.35205431816294,22.64447630571141,0
243.36140400928653,22.225217024745675,0
243.3716142565921,21.40025334139247,1
243.3768889280473,20.250489922857888,1
243.38257035500945,19.182852462790052,0
243.41963891186245,18.491834369966604,1
243.4409310230653,18.068313226042694,1
243.4659233235105,17.981200619141127,1
243.69113701774154,24.98727059245132,1
243.77663953392852,25.77062932335507,0
243.8156778387047,26.14294611517559,1
243.83835249684574,26.186910541257912,1
243.8936252381765,25.845676933774147,0
243.91716470418132,26.037022757697486,1
