ema20_current,ema100_current,class
242.80804232857471,243.18905225418166,1
243.02817124666146,243.2059823509734,1
243.10911759592483,243.21960454887298,0
243.18830584822425,243.23295700028004,1
243.24745301310742,243.24344502462958,1
243.32299027329418,243.2576857613686,0
243.3803219293884,243.26904448124196,0
243.43368119754837,243.28048818799888,0
243.47541036069975,243.28941517665172,0
243.4831061194764,243.29067523904556,1
243.48560563947842,243.29191034970887,1
243.56325338078815,243.31029924093696,1
243.62606399778667,243.3284839227556,0
243.6218565579633,243.33751678839408,1
243.60543272522187,243.3447663049139,1
243.57499767236592,243.3498359170736,1
243.58541488616103,243.3580095074276,1
243.60585156366957,243.36831135455623,1
243.6368412400411,243.38131913882043,0
243.63988082045898,243.38917921106997,1
243.65513026612962,243.3982440122856,0
243.668927383641,243.40743922451642,1
243.67188668043715,243.41447215531707,0
243.6073040003257,243.43239618066715,0
243.53263329922112,243.42857866939048,1
243.5390491754857,243.43290288727312,0
243.54782955549385,243.4368315650493,1
243.5846293632221,243.4505651585406,1
243.4824772213984,243.45160054841358,0
243.49515763676848,243.4551589754741,1
243.49561881421917,243.4563568285833,1
243.51805922863358,243.4621111819273,1
243.53836246072282,243.46806149971002,0
244.865743807797,243.82994300544357,1
244.9529290156389,243.8701414176561,0
245.0112754815163,243.90527351363698,0
245.25567103400329,244.10478228197974,0
245.29113600585944,244.13464820015275,1
245.30821094057927,244.18798273851326,1
245.30505059744948,244.21942096903098,1
245.3517326454736,244.32506238048538,0
246.35668006786668,245.83408383388885,0
246.28226323745014,245.87057307332157,0
245.91805783334868,245.86638279248183,0
245.91544746069675,245.87057823792648,0
245.90982252579633,245.8842262192538,1
246.04466204697792,245.92862768583853,1
246.09546641525884,245.94552040561916,0
246.11643357407087,245.95718848396888,1
246.32685978092744,246.03293930986325,1
246.3559530000833,246.05245192054863,0
246.35597803129951,246.0590926090496,1
246.34647686906655,246.06300177668945,0
243.3005158945725,244.2284174956066,0
243.3510051490398,244.15737520939186,1
243.360134634689,244.13215058352168,0
243.41386236904182,244.06549234972576,0
243.45450350009202,244.05050707671853,0
243.46588803621484,244.01353315183098,0
243.4801483739834,243.9979064878408,1
243.4835267748217,243.9796793286337,0
243.41758119532898,243.8651202898652,1
243.4576868138441,243.845215351992,0
243.46826491104267,243.83385144982952,1
243.4962859986712,243.82283330127632,0
243.53264999060036,243.8146333559607,0
243.53102823747517,243.8006551917408,1
243.561107905178,243.79444397705845,0
243.56778745378688,243.78315571256888,1
243.6053778230587,243.7786513961876,0
243.60337787964505,243.76736594404213,0
243.47725870881715,243.62229653862755,0
243.51543482358952,243.61775770628597,0
243.53450022922726,243.61163846582176,0
243.52972672332132,243.6013700903672,0
243.53641941633828,243.59390507115882,1
243.54098694023128,243.58720769817168,0
243.55048787212868,243.57971296384312,1
243.56323935261327,243.57682638085092,1
243.5887635252758,243.57659697999665,0
243.5963819356714,243.5737720996549,0
243.60773809253936,243.57224280565552,1
243.61950048044707,243.570433882676,0
243.63014264093502,243.5689706919833,0
243.63173522259427,243.5661761014024,0
243.6373136549837,243.56075797658417,1
243.3992271261044,243.45396621440563,1
243.4058490030877,243.45084891813374,0
243.3799187624617,243.43766415086878,1
243.50593417329483,243.4630392727289,0
243.64494681463356,243.49156240093876,0
243.73470987928033,243.51389003269833,1
244.05805512794174,243.60340637005638,1
244.11651058343682,243.62673911589187,0
244.16791108290508,243.64929991512696,0
244.20340471739672,243.66757429566596,0
243.30443871360828,243.51813622269586,0
243.30165569150776,243.49600610749957,1
243.3139973557042,243.49317526037171,1
243.35671059146011,243.4978906238292,1
243.4423777568309,243.512602790038,0
243.50976514423428,243.52213349409507,1
243.70404274295217,243.55822548539874,1
244.06405391858522,243.64952012843827,0
244.12193806068558,243.669460434308,0
244.15079849893291,243.68349592644898,0
244.179885863592,243.6978733121113,0
244.19370365394352,243.7087461509301,1
244.18567007542484,243.71575320199963,1
244.21079869360514,243.73903722122918,1
244.22316017469691,243.7509544053113,1
244.24238041160982,243.765235627629,0
244.27226949887117,243.78152416351418,0
244.27282553840038,243.79321984606514,1
244.26737754262746,243.8037541948537,0
244.25441236386013,243.81178983262703,0
243.60600040182243,243.7321990925196,1
243.6309064056638,243.73551672689067,0
243.64105947834895,243.73741344744647,0
243.6597694012546,243.74156271922902,0
243.67520965695155,243.74562982721366,1
243.7031665309972,243.751906508456,0
243.71744926629685,243.7560787009608,0
243.0698260548477,243.51991036140927,0
243.1383383351474,243.51617674725293,0
243.1383383351474,243.51617674725293,1
243.35168511790573,243.51986470045483,0
243.3982478919212,243.52095243985409,0
243.4323400762957,243.51817896966287,1
243.45723430681159,243.51608024373226,1
243.51279239616932,243.521823142967,0
243.5914204416193,243.5310351816962,1
243.6481860179817,243.5412513498301,1
243.71710519823483,243.55646526176227,1
244.18370312764912,243.67698746346886,1
244.3003834654829,243.72574573034674,0
244.3122491032734,243.74269551855275,1
244.3134608707981,243.7557799092213,1
244.38292331426982,243.79482958383943,0
244.39198851423717,243.80898254064275,1
