ema20_current,ema50_previous,class
242.80804232857471,243.05081734269802,1
243.02817124666146,243.0801567765349,1
243.10911759592483,243.09723482203853,0
243.18830584822425,243.12724866225426,1
243.24745301310742,243.156699094496,1
243.32299027329418,243.1810730391989,0
243.3803219293884,243.2141750962919,0
243.43368119754837,243.2414438595034,0
243.47541036069975,243.26764325945183,0
243.4831061194764,243.28766645258773,1
243.48560563947842,243.2920716897411,1
243.56325338078815,243.30490584953125,1
243.62606399778667,243.3507402272872,0
243.6218565579633,243.37771325986583,1
243.60543272522187,243.38922113110297,1
243.57499767236592,243.38825726589275,1
243.58541488616103,243.39263933389682,1
243.60585156366957,243.40653350945578,1
243.6368412400411,243.42564520011646,0
243.63988082045898,243.44915619207558,1
243.65513026612962,243.46144762562298,0
243.668927383641,243.477792216164,1
243.67188668043715,243.49349584237004,0
243.6073040003257,243.52442472476272,0
243.53263329922112,243.51255442376754,1
243.5390491754857,243.51574372563167,0
243.54782955549385,243.52518394693396,1
243.5846293632221,243.5545785459897,1
243.4824772213984,243.56219727325947,0
243.49515763676848,243.5552229905087,1
243.49561881421917,243.55697895166531,1
243.51805922863358,243.55474448297244,1
243.53836246072282,243.5598271723899,0
244.865743807797,244.13457566301184,1
244.9529290156389,244.18102591608482,0
245.0112754815163,244.24318168121968,0
245.25567103400329,244.49865839231296,0
245.29113600585944,244.55473397200885,1
245.30821094057927,244.6246263992505,1
245.30505059744948,244.65700775575604,1
245.3517326454736,244.8000337612191,0
246.35668006786668,246.11119101088147,0
246.28226323745014,246.1010535779913,0
245.91805783334868,246.00222037498435,0
245.91544746069675,246.0194204556496,0
245.90982252579633,246.02153319613763,1
246.04466204697792,246.06322380568764,1
246.09546641525884,246.08648833757584,0
246.11643357407087,246.10699971877625,1
246.32685978092744,246.20774843612026,1
246.3559530000833,246.2252391078703,0
246.35597803129951,246.2333196869252,1
246.34647686906655,246.23139942716784,0
243.3005158945725,243.48892970336541,0
243.3510051490398,243.46644913507347,1
243.360134634689,243.45194484822804,0
243.41386236904182,243.4249696349054,0
243.45450350009202,243.4193215270121,0
243.46588803621484,243.4213413881039,0
243.4801483739834,243.41068678503564,1
243.4835267748217,243.40829314679337,0
243.41758119532898,243.36018757137555,1
243.4576868138441,243.3540655555481,0
243.46826491104267,243.3612556220941,1
243.4962859986712,243.3712317520857,0
243.53264999060036,243.38719265139287,0
243.53102823747517,243.41503967685944,1
243.561107905178,243.4226666918136,0
243.56778745378688,243.4436001301281,1
243.6053778230587,243.45464230130239,0
243.60337787964505,243.47824336277438,0
243.47725870881715,243.4535383943004,0
243.51543482358952,243.4738747829836,0
243.53450022922726,243.4928000608603,0
243.52972672332132,243.5033799701416,0
243.53641941633828,243.50386102766103,1
243.54098694023128,243.5082447888069,0
243.55048787212868,243.5177064639288,1
243.56323935261327,243.52154726678987,1
243.5887635252758,243.53038622929424,0
243.5963819356714,243.54280013444543,0
243.60773809253936,243.55141925652737,1
243.61950048044707,243.55970037382176,0
243.63014264093502,243.56765674141843,0
243.63173522259427,243.57468748923145,0
243.6373136549837,243.57729558812068,1
243.3992271261044,243.4786918402208,1
243.4058490030877,243.4807546650657,0
243.3799187624617,243.38654096331402,1
243.50593417329483,243.4136662072789,0
243.64494681463356,243.46363079689957,0
243.73470987928033,243.52131994420768,1
244.05805512794174,243.67285872345792,1
244.11651058343682,243.72565081729766,0
244.16791108290508,243.76031268948935,0
244.20340471739672,243.7936152725756,0
243.30443871360828,243.4785969895356,0
243.30165569150776,243.45285561946952,1
243.3139973557042,243.4577724455459,1
243.35671059146011,243.45673407018205,1
243.4423777568309,243.46750112130297,0
243.50976514423428,243.49598663110697,1
243.70404274295217,243.5502679699613,1
244.06405391858522,243.72280836140885,0
244.12193806068558,243.76641211403037,0
244.15079849893291,243.8031571362052,0
244.179885863592,243.82939082912742,0
244.19370365394352,243.85398214441014,1
244.18567007542484,243.87736915796813,1
244.21079869360514,243.90048910839386,1
244.22316017469691,243.913461844291,1
244.24238041160982,243.9228578186069,0
244.27226949887117,243.93519328660145,0
244.27282553840038,243.95342100085227,1
244.26737754262746,243.96124994942073,0
244.25441236386013,243.96570385355844,0
243.60600040182243,243.78249283555442,1
243.6309064056638,243.7881330243901,0
243.64105947834895,243.79681520218614,0
243.6597694012546,243.8000081230579,0
243.67520965695155,243.8051565838701,1
243.7031665309972,243.81255756573015,0
243.71744926629685,243.82358988163492,0
243.0698260548477,243.3362586496526,0
243.1383383351474,243.32422517571862,0
243.1383383351474,243.32422517571862,1
243.35168511790573,243.35205431816294,0
243.3982478919212,243.36140400928653,0
243.4323400762957,243.3716142565921,1
243.45723430681159,243.3768889280473,1
243.51279239616932,243.38257035500945,0
243.5914204416193,243.41963891186245,1
243.6481860179817,243.4409310230653,1
243.71710519823483,243.4659233235105,1
244.18370312764912,243.69113701774154,1
244.3003834654829,243.77663953392852,0
244.3122491032734,243.8156778387047,1
244.3134608707981,243.83835249684574,1
244.38292331426982,243.8936252381765,0
244.39198851423717,243.91716470418132,1
