ema50_previous,macd_12_26_current,class
243.05081734269802,-0.10579493543761488,1
243.0801567765349,0.12682504136861894,1
243.09723482203853,0.1905253506889153,0
243.12724866225426,0.2345323651046556,1
243.156699094496,0.2591456587062737,1
243.1810730391989,0.2908785881535607,0
243.2141750962919,0.3080925934912955,0
243.2414438595034,0.3199307683841539,0
243.26764325945183,0.3183861695091537,0
243.28766645258773,0.2775441674219508,1
243.2920716897411,0.2411417992104248,1
243.30490584953125,0.22087050537811592,1
243.3507402272872,0.18179074091452208,0
243.37771325986583,0.05884000098657794,1
243.38922113110297,0.0038309321667497898,1
243.38825726589275,-0.03149576330866921,1
243.39263933389682,-0.019570723288950376,1
243.40653350945578,-0.0021188470064146263,1
243.42564520011646,0.008904161459867055,0
243.44915619207558,0.010205171747799113,1
243.46144762562298,0.018729063130194845,0
243.477792216164,0.028469605969064563,1
243.49349584237004,0.034647093511495086,0
243.52442472476272,-0.006461932966459472,0
243.51255442376754,-0.07566565891602295,1
243.51574372563167,-0.06050809276126756,0
243.52518394693396,-0.05105932405547264,1
243.5545785459897,-0.007833523616511684,1
243.56219727325947,-0.03882043863879403,0
243.5552229905087,-0.022322784941934515,1
243.55697895166531,-0.02013872107414727,1
243.55474448297244,0.0015673193133807215,1
243.5598271723899,0.016516134571872954,0
244.13457566301184,0.7297572968053885,1
244.18102591608482,0.7196259668604057,0
244.24318168121968,0.6831804288678427,0
244.49865839231296,0.17764630974522788,0
244.55473397200885,0.13550047501192353,1
244.6246263992505,0.05700402546034411,1
244.65700775575604,0.03904333561837348,1
244.8000337612191,0.05823667083575401,0
246.11119101088147,0.02902046610179809,0
246.1010535779913,-0.047556664614631934,0
246.00222037498435,-0.13178172017259726,0
246.0194204556496,-0.108985576023656,0
246.02153319613763,-0.06542863854653548,1
246.06322380568764,0.09849970845419877,1
246.08648833757584,0.15662089614417596,0
246.10699971877625,0.1805880157879756,1
246.20774843612026,0.23289430089923255,1
246.2252391078703,0.1938630133359993,0
246.2333196869252,0.160980668429346,1
246.23139942716784,0.12336692143031767,0
243.48892970336541,0.12625613980199546,0
243.46644913507347,0.09067777347249263,1
243.45194484822804,0.07783405358983941,0
243.4249696349054,0.06203469308994159,0
243.4193215270121,0.08024242127106618,0
243.4213413881039,0.06881273874401472,0
243.41068678503564,0.07276303079814284,1
243.40829314679337,0.0605666422619322,0
243.36018757137555,-0.03411377132721327,1
243.3540655555481,-0.003013091751000729,0
243.3612556220941,0.007005956479360975,1
243.3712317520857,0.029581846751199237,0
243.38719265139287,0.04921625113934169,0
243.41503967685944,0.03825492998095115,1
243.4226666918136,0.05172719668613013,0
243.4436001301281,0.0484992841704468,1
243.45464230130239,0.0846987068671865,0
243.47824336277438,0.07733058353642264,0
243.4535383943004,-0.037168028456505915,0
243.4738747829836,-0.004310280983958137,0
243.4928000608603,0.007219187602032663,0
243.5033799701416,0.002255794306421421,0
243.50386102766103,0.006299028708184551,1
243.5082447888069,0.010017843220509805,0
243.5177064639288,0.02404070627056853,1
243.52154726678987,0.04285771744895328,1
243.53038622929424,0.06943013003984788,0
243.54280013444543,0.07394393191543712,0
243.55141925652737,0.07814985831404897,1
243.55970037382176,0.07266457982714769,0
243.56765674141843,0.06406546134567748,0
243.57468748923145,0.05271949072155735,0
243.57729558812068,0.041259209393615486,1
243.4786918402208,-0.05937556254858122,1
243.4807546650657,-0.041197294957640906,0
243.38654096331402,0.06274715405439224,1
243.4136662072789,0.15582042757469594,0
243.46363079689957,0.24538621995904464,0
243.52131994420768,0.2935329607160213,1
243.67285872345792,0.4436799919469081,1
243.72565081729766,0.4375541252802577,0
243.76031268948935,0.4230473103599763,0
243.7936152725756,0.4161843280544133,0
243.4785969895356,-0.1874557933959977,0
243.45285561946952,0.06635131947479067,1
243.4577724455459,0.07674353461939631,1
243.45673407018205,0.10421059682659006,1
243.46750112130297,0.17124704945547364,0
243.49598663110697,0.1948408172316931,1
243.5502679699613,0.252936323649692,1
243.72280836140885,0.3793532015095025,0
243.76641211403037,0.3671659246579111,0
243.8031571362052,0.3402430245924961,0
243.82939082912742,0.3106636093045836,0
243.85398214441014,0.2654168359564437,1
243.87736915796813,0.2165103130335524,1
243.90048910839386,0.16493463663729813,1
243.913461844291,0.13543830961705794,1
243.9228578186069,0.11386364032782124,0
243.93519328660145,0.09449580349021858,0
243.95342100085227,0.060957060129226186,1
243.96124994942073,0.031672475444622705,0
243.96570385355844,0.00155164240521799,0
243.78249283555442,-0.23861531662586802,1
243.7881330243901,-0.13532989786270375,0
243.79681520218614,-0.09331999406211366,0
243.8000081230579,-0.04870552330271494,0
243.8051565838701,-0.010536825017112506,1
243.81255756573015,0.02780711649523937,0
243.82358988163492,0.0540932392585205,0
243.3362586496526,-0.04817639738146795,0
243.32422517571862,0.038522479356231536,0
243.32422517571862,0.038522479356231536,1
243.35205431816294,0.1896293242305376,0
243.36140400928653,0.20410365901540214,0
243.3716142565921,0.20584891528389448,1
243.3768889280473,0.21152674575094466,1
243.38257035500945,0.2269988632152149,0
243.41963891186245,0.23257107149584044,1
243.4409310230653,0.23418957531265505,1
243.4659233235105,0.2500452101110397,1
243.69113701774154,0.4171703530725495,1
243.77663953392852,0.3862044937837936,0
243.8156778387047,0.3424731753056278,1
243.83835249684574,0.28585439547961755,1
243.8936252381765,0.25111569541053314,0
243.91716470418132,0.2188186964293664,1
