ema200_current,uosc_current,class
243.17811443537647,21.73981761800549,1
243.1933459797288,25.79184034575511,1
243.2010954335464,27.410741074107047,0
243.209079250263,25.458241947805533,1
243.21583286519532,22.059716360914866,1
243.2251322735149,22.53823196687541,0
243.2328769176945,17.008123195731017,0
243.24054450073783,18.001621612297242,0
243.24714076454683,21.294207393056475,0
243.25021911142517,18.823053158624145,1
243.2534225639321,18.40018779047218,1
243.26808485911803,24.898530091291583,1
243.28197290890552,20.041599065123695,0
243.29364627052482,22.632547091945906,1
243.30128581252617,15.68505663134856,1
243.307490484158,17.598505696236007,1
243.31357635472497,25.244667205092536,1
243.32044095829545,25.249840853002485,1
243.32760933844415,24.48608887900327,0
243.3325606057296,20.68233353947642,1
243.33861336749587,23.03139518331161,0
243.34476163872287,25.313688402191204,1
243.34969797230028,27.7983641514426,0
243.36802615136082,32.136985555576594,0
243.36950207796414,31.831787260358386,1
243.37304147719482,33.67464714709917,0
243.37685713041512,30.50520907663741,1
243.3905189710545,27.385426892815772,1
243.40151501920658,38.083953960731904,0
243.40442440981647,45.29616724738735,1
243.40646556233645,38.155061019383176,1
243.41063219057838,41.79587880618865,1
243.4152245676712,42.747729538901595,0
243.63323011555946,11.016211916399515,1
243.6555426029863,10.700751923449292,0
243.6756430258617,11.397583103340258,0
243.78647319094304,25.58364296705452,0
243.80231183892272,26.44745501293643,1
243.83102294148858,20.504068649828078,1
243.8491264286509,20.10329201522816,1
243.91028934954895,16.042671807504803,0
245.18199677075197,18.091746962714303,0
245.236674674194,13.347815385319764,0
245.3294006245415,25.024668661996568,0
245.34136827730995,22.66507885341846,0
245.375140199488,19.125336279995143,1
245.4212968492035,18.533360537814385,1
245.43794817983886,23.974840469084764,0
245.4521323039492,26.17734288287027,1
245.5210302663626,21.78115975099018,1
245.54581640464676,21.20493225785105,0
245.55606335685874,22.597534560382535,1
245.56521332447159,17.862198395321165,0
244.834333234004,42.98227227399214,0
244.77997663331814,40.04091994637346,1
244.76235212388653,38.65157398992244,0
244.7143552881337,29.467876039305487,0
244.70208189744443,25.602943840185226,0
244.67238046061885,31.432506261682025,0
244.6596854409755,33.68136187095412,1
244.6461217150597,33.28713458506989,0
244.55441364795558,30.263857267044934,1
244.53071026543304,35.26533304614739,0
244.51864621974252,35.51621465746649,1
244.5076972391832,35.2383180954608,0
244.49754075668758,30.00099267330749,0
244.4845002590923,33.81157340985156,1
244.4755090079956,41.478646253021104,0
244.46430570044043,35.67655987503232,1
244.4571333588858,42.090403875300176,0
244.44658010144832,44.50969795231997,0
244.33517016923562,24.090984102535906,0
244.3276647896797,23.367220712535282,0
244.31939480158763,22.030616651112343,0
244.30874984434516,20.930118181710338,0
244.2998287757349,23.598901098901,1
244.29115220992267,20.58849779661936,0
244.2735915629912,19.07207006191723,1
244.2653924091177,23.222917307625213,1
244.25795839184812,30.54741988643785,0
244.24960332002442,35.26624442880442,0
244.2416428551354,35.5825206580791,1
244.2336058629061,38.38355303274524,0
244.22533736885697,40.77758625813279,0
244.21600038755852,37.97508151814147,0
244.19729119488719,39.402789901124265,1
244.02673608962624,23.64773866535798,1
244.01838021558385,26.14139814600563,0
243.9138514134928,40.707841220730856,1
243.9176591704376,38.199920714206435,0
243.92357482495086,34.934560388860234,0
243.92613507071147,31.093998491570744,1
243.94607357889316,22.414338104076982,1
243.94971645322295,21.35090829231859,0
243.95254440031627,19.118047448054604,0
243.95403771186488,19.248889408464443,0
243.76171689983872,19.21139380253013,0
243.7060902707865,46.43433231459743,1
243.698528254014,56.2979917565609,1
243.69464949960042,56.73128261177804,1
243.69556811899145,56.45098948670705,0
243.6946432840854,43.778893660313855,1
243.6984073436652,27.796629444037556,1
243.7259243286216,21.582156528700303,0
243.7312905349166,24.40108987600564,0
243.7346132963731,21.897842594564352,0
243.737591523634,23.470062016355136,0
243.73923362002532,22.459849038908096,1
243.73855785550563,17.539360562863887,1
243.74056688508657,21.363808605188233,1
243.7415564321067,21.907519585081612,1
243.74399836560193,22.359463608892398,0
243.74694381828903,21.19047920468336,0
243.7474027053993,22.151191698592022,1
243.74785702646872,28.53547406734099,0
243.74777900989318,26.705413759481825,0
243.6785659452428,32.89703926646609,1
243.67710871712399,36.99339763163145,0
243.6769298924438,30.552163548508094,0
243.67774787198908,27.50345713227412,0
243.67886918432689,25.68820737495389,1
243.6811301001497,25.71765347360269,0
243.6817505506377,23.572125142941925,0
243.54160063129586,31.488374427887784,0
243.5414856496717,28.90510468289171,0
243.5414856496717,28.90510468289171,1
243.5500049294603,20.766228061634067,0
243.55243183340087,21.60682454800091,0
243.55383956416782,20.9438278518816,1
243.55554475955554,22.39925482890425,1
243.56084100623642,30.2793265847447,0
243.5690480145738,27.290729283839113,1
243.57427050970742,31.71212972033501,1
243.58158682541253,33.113674577969014,1
243.64007765481801,25.780138262747503,1
243.6628061645771,23.77513642819716,0
243.6707037612065,21.334289747762075,1
243.67737201396287,18.502682733675357,1
243.69757533526607,17.408876232405245,0
243.70627773081958,19.015269484327774,1
