ema100_current,ema100_previous,class
243.18905225418166,243.196788730931,1
243.2059823509734,243.1984617360954,1
243.21960454887298,243.2059823509734,0
243.23295700028004,243.21960454887298,1
243.24344502462958,243.23295700028004,1
243.2576857613686,243.24344502462958,0
243.26904448124196,243.2576857613686,0
243.28048818799888,243.26904448124196,0
243.28941517665172,243.28048818799888,0
243.29067523904556,243.28941517665172,1
243.29191034970887,243.29067523904556,1
243.31029924093696,243.29510120075506,1
243.3284839227556,243.31832599968052,0
243.33751678839408,243.33423429927083,1
243.3447663049139,243.34333429981152,1
243.3498359170736,243.3461699534798,1
243.3580095074276,243.3498359170736,1
243.36831135455623,243.3580095074276,1
243.38131913882043,243.36831135455623,0
243.38917921106997,243.38131913882043,1
243.3982440122856,243.38917921106997,0
243.40743922451642,243.3982440122856,1
243.41447215531707,243.40743922451642,0
243.43239618066715,243.4280617262874,0
243.42857866939048,243.4261872955911,1
243.43290288727312,243.42857866939048,0
243.4368315650493,243.43290288727312,1
243.4505651585406,243.44520989795586,1
243.45160054841358,243.4523268108566,0
243.4551589754741,243.45160054841358,1
243.4563568285833,243.4551589754741,1
243.4621111819273,243.4563568285833,1
243.46806149971002,243.4621111819273,0
243.82994300544357,243.79891034944708,1
243.8701414176561,243.82994300544357,0
243.90527351363698,243.8701414176561,0
244.10478228197974,244.06698771434986,0
244.13464820015275,244.10478228197974,1
244.18798273851326,244.1605821420248,1
244.21942096903098,244.18798273851326,1
244.32506238048538,244.29215725348308,0
245.83408383388885,245.8291511277565,0
245.87057307332157,245.8574713615745,0
245.86638279248183,245.85604198450312,0
245.87057823792648,245.86638279248183,0
245.8842262192538,245.87607307843425,1
245.92862768583853,245.9107613532351,1
245.94552040561916,245.92862768583853,0
245.95718848396888,245.94552040561916,1
246.03293930986325,246.02046517632968,1
246.05245192054863,246.04163667268475,0
246.0590926090496,246.05245192054863,1
246.06300177668945,246.0590926090496,0
244.2284174956066,244.254322216065,0
244.15737520939186,244.18481345280463,1
244.13215058352168,244.15737520939186,0
244.06549234972576,244.0854531053185,0
244.05050707671853,244.06549234972576,0
244.01353315183098,244.03414825579983,0
243.9979064878408,244.01353315183098,1
243.9796793286337,243.9979064878408,0
243.8651202898652,243.88286031894748,1
243.845215351992,243.85491179066432,0
243.83385144982952,243.845215351992,1
243.82283330127632,243.83385144982952,0
243.8146333559607,243.82283330127632,0
243.8006551917408,243.8146333559607,1
243.79444397705845,243.8006551917408,0
243.78315571256888,243.79444397705845,1
243.7786513961876,243.78315571256888,0
243.76736594404213,243.7786513961876,0
243.62229653862755,243.62661089167355,0
243.61775770628597,243.62229653862755,0
243.61163846582176,243.61775770628597,0
243.6013700903672,243.61163846582176,0
243.59390507115882,243.6013700903672,1
243.58720769817168,243.59390507115882,0
243.57971296384312,243.58436189078486,1
243.57682638085092,243.57971296384312,1
243.57659697999665,243.57682638085092,0
243.5737720996549,243.57659697999665,0
243.57224280565552,243.5737720996549,1
243.570433882676,243.57224280565552,0
243.5689706919833,243.570433882676,0
243.5661761014024,243.5689706919833,0
243.56075797658417,243.56312693721958,1
243.45396621440563,243.45556562196705,1
243.45084891813374,243.45396621440563,0
243.43766415086878,243.42345827477791,1
243.4630392727289,243.43766415086878,0
243.49156240093876,243.4630392727289,0
243.51389003269833,243.49156240093876,1
243.60340637005638,243.57290930380054,1
243.62673911589187,243.60340637005638,0
243.64929991512696,243.62673911589187,0
243.66757429566596,243.64929991512696,0
243.51813622269586,243.51850261103328,0
243.49600610749957,243.49592542280257,1
243.49317526037171,243.49600610749957,1
243.4978906238292,243.49317526037171,1
243.512602790038,243.4978906238292,0
243.52213349409507,243.512602790038,1
243.55822548539874,243.5410269315197,1
243.64952012843827,243.6277891318433,0
243.669460434308,243.64952012843827,0
243.68349592644898,243.669460434308,0
243.6978733121113,243.68349592644898,0
243.7087461509301,243.6978733121113,1
243.71575320199963,243.7087461509301,1
243.73903722122918,243.7275116317107,1
243.7509544053113,243.73903722122918,1
243.765235627629,243.7509544053113,0
243.78152416351418,243.765235627629,0
243.79321984606514,243.78152416351418,1
243.8037541948537,243.79321984606514,0
243.81178983262703,243.8037541948537,0
243.7321990925196,243.73284957923732,1
243.73551672689067,243.73156148672714,0
243.73741344744647,243.73551672689067,0
243.74156271922902,243.73741344744647,0
243.74562982721366,243.74156271922902,1
243.751906508456,243.74562982721366,0
243.7560787009608,243.751906508456,0
243.51991036140927,243.52681253462097,0
243.51617674725293,243.5216854810329,0
243.51617674725293,243.5216854810329,1
243.51986470045483,243.518438813644,0
243.52095243985409,243.51986470045483,0
243.51817896966287,243.52095243985409,1
243.51608024373226,243.51817896966287,1
243.521823142967,243.51608024373226,0
243.5310351816962,243.52516221137554,1
243.5412513498301,243.5310351816962,1
243.55646526176227,243.5412513498301,1
243.67698746346886,243.65359815238145,1
243.72574573034674,243.70239291611657,0
243.74269551855275,243.72574573034674,1
243.7557799092213,243.74269551855275,1
243.79482958383943,243.7791260172029,0
243.80898254064275,243.79482958383943,1
