ema20_current,cci20_current,class
242.80804232857471,-5.2461893588155135,1
243.02817124666146,99.64844030261105,1
243.10911759592483,110.09598665324188,0
243.18830584822425,118.13748784129135,1
243.24745301310742,102.77251972195542,1
243.32299027329418,101.60461917177555,0
243.3803219293884,100.3399432682205,0
243.43368119754837,89.68626710730992,0
243.47541036069975,68.27101198753904,0
243.4831061194764,32.394986720875075,1
243.48560563947842,17.376334972152776,1
243.56325338078815,56.60882274233385,1
243.62606399778667,46.12032989732397,0
243.6218565579633,-21.389936685779873,1
243.60543272522187,-22.542948732960976,1
243.57499767236592,-20.4578161690408,1
243.58541488616103,-5.570503072135273,1
243.60585156366957,22.473355404484664,1
243.6368412400411,35.34707220893523,0
243.63988082045898,21.45386919838161,1
243.65513026612962,12.885520981862042,0
243.668927383641,17.67550166287405,1
243.67188668043715,4.125630396320813,0
243.6073040003257,-2.0737227803129046,0
243.53263329922112,-25.677066905842857,1
243.5390491754857,-2.338440862321084,0
243.54782955549385,10.547870455276616,1
243.5846293632221,12.258992914290946,1
243.4824772213984,-14.242332073244302,0
243.49515763676848,0.9703462195385196,1
243.49561881421917,10.238648264406,1
243.51805922863358,19.323507012039247,1
243.53836246072282,22.83960877370644,0
244.865743807797,109.76007684580786,1
244.9529290156389,129.27469851050364,0
245.0112754815163,116.8335175603984,0
245.25567103400329,41.128358894923416,0
245.29113600585944,5.13969696346237,1
245.30821094057927,-40.87334261773007,1
245.30505059744948,-17.44594112402482,1
245.3517326454736,33.85398713794782,0
246.35668006786668,-20.739605309821133,0
246.28226323745014,-9.215831673515432,0
245.91805783334868,25.89207121538188,0
245.91544746069675,4.899010655049458,0
245.90982252579633,10.991475998205106,1
246.04466204697792,36.012724055309526,1
246.09546641525884,26.147137271377325,0
246.11643357407087,27.29378253288497,1
246.32685978092744,29.7656349240886,1
246.3559530000833,14.143147764342453,0
246.35597803129951,2.0851578464506475,1
246.34647686906655,-7.261784423761567,0
243.3005158945725,4.780772878864045,0
243.3510051490398,6.085607295325249,1
243.360134634689,7.188800424040278,0
243.41386236904182,2.1009215482277104,0
243.45450350009202,13.61464718202567,0
243.46588803621484,0.20043701683465748,0
243.4801483739834,7.924009113693473,1
243.4835267748217,7.531457996277207,0
243.41758119532898,-10.411599856539748,1
243.4576868138441,10.140571851998343,0
243.46826491104267,8.22626594311218,1
243.4962859986712,9.765658378716743,0
243.53264999060036,14.775753384074203,0
243.53102823747517,2.1417909680533183,1
243.561107905178,9.911069303424178,0
243.56778745378688,9.208627722924962,1
243.6053778230587,18.145792771847308,0
243.60337787964505,5.850694705330643,0
243.47725870881715,9.652149004273683,0
243.51543482358952,20.26930105213196,0
243.53450022922726,13.115409356906445,0
243.52972672332132,0.833927506682864,0
243.53641941633828,0.939608246004676,1
243.54098694023128,3.1367038261502755,0
243.55048787212868,3.4611657206133217,1
243.56323935261327,5.674975250800742,1
243.5887635252758,11.796352820485128,0
243.5963819356714,10.130429276936669,0
243.60773809253936,11.943945899210016,1
243.61950048044707,9.425589734790103,0
243.63014264093502,12.83912261043683,0
243.63173522259427,7.65208519321725,0
243.6373136549837,-3.198362438428628,1
243.3992271261044,3.243530777866139,1
243.4058490030877,3.8957750319798015,0
243.3799187624617,53.23339883118257,1
243.50593417329483,81.26922607053814,0
243.64494681463356,74.21045323853883,0
243.73470987928033,63.40041732585371,1
244.05805512794174,72.71933333719154,1
244.11651058343682,53.48038510436458,0
244.16791108290508,47.84670512663989,0
244.20340471739672,33.988418858753775,0
243.30443871360828,-0.8910111586722304,0
243.30165569150776,12.392035230359134,1
243.3139973557042,13.509100802101527,1
243.35671059146011,25.668331938763128,1
243.4423777568309,47.22420794620932,0
243.50976514423428,42.381220758079394,1
243.70404274295217,48.90305073382071,1
244.06405391858522,57.30386052527028,0
244.12193806068558,40.55640701603382,0
244.15079849893291,30.855470731062226,0
244.179885863592,23.595819521913274,0
244.19370365394352,16.19296836541758,1
244.18567007542484,4.502136624000659,1
244.21079869360514,7.772618861589832,1
244.22316017469691,2.7048614745744044,1
244.24238041160982,10.71052978113523,0
244.27226949887117,9.698608741341415,0
244.27282553840038,0.6776176913504856,1
244.26737754262746,-8.931676518642751,0
244.25441236386013,-9.510773940587145,0
243.60600040182243,-9.49549615052686,1
243.6309064056638,4.75144124788355,0
243.64105947834895,10.296391239332738,0
243.6597694012546,11.884766391672391,0
243.67520965695155,13.592463685693614,1
243.7031665309972,21.434841484245624,0
243.71744926629685,19.8635981471046,0
243.0698260548477,11.257494564432543,0
243.1383383351474,27.25157464553147,0
243.1383383351474,27.25157464553147,1
243.35168511790573,41.91020903772641,0
243.3982478919212,34.01671443472049,0
243.4323400762957,17.0666316563346,1
243.45723430681159,19.222055811979352,1
243.51279239616932,29.773144487819053,0
243.5914204416193,29.379781247449113,1
243.6481860179817,35.21259547724794,1
243.71710519823483,40.734461919147456,1
244.18370312764912,53.98320106426594,1
244.3003834654829,38.219495655535404,0
244.3122491032734,21.17743824044208,1
244.3134608707981,7.177210102232031,1
244.38292331426982,20.735353093439898,0
244.39198851423717,11.970500309451449,1
