ema200_previous,rsi14_previous,class
243.18028035080428,-18.500407777050388,1
243.1885337173301,22.277730058028173,1
243.1933459797288,18.323516316432432,0
243.2010954335464,24.76988694583753,1
243.209079250263,24.76988694583753,1
243.21583286519532,20.836230548135052,0
243.2251322735149,25.061974356347164,0
243.2328769176945,21.160900258450692,0
243.24054450073783,21.160900258450692,0
243.24714076454683,16.63657763603696,1
243.25021911142517,2.0195353174736543,1
243.2582121099501,6.891463635604608,1
243.27440708951042,10.70939285789956,0
243.2898420512497,-3.2624860165443152,1
243.2985633976934,5.487411210615363,1
243.30382540270813,-3.6859918027169267,1
243.307490484158,1.4764203268832716,1
243.31357635472497,9.80194180284569,1
243.32044095829545,13.201650031964023,0
243.32760933844415,16.27345156714425,1
243.3325606057296,7.283662721075642,0
243.33861336749587,11.054133230035717,1
243.34476163872287,11.054133230035717,0
243.3645936479768,-5.936793576603848,0
243.36708943313937,-17.166401136642552,1
243.36950207796414,-1.8018360413373105,0
243.37304147719482,3.879108784747871,1
243.3858355976397,9.435306228375024,1
243.40058643874156,-11.488438602341231,0
243.40151501920658,-11.488438602341231,1
243.40442440981647,6.330362858200742,1
243.40646556233645,-1.4717048687383991,1
243.41063219057838,11.475843209984506,0
243.61502808479324,15.14059670309007,1
243.63323011555946,13.221505730246008,0
243.6555426029863,18.43960836214133,0
243.7669883818001,14.34111631089749,0
243.78647319094304,17.25881243782385,1
243.81569136677163,5.905346588094147,1
243.83102294148858,8.048925420453926,1
243.89069443206319,18.768620519672453,0
245.16937120108838,-0.8428364144832301,0
245.221268953558,0.911012377284422,0
245.3142976184791,12.641082726109602,0
245.3294006245415,9.801070102429053,0
245.3628215401603,0.9916716784941996,1
245.4044781685112,14.416792227493048,1
245.4212968492035,14.416792227493048,0
245.43794817983886,14.416792227493048,1
245.50779196801182,19.221440772531565,1
245.5331418154762,1.8709722321077609,0
245.54581640464676,5.405951629219104,1
245.55606335685874,-2.5038297766230784,0
244.84953514904828,-6.150531008400961,0
244.79956980428062,-5.600105261462119,1
244.77997663331814,-5.600105261462119,0
244.7292339831289,-1.1787977486342385,0
244.7143552881337,3.306361955186631,0
244.68815692543944,6.4456307818778384,0
244.67238046061885,-2.762020923949265,1
244.6596854409755,5.9699577150342416,0
244.5701668429261,-12.486775411882064,1
244.54258095555105,6.856219078603374,0
244.53071026543304,6.856219078603374,1
244.51864621974252,6.856219078603374,0
244.5076972391832,10.721733542434123,0
244.49754075668758,14.178119011846904,1
244.4845002590923,-0.03684619839033587,0
244.4755090079956,11.691889745498088,1
244.46430570044043,3.2774596066687,0
244.4571333588858,13.264134705584324,0
244.34275097974185,-2.718588666353128,0
244.33517016923562,13.165260463896034,0
244.3276647896797,13.165260463896034,0
244.31939480158763,8.797373830786142,0
244.30874984434516,-0.6103819943709112,1
244.2998287757349,4.04546886116195,0
244.2824062421525,4.04546886116195,1
244.2735915629912,4.04546886116195,1
244.2653924091177,9.105602555029165,0
244.25795839184812,13.440854767851606,0
244.24960332002442,7.7325750963479996,1
244.2416428551354,7.7325750963479996,0
244.2336058629061,7.7325750963479996,0
244.22533736885697,7.7325750963479996,0
244.206912047493,0.05464813789346579,1
244.03533324343348,-3.859525899504817,1
244.02673608962624,4.479630263448527,0
243.91534511552524,24.075709840091942,1
243.9138514134928,14.870054547444001,0
243.9176591704376,21.847498941927253,0
243.92357482495086,24.066345659842824,1
243.93922171625272,24.99650351135679,1
243.94607357889316,20.89329138579868,0
243.94971645322295,14.265025644511836,0
243.95254440031627,14.265025644511836,0
243.76985276004143,-0.5454863517553861,0
243.71240866033918,-3.324890305382766,1
243.7060902707865,2.909462573438901,1
243.698528254014,-0.23818501028578964,1
243.69464949960042,8.252658882880041,0
243.69556811899145,16.40549302351181,1
243.6937768964984,14.214068076582675,1
243.71981376774227,19.886834504894253,0
243.7259243286216,19.886834504894253,0
243.7312905349166,17.170004990813286,0
243.7346132963731,11.31837219125427,0
243.737591523634,11.31837219125427,1
243.73923362002532,7.925117668432094,1
243.73956739287001,7.332991651174751,1
243.74056688508657,7.332991651174751,1
243.7415564321067,7.332991651174751,0
243.74399836560193,10.673170498435098,0
243.74694381828903,13.730899528751936,1
243.7474027053993,5.357636294818363,0
243.74785702646872,5.357636294818363,0
243.68039544231635,-16.133402973734732,1
243.67659891617447,-1.2465530181078464,0
243.67710871712399,9.36253235347283,0
243.6769298924438,3.7889043781124334,0
243.67774787198908,8.74183825941924,1
243.67886918432689,8.74183825941924,0
243.6811301001497,13.303380404559007,0
243.5457242263327,-1.5354069851347134,0
243.5421211103425,8.92272293346524,0
243.5421211103425,8.92272293346524,1
243.54739633339383,18.62249972232605,0
243.5500049294603,11.949982401766976,0
243.55243183340087,11.949982401766976,1
243.55383956416782,8.08071200286345,1
243.55554475955554,8.08071200286345,0
243.5647780571777,13.165609045334008,1
243.5690480145738,15.957350925430362,1
243.57427050970742,18.526293204782466,1
243.6285425804848,32.469328302472526,1
243.65134221634617,19.36181058648505,0
243.6628061645771,19.36181058648505,1
243.6707037612065,9.53922653204694,1
243.68957198410823,18.119227408984532,0
243.69757533526607,9.22750320370183,1
