ema100_previous,sma200_current,class
243.196788730931,243.0855,1
243.1984617360954,243.1065,1
243.2059823509734,243.112,0
243.21960454887298,243.1185,1
243.23295700028004,243.1245,1
243.24344502462958,243.1325,0
243.2576857613686,243.139,0
243.26904448124196,243.1455,0
243.28048818799888,243.152,0
243.28941517665172,243.157,1
243.29067523904556,243.1625,1
243.29510120075506,243.178,1
243.31832599968052,243.192,0
243.33423429927083,243.209,1
243.34333429981152,243.2205,1
243.3461699534798,243.231,1
243.3498359170736,243.238,1
243.3580095074276,243.2445,1
243.36831135455623,243.249,0
243.38131913882043,243.253,1
243.38917921106997,243.2575,0
243.3982440122856,243.2625,1
243.40743922451642,243.267,0
243.4280617262874,243.289,0
243.4261872955911,243.297,1
243.42857866939048,243.301,0
243.43290288727312,243.306,1
243.44520989795586,243.3225,1
243.4523268108566,243.3475,0
243.45160054841358,243.3505,1
243.4551589754741,243.354,1
243.4563568285833,243.358,1
243.4621111819273,243.3635,0
243.79891034944708,243.5275,1
243.82994300544357,243.5395,0
243.8701414176561,243.5515,0
244.06698771434986,243.5955,0
244.10478228197974,243.598,1
244.1605821420248,243.6045,1
244.18798273851326,243.6125,1
244.29215725348308,243.643,0
245.8291511277565,244.593,0
245.8574713615745,244.6505,0
245.85604198450312,244.78800000000004,0
245.86638279248183,244.805,0
245.87607307843425,244.8545,1
245.9107613532351,244.909,1
245.92862768583853,244.928,0
245.94552040561916,244.946,1
246.02046517632968,245.0145,1
246.04163667268475,245.0415,0
246.05245192054863,245.0535,1
246.0590926090496,245.0655,0
244.254322216065,245.2155,0
244.18481345280463,245.17050000000003,1
244.15737520939186,245.158,0
244.0854531053185,245.1265,0
244.06549234972576,245.1195,0
244.03414825579983,245.10050000000004,0
244.01353315183098,245.094,1
243.9979064878408,245.0875,0
243.88286031894748,245.0315,1
243.85491179066432,245.016,0
243.845215351992,245.007,1
243.83385144982952,244.998,0
243.82283330127632,244.98800000000003,0
243.8146333559607,244.978,1
243.8006551917408,244.971,0
243.79444397705845,244.963,1
243.78315571256888,244.958,0
243.7786513961876,244.9515,0
243.62661089167355,244.8865,0
243.62229653862755,244.8795,0
243.61775770628597,244.873,0
243.61163846582176,244.865,0
243.6013700903672,244.859,1
243.59390507115882,244.8535,0
243.58436189078486,244.841,1
243.57971296384312,244.833,1
243.57682638085092,244.824,0
243.57659697999665,244.815,0
243.5737720996549,244.807,1
243.57224280565552,244.7985,0
243.570433882676,244.789,0
243.5689706919833,244.779,0
243.56312693721958,244.75800000000004,1
243.45556562196705,244.566,1
243.45396621440563,244.556,0
243.42345827477791,244.4475,1
243.43766415086878,244.44100000000003,0
243.4630392727289,244.435,0
243.49156240093876,244.428,1
243.57290930380054,244.412,1
243.60340637005638,244.406,0
243.62673911589187,244.3975,0
243.64929991512696,244.388,0
243.51850261103328,244.13,0
243.49592542280257,244.033,1
243.49600610749957,244.0185,1
243.49317526037171,244.00600000000003,1
243.4978906238292,243.996,0
243.512602790038,243.9865,1
243.5410269315197,243.966,1
243.6277891318433,243.9405,0
243.64952012843827,243.933,0
243.669460434308,243.92550000000003,0
243.68349592644898,243.917,0
243.6978733121113,243.9075,1
243.7087461509301,243.897,1
243.7275116317107,243.874,1
243.73903722122918,243.8625,1
243.7509544053113,243.8525,0
243.765235627629,243.841,0
243.78152416351418,243.82800000000003,1
243.79321984606514,243.815,0
243.8037541948537,243.8035,0
243.73284957923732,243.6735,1
243.73156148672714,243.661,0
243.73551672689067,243.6565,0
243.73741344744647,243.652,0
243.74156271922902,243.6485,1
243.74562982721366,243.6455,0
243.751906508456,243.6405,0
243.52681253462097,243.5285,0
243.5216854810329,243.534,0
243.5216854810329,243.534,1
243.518438813644,243.5445,0
243.51986470045483,243.5475,0
243.52095243985409,243.5505,1
243.51817896966287,243.5545,1
243.51608024373226,243.5605,0
243.52516221137554,243.5685,1
243.5310351816962,243.5715,1
243.5412513498301,243.575,1
243.65359815238145,243.6035,1
243.70239291611657,243.61550000000003,0
243.72574573034674,243.6205,1
243.74269551855275,243.625,1
243.7791260172029,243.6345,0
243.79482958383943,243.64,1
