ema30_current,rsi14_previous,class
242.9064445893394,-18.500407777050388,1
243.01850375934106,22.277730058028173,1
243.07295857572075,18.323516316432432,0
243.12591803017983,24.76988694583753,1
243.16900913273852,24.76988694583753,1
243.2222233899707,20.836230548135052,0
243.2645439303941,25.061974356347164,0
243.3041341133707,21.160900258450692,0
243.33673633013032,21.160900258450692,0
243.34586248731742,16.63657763603696,1
243.35238200813052,2.0195353174736543,1
243.41296710473262,6.891463635604608,1
243.47088257466632,10.70939285789956,0
243.49089959727473,-3.2624860165443152,1
243.51114733119223,5.487411210615363,1
243.51638037919358,-3.6859918027169267,1
243.53831606654,1.4764203268832716,1
243.56528816115448,9.80194180284569,1
243.59898958557525,13.201650031964023,0
243.61559564670355,16.27345156714425,1
243.6385908879724,7.283662721075642,0
243.6580847132489,11.054133230035717,1
243.6678514074358,11.054133230035717,0
243.62237725491042,-5.936793576603848,0
243.5572512959214,-17.166401136642552,1
243.55900035080987,-1.8018360413373105,0
243.56366334150684,3.879108784747871,1
243.58336603101128,9.435306228375024,1
243.5214213098341,-11.488438602341231,0
243.52850875478757,-11.488438602341231,1
243.52666948028502,6.330362858200742,1
243.5378520944602,-1.4717048687383991,1
243.54730432363658,11.475843209984506,0
244.51612064941682,15.14059670309007,1
244.59977525694646,13.221505730246008,0
244.6621027891569,18.43960836214133,0
244.9420744841278,14.34111631089749,0
244.98130926921002,17.25881243782385,1
245.03193827759642,5.905346588094147,1
245.0788894936256,8.048925420453926,1
245.24903657255302,18.768620519672453,0
246.28980765402724,-0.8428364144832301,0
246.26714745935985,0.911012377284422,0
246.0123613301241,12.641082726109602,0
246.00651919485588,9.801070102429053,0
245.9921113620766,0.9916716784941996,1
246.06010885833803,14.416792227493048,1
246.0925246360728,14.416792227493048,0
246.10389229138343,14.416792227493048,1
246.23644310511844,19.221440772531565,1
246.25379274891387,1.8709722321077609,0
246.25234010102352,5.405951629219104,1
246.24352063342891,-2.5038297766230784,0
243.2205418497942,-6.150531008400961,0
243.28089761590496,-5.600105261462119,1
243.29463519680388,-5.600105261462119,0
243.34373575349878,-1.1787977486342385,0
243.37479195175356,3.306361955186631,0
243.39964405471613,6.4456307818778384,0
243.41761487483325,-2.762020923949265,1
243.42393897021861,5.9699577150342416,0
243.42410123658908,-12.486775411882064,1
243.4509150564587,6.856219078603374,0
243.46154236593262,6.856219078603374,1
243.47995350748016,6.856219078603374,0
243.50463737236697,10.721733542434123,0
243.50433818705292,14.178119011846904,1
243.5274488468061,-0.03684619839033587,0
243.5331384923867,11.691889745498088,1
243.56286053286743,3.2774596066687,0
243.56828340558047,13.264134705584324,0
243.48328075664506,-2.718588666353128,0
243.50472318223603,13.165260463896034,0
243.51833061262766,13.165260463896034,0
243.518156918478,8.797373830786142,0
243.52343711728585,-0.6103819943709112,1
243.52938558412598,4.04546886116195,0
243.5382682930937,4.04546886116195,1
243.55374722686386,4.04546886116195,1
243.5746791326489,9.105602555029165,0
243.5878089799962,13.440854767851606,0
243.5990828143981,7.7325750963479996,1
243.6066025265857,7.7325750963479996,0
243.6136370960516,7.7325750963479996,0
243.61275728340317,7.7325750963479996,0
243.60820259629585,0.05464813789346579,1
243.44564288236637,-3.859525899504817,1
243.44713194114186,4.479630263448527,0
243.37421708908798,24.075709840091942,1
243.45592857880862,14.870054547444001,0
243.54728943736094,21.847498941927253,0
243.61037443020547,24.066345659842824,1
243.85644193397408,24.99650351135679,1
243.9090599954189,20.89329138579868,0
243.9582833432222,14.265025644511836,0
243.9978793782641,14.265025644511836,0
243.45153097406842,-0.5454863517553861,0
243.396536989618,-3.324890305382766,1
243.38667114944485,2.909462573438901,1
243.39881450583863,-0.23818501028578964,1
243.4349719454776,8.252658882880041,0
243.45589342126888,16.40549302351181,1
243.55116065312336,14.214068076582675,1
243.84584618770188,19.886834504894253,0
243.9001567717003,19.886834504894253,0
243.93806022124718,17.170004990813286,0
243.9815896951104,11.31837219125427,0
244.00980564679938,11.31837219125427,1
244.02430691472176,7.925117668432094,1
244.06860479992088,7.332991651174751,1
244.0861622437814,7.332991651174751,1
244.10601178417218,7.332991651174751,0
244.13607695205584,10.673170498435098,0
244.1482724278233,13.730899528751936,1
244.15867217268269,5.357636294818363,0
244.16295827937745,5.357636294818363,0
243.76111882855287,-16.133402973734732,1
243.75568251648,-1.2465530181078464,0
243.74845244876752,9.36253235347283,0
243.751167227999,3.7889043781124334,0
243.75370686018329,8.74183825941924,1
243.7645521100725,8.74183825941924,0
243.76925497953712,13.303380404559007,0
243.17870737328158,-1.5354069851347134,0
243.20746110117724,8.92272293346524,0
243.20746110117724,8.92272293346524,1
243.31198263316404,18.62249972232605,0
243.33398923361042,11.949982401766976,0
243.34812444047932,11.949982401766976,1
243.36134769851824,8.08071200286345,1
243.4011440900029,8.08071200286345,0
243.46527694348882,13.165609045334008,1
243.5048198352981,15.957350925430362,1
243.5597594287024,18.526293204782466,1
243.93845007052784,32.469328302472526,1
244.0523019226453,19.36181058648505,0
244.0793806299824,19.36181058648505,1
244.0962428590002,9.53922653204694,1
244.1833280151173,18.119227408984532,0
244.21042289110864,9.22750320370183,1
