sma20_current,rsi14_previous,class
242.86999999999995,-18.500407777050388,1
242.94,22.277730058028173,1
242.965,18.323516316432432,0
243.01000000000005,24.76988694583753,1
243.045,24.76988694583753,1
243.09,20.836230548135052,0
243.13,25.061974356347164,0
243.175,21.160900258450692,0
243.23,21.160900258450692,0
243.28,16.63657763603696,1
243.315,2.0195353174736543,1
243.40999999999997,6.891463635604608,1
243.51,10.70939285789956,0
243.62,-3.2624860165443152,1
243.645,5.487411210615363,1
243.635,-3.6859918027169267,1
243.63,1.4764203268832716,1
243.63,9.80194180284569,1
243.64,13.201650031964023,0
243.63,16.27345156714425,1
243.63,7.283662721075642,0
243.63,11.054133230035717,1
243.63,11.054133230035717,0
243.605,-5.936793576603848,0
243.58,-17.166401136642552,1
243.58,-1.8018360413373105,0
243.5900000000001,3.879108784747871,1
243.61,9.435306228375024,1
243.49499999999995,-11.488438602341231,0
243.49999999999997,-11.488438602341231,1
243.5,6.330362858200742,1
243.51,-1.4717048687383991,1
243.52,11.475843209984506,0
244.305,15.14059670309007,1
244.39500000000004,13.221505730246008,0
244.48,18.43960836214133,0
245.21,14.34111631089749,0
245.315,17.25881243782385,1
245.4650000000001,5.905346588094147,1
245.425,8.048925420453926,1
245.31,18.768620519672453,0
246.345,-0.8428364144832301,0
246.335,0.911012377284422,0
246.04,12.641082726109602,0
246.005,9.801070102429053,0
245.92,0.9916716784941996,1
245.965,14.416792227493048,1
245.99,14.416792227493048,0
245.99500000000003,14.416792227493048,1
246.11,19.221440772531565,1
246.195,1.8709722321077609,0
246.245,5.405951629219104,1
246.295,-2.5038297766230784,0
243.23,-6.150531008400961,0
243.27500000000003,-5.600105261462119,1
243.29,-5.600105261462119,0
243.385,-1.1787977486342385,0
243.43,3.306361955186631,0
243.445,6.4456307818778384,0
243.45,-2.762020923949265,1
243.455,5.9699577150342416,0
243.445,-12.486775411882064,1
243.47000000000003,6.856219078603374,0
243.46000000000004,6.856219078603374,1
243.48,6.856219078603374,0
243.505,10.721733542434123,0
243.51,14.178119011846904,1
243.525,-0.03684619839033587,0
243.53500000000003,11.691889745498088,1
243.555,3.2774596066687,0
243.55,13.264134705584324,0
243.52,-2.718588666353128,0
243.545,13.165260463896034,0
243.55,13.165260463896034,0
243.545,8.797373830786142,0
243.545,-0.6103819943709112,1
243.54000000000005,4.04546886116195,0
243.53500000000008,4.04546886116195,1
243.53000000000003,4.04546886116195,1
243.54000000000005,9.105602555029165,0
243.53000000000003,13.440854767851606,0
243.535,7.7325750963479996,1
243.545,7.7325750963479996,0
243.555,7.7325750963479996,0
243.57,7.7325750963479996,0
243.61000000000004,0.05464813789346579,1
243.44,-3.859525899504817,1
243.43,4.479630263448527,0
243.335,24.075709840091942,1
243.4,14.870054547444001,0
243.485,21.847498941927253,0
243.545,24.066345659842824,1
243.74,24.99650351135679,1
243.795,20.89329138579868,0
243.84500000000003,14.265025644511836,0
243.89,14.265025644511836,0
243.435,-0.5454863517553861,0
243.205,-3.324890305382766,1
243.215,2.909462573438901,1
243.235,-0.23818501028578964,1
243.285,8.252658882880041,0
243.36499999999995,16.40549302351181,1
243.56,14.214068076582675,1
243.805,19.886834504894253,0
243.86000000000004,19.886834504894253,0
243.90000000000003,17.170004990813286,0
243.95000000000005,11.31837219125427,0
243.99,11.31837219125427,1
244.025,7.925117668432094,1
244.105,7.332991651174751,1
244.14999999999995,7.332991651174751,1
244.19,7.332991651174751,0
244.23999999999995,10.673170498435098,0
244.265,13.730899528751936,1
244.27,5.357636294818363,0
244.28,5.357636294818363,0
243.775,-16.133402973734732,1
243.735,-1.2465530181078464,0
243.715,9.36253235347283,0
243.695,3.7889043781124334,0
243.67,8.74183825941924,1
243.66,8.74183825941924,0
243.64499999999992,13.303380404559007,0
243.08,-1.5354069851347134,0
243.08,8.92272293346524,0
243.08,8.92272293346524,1
243.19499999999996,18.62249972232605,0
243.23999999999995,11.949982401766976,0
243.29,11.949982401766976,1
243.32,8.08071200286345,1
243.365,8.08071200286345,0
243.425,13.165609045334008,1
243.485,15.957350925430362,1
243.54,18.526293204782466,1
243.90000000000003,32.469328302472526,1
244.04500000000007,19.36181058648505,0
244.08500000000004,19.36181058648505,1
244.12500000000009,9.53922653204694,1
244.225,18.119227408984532,0
244.24999999999997,9.22750320370183,1
