ema200_previous,stoch_rsi_14_previous,class
243.18028035080428,83.93754063278692,1
243.1885337173301,100.0,1
243.1933459797288,95.6193041181328,0
243.2010954335464,100.0,1
243.209079250263,100.0,1
243.21583286519532,91.26723929384715,0
243.2251322735149,100.0,0
243.2328769176945,91.04485588976624,0
243.24054450073783,91.04485588976627,0
243.24714076454683,80.65900828262838,1
243.25021911142517,47.10473139803854,1
243.2582121099501,21.14328396361089,1
243.27440708951042,37.71240329969313,0
243.2898420512497,0.0,1
243.2985633976934,30.89166434935492,1
243.30382540270813,0.0,1
243.307490484158,19.99722085346585,1
243.31357635472497,52.247124095496886,1
243.32044095829545,65.41630055570515,0
243.32760933844415,77.31529121644729,1
243.3325606057296,42.492268864146226,0
243.33861336749587,73.85038129375035,1
243.34476163872287,73.85038129375035,0
243.3645936479768,0.0,0
243.36708943313937,24.28660159413655,1
243.36950207796414,59.07453707633842,0
243.37304147719482,81.57748574983876,1
243.3858355976397,100.0,1
243.40058643874156,43.946570765172176,0
243.40151501920658,21.344353790494136,1
243.40442440981647,85.1606708297445,1
243.40646556233645,47.872566859533435,1
243.41063219057838,100.0,0
243.61502808479324,70.48002307213666,1
243.63323011555946,51.17347630761283,0
243.6555426029863,60.38213367781202,0
243.7669883818001,35.33658083910636,0
243.78647319094304,56.738923307686385,1
243.81569136677163,9.551159609367305,1
243.83102294148858,27.14521603864653,1
243.89069443206319,100.0,0
245.16937120108838,0.0,0
245.221268953558,28.756051257656274,0
245.3142976184791,100.0,0
245.3294006245415,96.13692187877035,0
245.3628215401603,84.15408982058239,1
245.4044781685112,100.0,1
245.4212968492035,100.0,0
245.43794817983886,100.0,1
245.50779196801182,100.0,1
245.5331418154762,31.103224557005788,0
245.54581640464676,45.14023347990386,1
245.55606335685874,0.0,0
244.84953514904828,78.71121629459716,0
244.79956980428062,2.7141294901922466,1
244.77997663331814,2.7141294901922466,0
244.7292339831289,24.515437246073876,0
244.7143552881337,46.63159785095691,0
244.68815692543944,62.11121912149045,0
244.67238046061885,16.70862091603072,1
244.6596854409755,59.7656923986028,0
244.5701668429261,3.608995139268009,1
244.54258095555105,83.94939056617491,0
244.53071026543304,83.94939056617491,1
244.51864621974252,83.94939056617491,0
244.5076972391832,100.0,0
244.49754075668758,100.0,1
244.4845002590923,48.37268506164109,0
244.4755090079956,90.97026693738823,1
244.46430570044043,60.409908302721284,0
244.4571333588858,96.68050150455852,0
244.34275097974185,54.67971582219765,0
244.33517016923562,99.72813516405235,0
244.3276647896797,99.72813516405235,0
244.31939480158763,87.71818431464987,0
244.30874984434516,61.85059786979043,1
244.2998287757349,74.8558425022343,0
244.2824062421525,74.8558425022343,1
244.2735915629912,74.8558425022343,1
244.2653924091177,88.80712605132376,0
244.25795839184812,100.0,0
244.24960332002442,84.38039864214826,1
244.2416428551354,64.67527056395471,0
244.2336058629061,64.67527056395471,0
244.22533736885697,59.37525096117794,0
244.206912047493,4.7328939332397075,1
244.03533324343348,91.20842341977463,1
244.02673608962624,100.0,0
243.91534511552524,100.0,1
243.9138514134928,88.98375557720291,0
243.9176591704376,97.33353953636237,0
243.92357482495086,99.9887940515733,1
243.93922171625272,100.0,1
243.94607357889316,95.14327495117088,0
243.94971645322295,87.29779602613846,0
243.95254440031627,87.29779602613846,0
243.76985276004143,87.31825139682074,0
243.71240866033918,73.55320541789546,1
243.7060902707865,84.7822423933027,1
243.698528254014,45.24559670624518,1
243.69464949960042,100.0,0
243.69556811899145,100.0,1
243.6937768964984,88.89314561000013,1
243.71981376774227,83.20548203416988,0
243.7259243286216,83.20548203416988,0
243.7312905349166,73.46664913090882,0
243.7346132963731,46.57993017179693,0
243.737591523634,46.57993017179693,1
243.73923362002532,12.782206237349241,1
243.73956739287001,28.03718340851975,1
243.74056688508657,28.03718340851975,1
243.7415564321067,28.03718340851975,0
243.74399836560193,41.98050090227376,0
243.74694381828903,54.74475354537572,1
243.7474027053993,19.791215705546048,0
243.74785702646872,24.603018275446768,0
243.68039544231635,65.86169952882888,1
243.67659891617447,96.99007430814251,0
243.67710871712399,100.0,0
243.6769298924438,91.67590488561798,0
243.67774787198908,99.07300654103969,1
243.67886918432689,99.07300654103969,0
243.6811301001497,100.0,0
243.5457242263327,95.0612461296213,0
243.5421211103425,100.0,0
243.5421211103425,100.0,1
243.54739633339383,100.0,0
243.5500049294603,85.75895175068598,0
243.55243183340087,84.34089184237841,1
243.55383956416782,75.26046225985358,1
243.55554475955554,75.26046225985358,0
243.5647780571777,77.52234619578424,1
243.5690480145738,89.02189991712179,1
243.57427050970742,99.60371264094181,1
243.6285425804848,90.92470966997251,1
243.65134221634617,42.05776173905254,0
243.6628061645771,42.05776173905257,1
243.6707037612065,5.4375782736624965,1
243.68957198410823,41.903373211795305,0
243.69757533526607,11.12594936770667,1
