sma200_previous,cci20_current,class
243.0835,-5.2461893588155135,1
243.101,99.64844030261105,1
243.1065,110.09598665324188,0
243.112,118.13748784129135,1
243.1185,102.77251972195542,1
243.1245,101.60461917177555,0
243.1325,100.3399432682205,0
243.139,89.68626710730992,0
243.1455,68.27101198753904,0
243.152,32.394986720875075,1
243.157,17.376334972152776,1
243.17,56.60882274233385,1
243.1845,46.12032989732397,0
243.2035,-21.389936685779873,1
243.215,-22.542948732960976,1
243.22550000000004,-20.4578161690408,1
243.231,-5.570503072135273,1
243.238,22.473355404484664,1
243.2445,35.34707220893523,0
243.249,21.45386919838161,1
243.253,12.885520981862042,0
243.2575,17.67550166287405,1
243.2625,4.125630396320813,0
243.2855,-2.0737227803129046,0
243.2935,-25.677066905842857,1
243.297,-2.338440862321084,0
243.301,10.547870455276616,1
243.3175,12.258992914290946,1
243.3445,-14.242332073244302,0
243.3475,0.9703462195385196,1
243.3505,10.238648264406,1
243.354,19.323507012039247,1
243.358,22.83960877370644,0
243.5165,109.76007684580786,1
243.5275,129.27469851050364,0
243.5395,116.8335175603984,0
243.5915,41.128358894923416,0
243.5955,5.13969696346237,1
243.5995,-40.87334261773007,1
243.6045,-17.44594112402482,1
243.6315,33.85398713794782,0
244.579,-20.739605309821133,0
244.6355,-9.215831673515432,0
244.771,25.89207121538188,0
244.78800000000004,4.899010655049458,0
244.8385,10.991475998205106,1
244.89,36.012724055309526,1
244.909,26.147137271377325,0
244.928,27.29378253288497,1
245.0005,29.7656349240886,1
245.0285,14.143147764342453,0
245.0415,2.0851578464506475,1
245.0535,-7.261784423761567,0
245.218,4.780772878864045,0
245.1855,6.085607295325249,1
245.17050000000003,7.188800424040278,0
245.13500000000005,2.1009215482277104,0
245.1265,13.61464718202567,0
245.11,0.20043701683465748,0
245.10050000000004,7.924009113693473,1
245.094,7.531457996277207,0
245.0415,-10.411599856539748,1
245.024,10.140571851998343,0
245.016,8.22626594311218,1
245.007,9.765658378716743,0
244.998,14.775753384074203,0
244.98800000000003,2.1417909680533183,1
244.978,9.911069303424178,0
244.971,9.208627722924962,1
244.963,18.145792771847308,0
244.958,5.850694705330643,0
244.8935,9.652149004273683,0
244.8865,20.26930105213196,0
244.8795,13.115409356906445,0
244.873,0.833927506682864,0
244.865,0.939608246004676,1
244.859,3.1367038261502755,0
244.8475,3.4611657206133217,1
244.841,5.674975250800742,1
244.833,11.796352820485128,0
244.824,10.130429276936669,0
244.815,11.943945899210016,1
244.807,9.425589734790103,0
244.7985,12.83912261043683,0
244.789,7.65208519321725,0
244.7695,-3.198362438428628,1
244.5765,3.243530777866139,1
244.566,3.8957750319798015,0
244.455,53.23339883118257,1
244.4475,81.26922607053814,0
244.44100000000003,74.21045323853883,0
244.435,63.40041732585371,1
244.4175,72.71933333719154,1
244.412,53.48038510436458,0
244.406,47.84670512663989,0
244.3975,33.988418858753775,0
244.1475,-0.8910111586722304,0
244.0465,12.392035230359134,1
244.033,13.509100802101527,1
244.0185,25.668331938763128,1
244.00600000000003,47.22420794620932,0
243.996,42.381220758079394,1
243.9705,48.90305073382071,1
243.949,57.30386052527028,0
243.9405,40.55640701603382,0
243.933,30.855470731062226,0
243.92550000000003,23.595819521913274,0
243.917,16.19296836541758,1
243.9075,4.502136624000659,1
243.88550000000004,7.772618861589832,1
243.874,2.7048614745744044,1
243.8625,10.71052978113523,0
243.8525,9.698608741341415,0
243.841,0.6776176913504856,1
243.82800000000003,-8.931676518642751,0
243.815,-9.510773940587145,0
243.68,-9.49549615052686,1
243.6665,4.75144124788355,0
243.661,10.296391239332738,0
243.6565,11.884766391672391,0
243.652,13.592463685693614,1
243.6485,21.434841484245624,0
243.6455,19.8635981471046,0
243.5275,11.257494564432543,0
243.5315,27.25157464553147,0
243.5315,27.25157464553147,1
243.541,41.91020903772641,0
243.5445,34.01671443472049,0
243.5475,17.0666316563346,1
243.5505,19.222055811979352,1
243.5545,29.773144487819053,0
243.5655,29.379781247449113,1
243.5685,35.21259547724794,1
243.5715,40.734461919147456,1
243.5975,53.98320106426594,1
243.609,38.219495655535404,0
243.61550000000003,21.17743824044208,1
243.6205,7.177210102232031,1
243.6315,20.735353093439898,0
243.6345,11.970500309451449,1
