ema30_current,stochk_14_current,class
242.9064445893394,55.55555555555623,1
243.01850375934106,75.04713423831045,1
243.07295857572075,80.02450980392116,0
243.12591803017983,82.10784313725487,1
243.16900913273852,85.60924369747927,1
243.2222233899707,86.30952380952391,0
243.2645439303941,88.09523809523813,0
243.3041341133707,87.91208791208794,0
243.33673633013032,89.92673992674055,0
243.34586248731742,84.61538461538484,1
243.35238200813052,74.35897435897455,1
243.41296710473262,58.13908313908306,1
243.47088257466632,68.18181818181891,0
243.49089959727473,47.222222222223365,1
243.51114733119223,37.50000000000088,1
243.51638037919358,37.50000000000088,1
243.53831606654,33.333333333334515,1
243.56528816115448,45.83333333333361,1
243.59898958557525,62.500000000000284,0
243.61559564670355,75.00000000000058,1
243.6385908879724,75.00000000000058,0
243.6580847132489,70.83333333333421,1
243.6678514074358,70.83333333333421,0
243.62237725491042,16.6666666666659,0
243.5572512959214,31.48148148148163,1
243.55900035080987,29.62962962962989,0
243.56366334150684,49.735449735449656,1
243.58336603101128,85.71428571428288,1
243.5214213098341,33.333333333334735,0
243.52850875478757,34.92063492063627,1
243.52666948028502,42.06349206349282,1
243.5378520944602,44.44444444444502,1
243.54730432363658,61.111111111110056,0
244.51612064941682,47.91666666666654,1
244.59977525694646,44.27083333333314,0
244.6621027891569,43.74999999999983,0
244.9420744841278,32.555018786902735,0
244.98130926921002,45.005611672278064,1
245.03193827759642,59.44055944055873,1
245.0788894936256,62.820512820511986,1
245.24903657255302,81.1463046757168,0
246.28980765402724,26.666666666666387,0
246.26714745935985,8.88888888888836,0
246.0123613301241,54.761904761904546,0
246.00651919485588,70.89947089947083,0
245.9921113620766,61.904761904761756,1
246.06010885833803,73.01587301587256,1
246.0925246360728,79.36507936507894,0
246.10389229138343,85.71428571428531,1
246.23644310511844,82.664995822891,1
246.25379274891387,58.333333333333705,0
246.25234010102352,49.99999999999997,1
246.24352063342891,42.42424242424193,0
243.2205418497942,66.66666666666761,0
243.28089761590496,62.247474747475366,1
243.29463519680388,51.13636363636466,0
243.34373575349878,45.83333333333361,0
243.37479195175356,45.83333333333361,0
243.39964405471613,54.166666666666366,0
243.41761487483325,50.0,1
243.42393897021861,54.166666666666366,0
243.42410123658908,46.6666666666659,1
243.4509150564587,56.66666666666533,0
243.46154236593262,66.66666666666477,1
243.47995350748016,79.99999999999828,0
243.50463737236697,83.33333333333142,0
243.50433818705292,86.66666666666458,1
243.5274488468061,83.33333333333144,0
243.5331384923867,86.66666666666553,1
243.56286053286743,79.74358974358908,0
243.56828340558047,84.61538461538456,0
243.48328075664506,36.3636363636362,0
243.50472318223603,54.54545454545517,0
243.51833061262766,66.66666666666752,0
243.518156918478,75.757575757577,0
243.52343711728585,63.63636363636465,1
243.52938558412598,54.54545454545517,0
243.5382682930937,51.51515151515144,1
243.55374722686386,48.48484848484856,1
243.5746791326489,48.48484848484856,0
243.5878089799962,56.666666666667226,0
243.5990828143981,61.515151515151814,1
243.6066025265857,57.61904761904742,0
243.6136370960516,43.80952380952266,0
243.61275728340317,38.095238095236546,0
243.60820259629585,36.507936507934886,1
243.44564288236637,66.66666666666802,1
243.44713194114186,76.19047619047716,0
243.37421708908798,42.31884057970973,1
243.45592857880862,51.7632850241545,0
243.54728943736094,71.20772946859908,0
243.61037443020547,68.88888888888879,1
243.85644193397408,72.22222222222223,1
243.9090599954189,77.7777777777778,0
243.9582833432222,79.99999999999993,0
243.9978793782641,75.55555555555544,0
243.45153097406842,71.75925925925921,0
243.396536989618,68.68945868945805,1
243.38667114944485,66.83760683760579,1
243.39881450583863,54.456654456653865,1
243.4349719454776,54.68975468975446,0
243.45589342126888,62.77056277056304,1
243.55116065312336,69.1142191142188,1
243.84584618770188,77.1929824561402,0
243.9001567717003,78.94736842105239,0
243.93806022124718,75.43859649122804,0
243.9815896951104,68.73065015479894,0
244.00980564679938,62.919246646027176,1
244.02430691472176,50.26260504201707,1
244.06860479992088,34.98168498168489,1
244.0861622437814,35.89743589743573,1
244.10601178417218,32.30769230769172,0
244.13607695205584,32.82051282051253,0
244.1482724278233,36.66666666666652,1
244.15867217268269,38.33333333333298,0
244.16295827937745,29.166666666665826,0
243.76111882855287,20.00000000000044,1
243.75568251648,47.22222222222239,0
243.74845244876752,62.777777777778084,0
243.751167227999,76.1111111111116,0
243.75370686018329,83.33333333333431,1
243.7645521100725,83.93939393939486,0
243.76925497953712,87.272727272728,0
243.17870737328158,62.35294117647146,0
243.20746110117724,69.49494949494998,0
243.20746110117724,69.49494949494998,1
243.31198263316404,80.21978021978012,0
243.33398923361042,85.71428571428595,0
243.34812444047932,85.71428571428595,1
243.36134769851824,76.19047619047636,1
243.4011440900029,71.42857142857117,0
243.46527694348882,76.6233766233772,1
243.5048198352981,80.08658008658112,1
243.5597594287024,81.81818181818281,1
243.93845007052784,64.10256410256358,1
244.0523019226453,56.410256410255954,0
244.0793806299824,48.71794871794831,1
244.0962428590002,43.16239316239307,1
244.1833280151173,37.37373737373759,0
244.21042289110864,38.38383838383855,1
