sma100_current,stoch_rsi_14_current,class
243.29500000000004,100.0,1
243.296,95.6193041181328,1
243.302,100.0,0
243.308,100.0,1
243.312,91.26723929384715,1
243.31600000000003,100.0,0
243.318,91.04485588976624,0
243.32100000000003,91.04485588976624,0
243.323,80.65900828262838,0
243.32000000000005,47.10473139803856,1
243.31700000000004,18.114273800187064,1
243.31800000000004,87.27427147493471,1
243.321,50.63369496578653,0
243.318,16.25870698135886,1
243.321,0.0,1
243.324,19.99722085346585,1
243.32800000000003,52.247124095496886,1
243.33300000000003,65.41630055570515,1
243.341,77.31529121644724,0
243.34600000000003,42.492268864146226,1
243.34900000000002,73.85038129375035,0
243.353,73.85038129375035,1
243.357,48.20598456844496,0
243.366,34.68016337260493,0
243.372,59.07453707633842,1
243.375,81.57748574983876,0
243.377,81.57748574983876,1
243.378,100.0,1
243.38600000000002,21.344353790494093,0
243.38800000000003,85.16067082974463,1
243.389,47.872566859533364,1
243.392,100.0,1
243.396,100.0,0
243.568,51.17347630761281,1
243.59099999999995,60.38213367781202,0
243.61299999999997,53.64109123823603,0
243.75,56.73892330768643,0
243.76999999999995,28.074346063089763,1
243.81399999999996,27.14521603864653,1
243.838,55.02432458915143,1
243.921,49.9573019241618,0
245.595,0.0,0
245.641,40.685717256242974,0
245.68400000000003,96.13692187877035,0
245.689,83.65620794864253,0
245.715,88.33454660443716,1
245.768,100.0,1
245.786,100.0,0
245.801,90.65426261383531,1
245.87,45.71769207521586,1
245.893,45.14023347990386,0
245.90500000000003,0.0,1
245.915,0.0,0
244.886,92.20395515751265,0
244.799,2.7141294901922466,1
244.766,25.70314745084002,0
244.67400000000006,46.63159785095691,0
244.6490000000001,83.19099685973963,0
244.59900000000005,16.708620916030778,0
244.57500000000005,59.765692398602866,1
244.548,37.79479690772285,0
244.396,28.476996527708703,1
244.365,83.94939056617491,0
244.344,83.94939056617491,1
244.317,100.0,0
244.292,100.0,0
244.267,48.37268506164109,1
244.247,90.97026693738823,0
244.223,60.409908302721284,1
244.201,96.68050150455852,0
244.176,54.879864698513906,0
243.892,99.72813516405235,0
243.866,99.72813516405235,0
243.84099999999998,87.71818431464987,0
243.815,61.85059786979043,0
243.791,74.8558425022343,1
243.769,74.8558425022343,0
243.743,74.8558425022343,1
243.72599999999997,88.80712605132376,1
243.711,100.0,0
243.69400000000002,84.38039864214826,0
243.681,64.67527056395471,1
243.667,64.67527056395471,0
243.654,59.37525096117794,0
243.643,4.7328939332397075,0
243.62099999999995,4.7328939332397075,1
243.406,100.0,1
243.393,100.0,0
243.42999999999995,88.98375557720291,1
243.44400000000002,97.33353953636237,0
243.457,99.9887940515733,0
243.47100000000003,92.37089664886213,1
243.525,95.14327495117088,1
243.543,87.29779602613846,0
243.56,87.29779602613846,0
243.571,84.26482981448916,0
243.529,91.96335811126708,0
243.51800000000003,84.7822423933027,1
243.51500000000004,45.24559670624518,1
243.51700000000002,100.0,1
243.52599999999998,100.0,0
243.53200000000004,73.35173393948969,1
243.552,100.0,1
243.589,83.20548203416988,0
243.59900000000002,73.46664913090882,0
243.604,46.5799301717969,0
243.611,46.57993017179693,0
243.614,12.782206237349241,1
243.618,0.0,1
243.63200000000003,28.03718340851975,1
243.641,28.03718340851975,1
243.65200000000004,41.98050090227376,0
243.664,54.74475354537569,0
243.67500000000004,19.791215705546048,1
243.683,24.603018275446768,0
243.69,0.0,0
243.66600000000003,89.5093114708942,1
243.66800000000003,100.0,0
243.67000000000004,91.67590488561798,0
243.67300000000003,99.07300654103969,0
243.676,99.07300654103969,1
243.68,100.0,0
243.68400000000003,91.60310406029741,0
243.65,89.38507814669218,0
243.647,90.51016299775259,0
243.647,90.51016299775259,1
243.618,85.75895175068598,0
243.61000000000004,84.34089184237841,0
243.59600000000003,75.26046225985358,1
243.584,75.26046225985358,1
243.578,96.12914387171419,0
243.56600000000003,89.02189991712179,1
243.569,99.60371264094181,1
243.576,100.0,1
243.646,42.05776173905254,1
243.687,42.05776173905254,0
243.705,5.437578273662547,1
243.718,0.0,1
243.74400000000009,11.125949367706623,0
243.7510000000001,11.12594936770667,1
