ema100_previous,stoch_rsi_14_current,class
243.196788730931,100.0,1
243.1984617360954,95.6193041181328,1
243.2059823509734,100.0,0
243.21960454887298,100.0,1
243.23295700028004,91.26723929384715,1
243.24344502462958,100.0,0
243.2576857613686,91.04485588976624,0
243.26904448124196,91.04485588976624,0
243.28048818799888,80.65900828262838,0
243.28941517665172,47.10473139803856,1
243.29067523904556,18.114273800187064,1
243.29510120075506,87.27427147493471,1
243.31832599968052,50.63369496578653,0
243.33423429927083,16.25870698135886,1
243.34333429981152,0.0,1
243.3461699534798,19.99722085346585,1
243.3498359170736,52.247124095496886,1
243.3580095074276,65.41630055570515,1
243.36831135455623,77.31529121644724,0
243.38131913882043,42.492268864146226,1
243.38917921106997,73.85038129375035,0
243.3982440122856,73.85038129375035,1
243.40743922451642,48.20598456844496,0
243.4280617262874,34.68016337260493,0
243.4261872955911,59.07453707633842,1
243.42857866939048,81.57748574983876,0
243.43290288727312,81.57748574983876,1
243.44520989795586,100.0,1
243.4523268108566,21.344353790494093,0
243.45160054841358,85.16067082974463,1
243.4551589754741,47.872566859533364,1
243.4563568285833,100.0,1
243.4621111819273,100.0,0
243.79891034944708,51.17347630761281,1
243.82994300544357,60.38213367781202,0
243.8701414176561,53.64109123823603,0
244.06698771434986,56.73892330768643,0
244.10478228197974,28.074346063089763,1
244.1605821420248,27.14521603864653,1
244.18798273851326,55.02432458915143,1
244.29215725348308,49.9573019241618,0
245.8291511277565,0.0,0
245.8574713615745,40.685717256242974,0
245.85604198450312,96.13692187877035,0
245.86638279248183,83.65620794864253,0
245.87607307843425,88.33454660443716,1
245.9107613532351,100.0,1
245.92862768583853,100.0,0
245.94552040561916,90.65426261383531,1
246.02046517632968,45.71769207521586,1
246.04163667268475,45.14023347990386,0
246.05245192054863,0.0,1
246.0590926090496,0.0,0
244.254322216065,92.20395515751265,0
244.18481345280463,2.7141294901922466,1
244.15737520939186,25.70314745084002,0
244.0854531053185,46.63159785095691,0
244.06549234972576,83.19099685973963,0
244.03414825579983,16.708620916030778,0
244.01353315183098,59.765692398602866,1
243.9979064878408,37.79479690772285,0
243.88286031894748,28.476996527708703,1
243.85491179066432,83.94939056617491,0
243.845215351992,83.94939056617491,1
243.83385144982952,100.0,0
243.82283330127632,100.0,0
243.8146333559607,48.37268506164109,1
243.8006551917408,90.97026693738823,0
243.79444397705845,60.409908302721284,1
243.78315571256888,96.68050150455852,0
243.7786513961876,54.879864698513906,0
243.62661089167355,99.72813516405235,0
243.62229653862755,99.72813516405235,0
243.61775770628597,87.71818431464987,0
243.61163846582176,61.85059786979043,0
243.6013700903672,74.8558425022343,1
243.59390507115882,74.8558425022343,0
243.58436189078486,74.8558425022343,1
243.57971296384312,88.80712605132376,1
243.57682638085092,100.0,0
243.57659697999665,84.38039864214826,0
243.5737720996549,64.67527056395471,1
243.57224280565552,64.67527056395471,0
243.570433882676,59.37525096117794,0
243.5689706919833,4.7328939332397075,0
243.56312693721958,4.7328939332397075,1
243.45556562196705,100.0,1
243.45396621440563,100.0,0
243.42345827477791,88.98375557720291,1
243.43766415086878,97.33353953636237,0
243.4630392727289,99.9887940515733,0
243.49156240093876,92.37089664886213,1
243.57290930380054,95.14327495117088,1
243.60340637005638,87.29779602613846,0
243.62673911589187,87.29779602613846,0
243.64929991512696,84.26482981448916,0
243.51850261103328,91.96335811126708,0
243.49592542280257,84.7822423933027,1
243.49600610749957,45.24559670624518,1
243.49317526037171,100.0,1
243.4978906238292,100.0,0
243.512602790038,73.35173393948969,1
243.5410269315197,100.0,1
243.6277891318433,83.20548203416988,0
243.64952012843827,73.46664913090882,0
243.669460434308,46.5799301717969,0
243.68349592644898,46.57993017179693,0
243.6978733121113,12.782206237349241,1
243.7087461509301,0.0,1
243.7275116317107,28.03718340851975,1
243.73903722122918,28.03718340851975,1
243.7509544053113,41.98050090227376,0
243.765235627629,54.74475354537569,0
243.78152416351418,19.791215705546048,1
243.79321984606514,24.603018275446768,0
243.8037541948537,0.0,0
243.73284957923732,89.5093114708942,1
243.73156148672714,100.0,0
243.73551672689067,91.67590488561798,0
243.73741344744647,99.07300654103969,0
243.74156271922902,99.07300654103969,1
243.74562982721366,100.0,0
243.751906508456,91.60310406029741,0
243.52681253462097,89.38507814669218,0
243.5216854810329,90.51016299775259,0
243.5216854810329,90.51016299775259,1
243.518438813644,85.75895175068598,0
243.51986470045483,84.34089184237841,0
243.52095243985409,75.26046225985358,1
243.51817896966287,75.26046225985358,1
243.51608024373226,96.12914387171419,0
243.52516221137554,89.02189991712179,1
243.5310351816962,99.60371264094181,1
243.5412513498301,100.0,1
243.65359815238145,42.05776173905254,1
243.70239291611657,42.05776173905254,0
243.72574573034674,5.437578273662547,1
243.74269551855275,0.0,1
243.7791260172029,11.125949367706623,0
243.79482958383943,11.12594936770667,1
