ema20_previous,sma20_previous,class
242.80494008222905,242.89,1
242.9735719306936,242.925,1
243.02817124666146,242.94,0
243.10911759592483,242.965,1
243.18830584822425,243.01000000000005,1
243.24745301310742,243.045,0
243.32299027329418,243.09,0
243.3803219293884,243.13,0
243.43368119754837,243.175,0
243.47541036069975,243.23,1
243.4831061194764,243.28,1
243.4959031496912,243.345,1
243.5896667964339,243.455,0
243.62481730125285,243.59,1
243.62870159974887,243.65,1
243.582892164194,243.635,1
243.57499767236592,243.635,1
243.58541488616103,243.63,1
243.60585156366957,243.63,0
243.6368412400411,243.64,1
243.63988082045898,243.63,0
243.65513026612962,243.63,1
243.668927383641,243.63,0
243.61136159673583,243.615,0
243.5360683833497,243.58,1
243.53263329922112,243.58,0
243.5390491754857,243.58,1
243.5724850856665,243.61000000000004,1
243.496092165583,243.50999999999996,0
243.4824772213984,243.49499999999995,1
243.49515763676848,243.49999999999997,1
243.49561881421917,243.5,1
243.51805922863358,243.51,0
244.81806398135518,244.235,1
244.865743807797,244.305,0
244.9529290156389,244.39500000000004,0
245.1783164513054,245.085,0
245.25567103400329,245.21,1
245.29822466314442,245.40000000000003,1
245.30821094057927,245.4650000000001,1
245.34270306406464,245.33,0
246.39915846957436,246.36,0
246.28039620981326,246.335,0
245.88114214902456,246.05,0
245.91805783334868,246.04,0
245.89144822143643,245.925,1
245.98850985045692,245.94000000000003,1
246.04466204697792,245.965,0
246.09546641525884,245.99,1
246.30929454768696,246.08,1
246.33322832528802,246.14,0
246.3559530000833,246.195,1
246.35597803129951,246.245,0
243.2851107520689,243.215,0
243.35144098069063,243.26000000000005,1
243.3510051490398,243.27500000000003,0
243.39164023291127,243.345,0
243.41386236904182,243.385,0
243.47282361897427,243.445,0
243.46588803621484,243.445,1
243.4801483739834,243.45,0
243.42995816325836,243.445,1
243.43941772418876,243.46,0
243.4576868138441,243.47000000000003,1
243.46826491104267,243.46000000000004,0
243.4962859986712,243.48,0
243.53264999060036,243.505,1
243.53102823747517,243.51,0
243.561107905178,243.525,1
243.56778745378688,243.53500000000003,0
243.6053778230587,243.555,0
243.43341967851242,243.48999999999995,0
243.47725870881715,243.52,0
243.51543482358952,243.545,0
243.53450022922726,243.55,0
243.52972672332132,243.545,1
243.53641941633828,243.545,0
243.5436316920596,243.5300000000001,1
243.55048787212868,243.53500000000008,1
243.56323935261327,243.53000000000003,0
243.5887635252758,243.54000000000005,0
243.5963819356714,243.53000000000003,1
243.60773809253936,243.535,0
243.61950048044707,243.545,0
243.63014264093502,243.555,0
243.63466389959882,243.59,1
243.3919082094387,243.45,1
243.3992271261044,243.44,0
243.30149203616463,243.295,1
243.3799187624617,243.335,0
243.50593417329483,243.4,0
243.64494681463356,243.485,1
243.9569343878308,243.67,1
244.05805512794174,243.74,0
244.11651058343682,243.795,0
244.16791108290508,243.84500000000003,0
243.3085189720704,243.51,0
243.2692667032982,243.17,1
243.30165569150776,243.205,1
243.3139973557042,243.215,1
243.35671059146011,243.235,0
243.4423777568309,243.285,1
243.61828912021068,243.49,1
243.98626163883515,243.74,0
244.06405391858522,243.805,0
244.12193806068558,243.86000000000004,0
244.15079849893291,243.90000000000003,0
244.179885863592,243.95000000000005,1
244.19370365394352,243.99,1
244.20042475824815,244.07,1
244.21079869360514,244.105,1
244.22316017469691,244.14999999999995,0
244.24238041160982,244.19,0
244.27226949887117,244.23999999999995,1
244.27282553840038,244.265,0
244.26737754262746,244.27,0
243.6010388386833,243.79,1
243.60751389556057,243.74999999999997,0
243.6309064056638,243.735,0
243.64105947834895,243.715,0
243.6597694012546,243.695,1
243.67520965695155,243.67,0
243.7031665309972,243.66,0
243.07158298150074,243.09500000000003,0
243.110795002005,243.08,0
243.110795002005,243.08,1
243.2985766221217,243.14499999999992,0
243.35168511790573,243.19499999999996,0
243.3982478919212,243.23999999999995,1
243.4323400762957,243.29,1
243.45723430681159,243.32,0
243.54907212003056,243.39500000000004,1
243.5914204416193,243.425,1
243.6481860179817,243.485,1
244.11850550148483,243.835,1
244.2441792258726,243.97000000000003,0
244.3003834654829,244.04500000000007,1
244.3122491032734,244.08500000000004,1
244.36961512845642,244.19,0
244.38292331426982,244.225,1
