sma50_current,cci20_previous,class
243.18,-21.93861004597612,1
243.182,98.46214934662865,1
243.19,99.44153633195806,0
243.2,109.86786369240049,1
243.21,117.85839417655228,1
243.226,102.54540268262848,0
243.23999999999995,101.5148840559035,0
243.25399999999996,100.2514032848662,0
243.264,89.62036625169803,0
243.264,68.31116765052944,1
243.264,32.404516569699936,1
243.278,17.310135879888527,1
243.28,48.915501406250044,0
243.276,-16.972449761541213,1
243.268,-11.852478199791927,1
243.266,-30.68672425356317,1
243.272,-20.425177931153435,1
243.28400000000002,-5.560417832040456,1
243.29999999999995,22.40958172723565,0
243.308,35.295075132829474,1
243.318,21.399168773441684,0
243.32799999999997,12.854910300272394,1
243.342,17.648530028721336,0
243.4,-22.11970965669456,0
243.422,-44.81815314474896,1
243.442,-25.72284948559573,0
243.46599999999998,-2.3439712122770304,1
243.52000000000004,8.251245230768731,1
243.596,-21.24280038042813,0
243.596,-14.312606738079404,1
243.59600000000003,0.9751093585219838,1
243.594,10.273256892477988,1
243.592,19.401388098101425,0
243.864,151.9226115840708,1
243.898,108.8270309077913,0
243.926,128.3364314514768,0
244.12800000000004,27.99312385517817,0
244.164,40.903421667583906,1
244.22800000000004,-32.190404548676966,1
244.272,-40.56706791491077,1
244.4,51.90944694485402,0
245.924,-8.995491459682867,0
245.93,-16.855271087085068,0
245.98999999999995,7.21770126800119,0
246.002,25.74828855910637,0
246.05000000000004,1.570210856888903,1
246.108,24.008482703539052,1
246.122,35.7745350951466,0
246.13,25.988900499439648,1
246.198,49.044444732569396,1
246.214,9.0097089461724,0
246.212,14.074815463533866,1
246.21599999999998,2.074795549648184,0
243.768,1.6931903945987798,0
243.694,12.67003486075333,1
243.67,6.090511470373088,0
243.582,6.002632994934852,0
243.55599999999998,2.1022616972241503,0
243.498,10.32250636708142,0
243.466,0.20060782566124225,1
243.44000000000003,7.9331357560764895,0
243.288,-10.512683350294218,1
243.25600000000003,1.0140571852020823,0
243.25800000000004,10.155883880388977,1
243.26800000000003,8.239774257040409,0
243.306,9.782567757734258,0
243.32,14.788556684189846,1
243.34,2.145695416204102,0
243.356,9.924854323598376,1
243.376,9.226674290765313,0
243.39,18.167946716552493,0
243.456,-1.5567982264922733,0
243.47599999999997,9.666897424865118,0
243.484,20.297657338070763,0
243.486,13.134358230237774,0
243.488,0.8352073297805495,1
243.492,0.9410111478481138,0
243.498,1.5732571457343036,1
243.504,3.4680404310444994,1
243.51,5.687527252733164,0
243.518,11.818834156428812,0
243.52599999999998,10.147069082510924,1
243.534,11.967321798105953,0
243.54000000000005,9.443652168006508,0
243.53600000000003,12.859754283041301,0
243.548,0.2132241625619085,1
243.524,-4.000354626029926,1
243.522,3.2464791933174246,0
243.45,30.059927471407587,1
243.474,53.19638857036657,0
243.504,81.3145467002538,0
243.528,74.3504030470735,1
243.616,81.69973293605865,1
243.63,72.76839284692278,0
243.644,53.55319289403757,0
243.658,47.95776900458728,0
243.50600000000003,-5.7915725313419575,0
243.51799999999997,11.722195488176482,1
243.522,12.39264619035711,1
243.52599999999998,13.50377462865776,1
243.53800000000004,25.677465313541607,0
243.548,47.30146802286857,1
243.582,38.023243575150225,1
243.69,61.333038218453396,0
243.71599999999998,57.36154804477928,0
243.73799999999997,40.61701965325139,0
243.75799999999995,30.899287469173284,0
243.79,23.614745532899367,1
243.814,16.207691846396994,1
243.814,8.223205462261372,1
243.808,7.776476739407178,1
243.8,2.7058180499685762,0
243.79999999999995,10.713579423575938,0
243.794,9.712520242697996,1
243.778,0.6783551786306558,0
243.76400000000004,-8.94465644412215,0
243.78600000000003,-20.00836688860914,1
243.81600000000003,-3.3938866056316583,0
243.82599999999996,4.7521805719972035,0
243.83,10.300130872784028,0
243.842,11.893405724981433,1
243.854,13.609423164598494,0
243.862,21.45268599887544,0
243.51000000000005,12.383244020872727,0
243.484,22.634572329555308,0
243.484,22.634572329555308,1
243.43600000000004,49.93076117163393,0
243.426,41.92757825674757,0
243.414,34.02023926196701,1
243.404,17.073708397702525,1
243.406,19.24499833813184,0
243.41599999999997,36.18590817735621,1
243.426,29.4195555761516,1
243.44200000000004,35.2728580864134,1
243.56600000000003,93.41935005226318,1
243.612,38.33324415451012,0
243.624,38.25601746660492,1
243.634,21.18985839706248,1
243.662,26.090087134056763,0
243.672,20.7488672030532,1
