ema200_current,adi14_current,class
243.17811443537647,28.5086304682157,1
243.1933459797288,28.138500306321486,1
243.2010954335464,28.889236045258755,0
243.209079250263,29.839196304385656,1
243.21583286519532,30.1271380224288,1
243.2251322735149,30.39451247489746,0
243.2328769176945,30.64278875218976,0
243.24054450073783,29.654132731555194,0
243.24714076454683,28.736094998108808,0
243.25021911142517,26.808864225706376,1
243.2534225639321,25.01929279418984,1
243.26808485911803,23.82751702419544,1
243.28197290890552,24.669145416417518,0
243.29364627052482,21.868108022296845,1
243.30128581252617,18.93572576097408,1
243.307490484158,16.909175483037668,1
243.31357635472497,16.71153528419644,1
243.32044095829545,17.33874074742247,1
243.32760933844415,18.274806785425397,0
243.3325606057296,18.521745256582424,1
243.33861336749587,18.167628804815713,0
243.34476163872287,17.838806385318048,1
243.34969797230028,16.68817326665854,0
243.36802615136082,14.074892976867886,0
243.36950207796414,11.723718980900257,1
243.37304147719482,11.781263603796566,0
243.37685713041512,12.217731914307196,1
243.3905189710545,12.321318526539313,1
243.40151501920658,9.841398879857568,0
243.40442440981647,9.479940862592802,1
243.40646556233645,9.669916171077269,1
243.41063219057838,9.846321814669997,1
243.4152245676712,10.01012705514896,0
243.63323011555946,36.066683634769795,1
243.6555426029863,35.901222962108825,0
243.6756430258617,35.747580908923624,0
243.78647319094304,30.407514357618858,0
243.80231183892272,29.630795677328607,1
243.83102294148858,27.828190657430497,1
243.8491264286509,27.49926336354553,1
243.91028934954895,28.178075905958515,0
245.18199677075197,20.97154111331691,0
245.236674674194,22.22618143909097,0
245.3294006245415,21.022582531595226,0
245.34136827730995,20.640385946514307,0
245.375140199488,18.443075284331172,1
245.4212968492035,18.029949940459744,1
245.43794817983886,17.77453904853629,0
245.4521323039492,17.75913036032934,1
245.5210302663626,18.89200066982739,1
245.54581640464676,16.85596897350981,0
245.55606335685874,16.43903175848917,1
245.56521332447159,16.289187371129106,0
244.834333234004,26.36142655977246,0
244.77997663331814,23.5180218814308,1
244.76235212388653,22.27543432637408,0
244.7143552881337,18.921429054368936,0
244.70208189744443,18.61680868381536,0
244.67238046061885,17.202181312156945,0
244.6596854409755,16.52774150659339,1
244.6461217150597,15.901475972855765,0
244.55441364795558,16.360571372737304,1
244.53071026543304,14.799968119111641,0
244.51864621974252,14.428757218865249,1
244.5076972391832,14.084061382922178,0
244.49754075668758,14.132824171475525,0
244.4845002590923,13.34574201489194,1
244.4755090079956,12.614880012350055,0
244.46430570044043,11.936222438561153,1
244.4571333588858,12.060965966298456,0
244.44658010144832,11.728211985074987,0
244.33517016923562,10.551203324066408,0
244.3276647896797,11.592449135621324,0
244.31939480158763,12.559320246350902,0
244.30874984434516,12.074671102857986,0
244.2998287757349,11.624639755328849,1
244.29115220992267,11.206753504051797,0
244.2735915629912,10.894874503855425,1
244.2653924091177,10.965592863192587,1
244.25795839184812,11.471529205555123,0
244.24960332002442,11.941327237748927,0
244.2416428551354,12.816823244868123,1
244.2336058629061,13.6297838229074,0
244.22533736885697,15.187370909879636,0
244.21600038755852,16.633701776353846,0
244.19729119488719,17.047087438593024,1
244.02673608962624,13.647362654291616,1
244.01838021558385,12.703805468948413,0
243.9138514134928,19.612686809556244,1
243.9176591704376,21.5913002090508,0
243.92357482495086,23.42858408001002,0
243.92613507071147,24.812100966834027,1
243.94607357889316,29.967589134721035,1
243.94971645322295,31.34619330779241,0
243.95254440031627,32.62632575421583,0
243.95403771186488,32.74811854588482,0
243.76171689983872,19.198150644333147,0
243.7060902707865,14.166002276412605,1
243.698528254014,13.786046332060563,1
243.69464949960042,12.916829735310724,1
243.69556811899145,13.554546592099767,0
243.6946432840854,14.14671224483238,1
243.6984073436652,16.677219901394473,1
243.7259243286216,24.034625244078974,0
243.7312905349166,24.433777777973873,0
243.7346132963731,24.80441941659055,0
243.737591523634,24.33503920954046,0
243.73923362002532,23.89918616013681,1
243.73855785550563,23.085019319478427,1
243.74056688508657,22.225102817930544,1
243.7415564321067,21.386482110013713,1
243.74399836560193,21.2785551900486,0
243.74694381828903,21.178337335795323,0
243.7474027053993,20.594244309146546,1
243.74785702646872,19.582386587333122,0
243.74777900989318,18.642804417077798,0
243.6785659452428,25.380583426642843,1
243.67710871712399,22.66283896773444,0
243.6769298924438,21.318524807058505,0
243.67774787198908,20.07023308643088,0
243.67886918432689,18.85586140719128,1
243.6811301001497,17.7821959635366,0
243.6817505506377,16.7852209087144,0
243.54160063129586,28.047482860480557,0
243.5414856496717,25.182504638209327,0
243.5414856496717,25.182504638209327,1
243.5500049294603,22.225217024745675,0
243.55243183340087,21.40025334139247,0
243.55383956416782,20.250489922857888,1
243.55554475955554,19.182852462790045,1
243.56084100623642,18.512652009814406,0
243.5690480145738,18.068313226042694,1
243.57427050970742,17.981200619141127,1
243.58158682541253,18.19813323954607,1
243.64007765481801,25.539220006270078,1
243.6628061645771,26.142946115175576,0
243.6707037612065,26.186910541257912,1
243.67737201396287,25.63961220031826,1
243.69757533526607,26.037022757697468,0
243.70627773081958,25.60473829445279,1
