ema30_current,ema50_previous,class
242.9064445893394,243.05081734269802,1
243.01850375934106,243.0801567765349,1
243.07295857572075,243.09723482203853,0
243.12591803017983,243.12724866225426,1
243.16900913273852,243.156699094496,1
243.2222233899707,243.1810730391989,0
243.2645439303941,243.2141750962919,0
243.3041341133707,243.2414438595034,0
243.33673633013032,243.26764325945183,0
243.34586248731742,243.28766645258773,1
243.35238200813052,243.2920716897411,1
243.41296710473262,243.30490584953125,1
243.47088257466632,243.3507402272872,0
243.49089959727473,243.37771325986583,1
243.51114733119223,243.38922113110297,1
243.51638037919358,243.38825726589275,1
243.53831606654,243.39263933389682,1
243.56528816115448,243.40653350945578,1
243.59898958557525,243.42564520011646,0
243.61559564670355,243.44915619207558,1
243.6385908879724,243.46144762562298,0
243.6580847132489,243.477792216164,1
243.6678514074358,243.49349584237004,0
243.62237725491042,243.52442472476272,0
243.5572512959214,243.51255442376754,1
243.55900035080987,243.51574372563167,0
243.56366334150684,243.52518394693396,1
243.58336603101128,243.5545785459897,1
243.5214213098341,243.56219727325947,0
243.52850875478757,243.5552229905087,1
243.52666948028502,243.55697895166531,1
243.5378520944602,243.55474448297244,1
243.54730432363658,243.5598271723899,0
244.51612064941682,244.13457566301184,1
244.59977525694646,244.18102591608482,0
244.6621027891569,244.24318168121968,0
244.9420744841278,244.49865839231296,0
244.98130926921002,244.55473397200885,1
245.03193827759642,244.6246263992505,1
245.0788894936256,244.65700775575604,1
245.24903657255302,244.8000337612191,0
246.28980765402724,246.11119101088147,0
246.26714745935985,246.1010535779913,0
246.0123613301241,246.00222037498435,0
246.00651919485588,246.0194204556496,0
245.9921113620766,246.02153319613763,1
246.06010885833803,246.06322380568764,1
246.0925246360728,246.08648833757584,0
246.10389229138343,246.10699971877625,1
246.23644310511844,246.20774843612026,1
246.25379274891387,246.2252391078703,0
246.25234010102352,246.2333196869252,1
246.24352063342891,246.23139942716784,0
243.2205418497942,243.48892970336541,0
243.28089761590496,243.46644913507347,1
243.29463519680388,243.45194484822804,0
243.34373575349878,243.4249696349054,0
243.37479195175356,243.4193215270121,0
243.39964405471613,243.4213413881039,0
243.41761487483325,243.41068678503564,1
243.42393897021861,243.40829314679337,0
243.42410123658908,243.36018757137555,1
243.4509150564587,243.3540655555481,0
243.46154236593262,243.3612556220941,1
243.47995350748016,243.3712317520857,0
243.50463737236697,243.38719265139287,0
243.50433818705292,243.41503967685944,1
243.5274488468061,243.4226666918136,0
243.5331384923867,243.4436001301281,1
243.56286053286743,243.45464230130239,0
243.56828340558047,243.47824336277438,0
243.48328075664506,243.4535383943004,0
243.50472318223603,243.4738747829836,0
243.51833061262766,243.4928000608603,0
243.518156918478,243.5033799701416,0
243.52343711728585,243.50386102766103,1
243.52938558412598,243.5082447888069,0
243.5382682930937,243.5177064639288,1
243.55374722686386,243.52154726678987,1
243.5746791326489,243.53038622929424,0
243.5878089799962,243.54280013444543,0
243.5990828143981,243.55141925652737,1
243.6066025265857,243.55970037382176,0
243.6136370960516,243.56765674141843,0
243.61275728340317,243.57468748923145,0
243.60820259629585,243.57729558812068,1
243.44564288236637,243.4786918402208,1
243.44713194114186,243.4807546650657,0
243.37421708908798,243.38654096331402,1
243.45592857880862,243.4136662072789,0
243.54728943736094,243.46363079689957,0
243.61037443020547,243.52131994420768,1
243.85644193397408,243.67285872345792,1
243.9090599954189,243.72565081729766,0
243.9582833432222,243.76031268948935,0
243.9978793782641,243.7936152725756,0
243.45153097406842,243.4785969895356,0
243.396536989618,243.45285561946952,1
243.38667114944485,243.4577724455459,1
243.39881450583863,243.45673407018205,1
243.4349719454776,243.46750112130297,0
243.45589342126888,243.49598663110697,1
243.55116065312336,243.5502679699613,1
243.84584618770188,243.72280836140885,0
243.9001567717003,243.76641211403037,0
243.93806022124718,243.8031571362052,0
243.9815896951104,243.82939082912742,0
244.00980564679938,243.85398214441014,1
244.02430691472176,243.87736915796813,1
244.06860479992088,243.90048910839386,1
244.0861622437814,243.913461844291,1
244.10601178417218,243.9228578186069,0
244.13607695205584,243.93519328660145,0
244.1482724278233,243.95342100085227,1
244.15867217268269,243.96124994942073,0
244.16295827937745,243.96570385355844,0
243.76111882855287,243.78249283555442,1
243.75568251648,243.7881330243901,0
243.74845244876752,243.79681520218614,0
243.751167227999,243.8000081230579,0
243.75370686018329,243.8051565838701,1
243.7645521100725,243.81255756573015,0
243.76925497953712,243.82358988163492,0
243.17870737328158,243.3362586496526,0
243.20746110117724,243.32422517571862,0
243.20746110117724,243.32422517571862,1
243.31198263316404,243.35205431816294,0
243.33398923361042,243.36140400928653,0
243.34812444047932,243.3716142565921,1
243.36134769851824,243.3768889280473,1
243.4011440900029,243.38257035500945,0
243.46527694348882,243.41963891186245,1
243.5048198352981,243.4409310230653,1
243.5597594287024,243.4659233235105,1
243.93845007052784,243.69113701774154,1
244.0523019226453,243.77663953392852,0
244.0793806299824,243.8156778387047,1
244.0962428590002,243.83835249684574,1
244.1833280151173,243.8936252381765,0
244.21042289110864,243.91716470418132,1
