ema50_previous,stochk_14_previous,class
243.05081734269802,51.515151515151786,1
243.0801567765349,73.52207977208016,1
243.09723482203853,75.04713423831045,0
243.12724866225426,80.02450980392116,1
243.156699094496,82.10784313725487,1
243.1810730391989,85.60924369747927,0
243.2141750962919,86.30952380952391,0
243.2414438595034,88.09523809523813,0
243.26764325945183,87.91208791208794,0
243.28766645258773,89.92673992674055,1
243.2920716897411,84.61538461538484,1
243.30490584953125,65.59829059829039,1
243.3507402272872,65.40404040404047,0
243.37771325986583,61.11111111111219,1
243.38922113110297,37.50000000000088,1
243.38825726589275,37.50000000000088,1
243.39263933389682,37.50000000000088,1
243.40653350945578,33.333333333334515,1
243.42564520011646,45.83333333333361,0
243.44915619207558,62.500000000000284,1
243.46144762562298,75.00000000000058,0
243.477792216164,75.00000000000058,1
243.49349584237004,70.83333333333421,0
243.52442472476272,16.6666666666659,0
243.51255442376754,25.92592592592545,1
243.51574372563167,31.48148148148163,0
243.52518394693396,29.62962962962989,1
243.5545785459897,80.95238095237848,1
243.56219727325947,28.57142857143036,0
243.5552229905087,33.333333333334735,1
243.55697895166531,34.92063492063627,1
243.55474448297244,42.06349206349282,1
243.5598271723899,44.44444444444498,0
244.13457566301184,52.97181372549016,1
244.18102591608482,47.91666666666654,0
244.24318168121968,44.27083333333314,0
244.49865839231296,22.555018786902732,0
244.55473397200885,32.555018786902735,1
244.6246263992505,53.0303030303026,1
244.65700775575604,59.44055944055873,1
244.8000337612191,74.81146304675703,0
246.11119101088147,42.222222222221696,0
246.1010535779913,8.88888888888836,0
246.00222037498435,38.88888888888905,0
246.0194204556496,54.761904761904546,0
246.02153319613763,66.66666666666664,1
246.06322380568764,65.07936507936472,1
246.08648833757584,73.01587301587256,0
246.10699971877625,79.36507936507894,1
246.20774843612026,80.37741412354431,1
246.2252391078703,73.01587301587355,0
246.2333196869252,58.333333333333705,1
246.23139942716784,49.99999999999997,0
243.48892970336541,73.3333333333339,0
243.46644913507347,73.08080808080898,1
243.45194484822804,62.247474747475366,0
243.4249696349054,41.666666666667254,0
243.4193215270121,45.83333333333361,0
243.4213413881039,49.99999999999999,0
243.41068678503564,54.166666666666366,1
243.40829314679337,50.0,0
243.36018757137555,50.83333333333227,1
243.3540655555481,46.6666666666659,0
243.3612556220941,56.66666666666533,1
243.3712317520857,66.66666666666477,0
243.38719265139287,79.99999999999828,0
243.41503967685944,83.33333333333142,1
243.4226666918136,86.66666666666458,0
243.4436001301281,83.33333333333144,1
243.45464230130239,86.66666666666553,0
243.47824336277438,79.74358974358908,0
243.4535383943004,27.272727272726726,0
243.4738747829836,36.3636363636362,0
243.4928000608603,54.54545454545517,0
243.5033799701416,66.66666666666752,0
243.50386102766103,75.757575757577,1
243.5082447888069,63.63636363636465,0
243.5177064639288,48.48484848484856,1
243.52154726678987,51.51515151515144,1
243.53038622929424,48.48484848484856,0
243.54280013444543,48.48484848484856,0
243.55141925652737,56.666666666667226,1
243.55970037382176,61.515151515151814,0
243.56765674141843,57.61904761904742,0
243.57468748923145,43.80952380952266,0
243.57729558812068,40.47619047618873,1
243.4786918402208,66.66666666666802,1
243.4807546650657,66.66666666666802,0
243.38654096331402,36.66666666666661,1
243.4136662072789,42.31884057970973,0
243.46363079689957,51.76328502415447,0
243.52131994420768,71.20772946859908,1
243.67285872345792,70.00000000000016,1
243.72565081729766,72.22222222222223,0
243.76031268948935,77.77777777777784,0
243.7936152725756,79.99999999999993,0
243.4785969895356,64.35185185185192,0
243.45285561946952,72.96296296296242,1
243.4577724455459,68.68945868945805,1
243.45673407018205,66.83760683760579,1
243.46750112130297,54.456654456653865,0
243.49598663110697,54.68975468975446,1
243.5502679699613,71.21212121212145,1
243.72280836140885,81.82957393483719,0
243.76641211403037,77.1929824561402,0
243.8031571362052,78.94736842105239,0
243.82939082912742,75.43859649122804,0
243.85398214441014,68.73065015479894,1
243.87736915796813,62.919246646027176,1
243.90048910839386,40.91117216117235,1
243.913461844291,34.98168498168489,1
243.9228578186069,35.89743589743573,0
243.93519328660145,32.30769230769172,0
243.95342100085227,32.82051282051257,1
243.96124994942073,36.66666666666652,0
243.96570385355844,38.33333333333298,0
243.78249283555442,15.555555555555983,1
243.7881330243901,34.444444444445004,0
243.79681520218614,47.22222222222239,0
243.8000081230579,62.777777777778084,0
243.8051565838701,76.1111111111116,1
243.81255756573015,83.33333333333431,0
243.82358988163492,83.93939393939486,0
243.3362586496526,57.777777777778866,0
243.32422517571862,66.66666666666735,0
243.32422517571862,66.66666666666735,1
243.35205431816294,76.54012654012661,0
243.36140400928653,80.21978021978012,0
243.3716142565921,85.71428571428595,1
243.3768889280473,85.71428571428595,1
243.38257035500945,76.19047619047632,0
243.41963891186245,73.80952380952398,1
243.4409310230653,76.62337662337724,1
243.4659233235105,80.08658008658112,1
243.69113701774154,61.53846153846101,1
243.77663953392852,64.10256410256358,0
243.8156778387047,56.410256410255954,1
243.83835249684574,48.71794871794831,1
243.8936252381765,37.60683760683783,0
243.91716470418132,37.37373737373759,1
