ema30_current,stochk_14_previous,class
242.9064445893394,51.515151515151786,1
243.01850375934106,73.52207977208016,1
243.07295857572075,75.04713423831045,0
243.12591803017983,80.02450980392116,1
243.16900913273852,82.10784313725487,1
243.2222233899707,85.60924369747927,0
243.2645439303941,86.30952380952391,0
243.3041341133707,88.09523809523813,0
243.33673633013032,87.91208791208794,0
243.34586248731742,89.92673992674055,1
243.35238200813052,84.61538461538484,1
243.41296710473262,65.59829059829039,1
243.47088257466632,65.40404040404047,0
243.49089959727473,61.11111111111219,1
243.51114733119223,37.50000000000088,1
243.51638037919358,37.50000000000088,1
243.53831606654,37.50000000000088,1
243.56528816115448,33.333333333334515,1
243.59898958557525,45.83333333333361,0
243.61559564670355,62.500000000000284,1
243.6385908879724,75.00000000000058,0
243.6580847132489,75.00000000000058,1
243.6678514074358,70.83333333333421,0
243.62237725491042,16.6666666666659,0
243.5572512959214,25.92592592592545,1
243.55900035080987,31.48148148148163,0
243.56366334150684,29.62962962962989,1
243.58336603101128,80.95238095237848,1
243.5214213098341,28.57142857143036,0
243.52850875478757,33.333333333334735,1
243.52666948028502,34.92063492063627,1
243.5378520944602,42.06349206349282,1
243.54730432363658,44.44444444444498,0
244.51612064941682,52.97181372549016,1
244.59977525694646,47.91666666666654,0
244.6621027891569,44.27083333333314,0
244.9420744841278,22.555018786902732,0
244.98130926921002,32.555018786902735,1
245.03193827759642,53.0303030303026,1
245.0788894936256,59.44055944055873,1
245.24903657255302,74.81146304675703,0
246.28980765402724,42.222222222221696,0
246.26714745935985,8.88888888888836,0
246.0123613301241,38.88888888888905,0
246.00651919485588,54.761904761904546,0
245.9921113620766,66.66666666666664,1
246.06010885833803,65.07936507936472,1
246.0925246360728,73.01587301587256,0
246.10389229138343,79.36507936507894,1
246.23644310511844,80.37741412354431,1
246.25379274891387,73.01587301587355,0
246.25234010102352,58.333333333333705,1
246.24352063342891,49.99999999999997,0
243.2205418497942,73.3333333333339,0
243.28089761590496,73.08080808080898,1
243.29463519680388,62.247474747475366,0
243.34373575349878,41.666666666667254,0
243.37479195175356,45.83333333333361,0
243.39964405471613,49.99999999999999,0
243.41761487483325,54.166666666666366,1
243.42393897021861,50.0,0
243.42410123658908,50.83333333333227,1
243.4509150564587,46.6666666666659,0
243.46154236593262,56.66666666666533,1
243.47995350748016,66.66666666666477,0
243.50463737236697,79.99999999999828,0
243.50433818705292,83.33333333333142,1
243.5274488468061,86.66666666666458,0
243.5331384923867,83.33333333333144,1
243.56286053286743,86.66666666666553,0
243.56828340558047,79.74358974358908,0
243.48328075664506,27.272727272726726,0
243.50472318223603,36.3636363636362,0
243.51833061262766,54.54545454545517,0
243.518156918478,66.66666666666752,0
243.52343711728585,75.757575757577,1
243.52938558412598,63.63636363636465,0
243.5382682930937,48.48484848484856,1
243.55374722686386,51.51515151515144,1
243.5746791326489,48.48484848484856,0
243.5878089799962,48.48484848484856,0
243.5990828143981,56.666666666667226,1
243.6066025265857,61.515151515151814,0
243.6136370960516,57.61904761904742,0
243.61275728340317,43.80952380952266,0
243.60820259629585,40.47619047618873,1
243.44564288236637,66.66666666666802,1
243.44713194114186,66.66666666666802,0
243.37421708908798,36.66666666666661,1
243.45592857880862,42.31884057970973,0
243.54728943736094,51.76328502415447,0
243.61037443020547,71.20772946859908,1
243.85644193397408,70.00000000000016,1
243.9090599954189,72.22222222222223,0
243.9582833432222,77.77777777777784,0
243.9978793782641,79.99999999999993,0
243.45153097406842,64.35185185185192,0
243.396536989618,72.96296296296242,1
243.38667114944485,68.68945868945805,1
243.39881450583863,66.83760683760579,1
243.4349719454776,54.456654456653865,0
243.45589342126888,54.68975468975446,1
243.55116065312336,71.21212121212145,1
243.84584618770188,81.82957393483719,0
243.9001567717003,77.1929824561402,0
243.93806022124718,78.94736842105239,0
243.9815896951104,75.43859649122804,0
244.00980564679938,68.73065015479894,1
244.02430691472176,62.919246646027176,1
244.06860479992088,40.91117216117235,1
244.0861622437814,34.98168498168489,1
244.10601178417218,35.89743589743573,0
244.13607695205584,32.30769230769172,0
244.1482724278233,32.82051282051257,1
244.15867217268269,36.66666666666652,0
244.16295827937745,38.33333333333298,0
243.76111882855287,15.555555555555983,1
243.75568251648,34.444444444445004,0
243.74845244876752,47.22222222222239,0
243.751167227999,62.777777777778084,0
243.75370686018329,76.1111111111116,1
243.7645521100725,83.33333333333431,0
243.76925497953712,83.93939393939486,0
243.17870737328158,57.777777777778866,0
243.20746110117724,66.66666666666735,0
243.20746110117724,66.66666666666735,1
243.31198263316404,76.54012654012661,0
243.33398923361042,80.21978021978012,0
243.34812444047932,85.71428571428595,1
243.36134769851824,85.71428571428595,1
243.4011440900029,76.19047619047632,0
243.46527694348882,73.80952380952398,1
243.5048198352981,76.62337662337724,1
243.5597594287024,80.08658008658112,1
243.93845007052784,61.53846153846101,1
244.0523019226453,64.10256410256358,0
244.0793806299824,56.410256410255954,1
244.0962428590002,48.71794871794831,1
244.1833280151173,37.60683760683783,0
244.21042289110864,37.37373737373759,1
