sma50_current,stoch_rsi_14_current,class
243.18,100.0,1
243.182,95.6193041181328,1
243.19,100.0,0
243.2,100.0,1
243.21,91.26723929384715,1
243.226,100.0,0
243.23999999999995,91.04485588976624,0
243.25399999999996,91.04485588976624,0
243.264,80.65900828262838,0
243.264,47.10473139803856,1
243.264,18.114273800187064,1
243.278,87.27427147493471,1
243.28,50.63369496578653,0
243.276,16.25870698135886,1
243.268,0.0,1
243.266,19.99722085346585,1
243.272,52.247124095496886,1
243.28400000000002,65.41630055570515,1
243.29999999999995,77.31529121644724,0
243.308,42.492268864146226,1
243.318,73.85038129375035,0
243.32799999999997,73.85038129375035,1
243.342,48.20598456844496,0
243.4,34.68016337260493,0
243.422,59.07453707633842,1
243.442,81.57748574983876,0
243.46599999999998,81.57748574983876,1
243.52000000000004,100.0,1
243.596,21.344353790494093,0
243.596,85.16067082974463,1
243.59600000000003,47.872566859533364,1
243.594,100.0,1
243.592,100.0,0
243.864,51.17347630761281,1
243.898,60.38213367781202,0
243.926,53.64109123823603,0
244.12800000000004,56.73892330768643,0
244.164,28.074346063089763,1
244.22800000000004,27.14521603864653,1
244.272,55.02432458915143,1
244.4,49.9573019241618,0
245.924,0.0,0
245.93,40.685717256242974,0
245.98999999999995,96.13692187877035,0
246.002,83.65620794864253,0
246.05000000000004,88.33454660443716,1
246.108,100.0,1
246.122,100.0,0
246.13,90.65426261383531,1
246.198,45.71769207521586,1
246.214,45.14023347990386,0
246.212,0.0,1
246.21599999999998,0.0,0
243.768,92.20395515751265,0
243.694,2.7141294901922466,1
243.67,25.70314745084002,0
243.582,46.63159785095691,0
243.55599999999998,83.19099685973963,0
243.498,16.708620916030778,0
243.466,59.765692398602866,1
243.44000000000003,37.79479690772285,0
243.288,28.476996527708703,1
243.25600000000003,83.94939056617491,0
243.25800000000004,83.94939056617491,1
243.26800000000003,100.0,0
243.306,100.0,0
243.32,48.37268506164109,1
243.34,90.97026693738823,0
243.356,60.409908302721284,1
243.376,96.68050150455852,0
243.39,54.879864698513906,0
243.456,99.72813516405235,0
243.47599999999997,99.72813516405235,0
243.484,87.71818431464987,0
243.486,61.85059786979043,0
243.488,74.8558425022343,1
243.492,74.8558425022343,0
243.498,74.8558425022343,1
243.504,88.80712605132376,1
243.51,100.0,0
243.518,84.38039864214826,0
243.52599999999998,64.67527056395471,1
243.534,64.67527056395471,0
243.54000000000005,59.37525096117794,0
243.53600000000003,4.7328939332397075,0
243.548,4.7328939332397075,1
243.524,100.0,1
243.522,100.0,0
243.45,88.98375557720291,1
243.474,97.33353953636237,0
243.504,99.9887940515733,0
243.528,92.37089664886213,1
243.616,95.14327495117088,1
243.63,87.29779602613846,0
243.644,87.29779602613846,0
243.658,84.26482981448916,0
243.50600000000003,91.96335811126708,0
243.51799999999997,84.7822423933027,1
243.522,45.24559670624518,1
243.52599999999998,100.0,1
243.53800000000004,100.0,0
243.548,73.35173393948969,1
243.582,100.0,1
243.69,83.20548203416988,0
243.71599999999998,73.46664913090882,0
243.73799999999997,46.5799301717969,0
243.75799999999995,46.57993017179693,0
243.79,12.782206237349241,1
243.814,0.0,1
243.814,28.03718340851975,1
243.808,28.03718340851975,1
243.8,41.98050090227376,0
243.79999999999995,54.74475354537569,0
243.794,19.791215705546048,1
243.778,24.603018275446768,0
243.76400000000004,0.0,0
243.78600000000003,89.5093114708942,1
243.81600000000003,100.0,0
243.82599999999996,91.67590488561798,0
243.83,99.07300654103969,0
243.842,99.07300654103969,1
243.854,100.0,0
243.862,91.60310406029741,0
243.51000000000005,89.38507814669218,0
243.484,90.51016299775259,0
243.484,90.51016299775259,1
243.43600000000004,85.75895175068598,0
243.426,84.34089184237841,0
243.414,75.26046225985358,1
243.404,75.26046225985358,1
243.406,96.12914387171419,0
243.41599999999997,89.02189991712179,1
243.426,99.60371264094181,1
243.44200000000004,100.0,1
243.56600000000003,42.05776173905254,1
243.612,42.05776173905254,0
243.624,5.437578273662547,1
243.634,0.0,1
243.662,11.125949367706623,0
243.672,11.12594936770667,1
