ema10_current,adi14_previous,class
242.7479209911617,29.49350703497163,1
243.19277496110772,27.33001566438905,1
243.33424129512343,28.138500306321497,0
243.44716267918275,28.88923604525876,1
243.52137108432208,29.839196304385656,1
243.62409828516158,30.127138022428827,0
243.6871421966221,30.39451247489746,0
243.7330759820916,30.64278875218976,0
243.74682875538662,29.65413273155519,0
243.68094518336272,28.7360949981088,1
243.62421664429863,26.808864225706376,1
243.6797099783551,23.357547893495926,1
243.70511265958461,24.263916931273553,0
243.5862533612204,23.099130809294962,1
243.5521236878136,20.347613516425785,1
243.5200166835776,17.624687130911788,1
243.5442695279754,16.909175483037668,1
243.5935897757516,16.711535284196447,1
243.65212452393232,17.33874074742248,0
243.66365295426186,18.274806785425405,1
243.69973851948325,18.52174525658243,0
243.72643927452896,18.167628804815713,1
243.72445593202275,17.838806385318048,0
243.5840360620896,14.047811285716715,0
243.45028644571119,12.590495292347144,1
243.47468329362832,11.723718980900244,0
243.4946443510149,11.781263603796566,1
243.5875123366237,11.993563461893716,1
243.45672908434034,10.348523684005812,0
243.48277834173297,9.84139887985757,1
243.48026195569247,9.479940862592802,1
243.52021432738465,9.669916171077272,1
243.5585502281311,9.846321814670004,0
245.50810452669404,36.52739609974017,1
245.5659307410485,36.066683634769795,0
245.55711287366313,35.901222962108825,0
245.22668104841838,30.784253475909622,0
245.24565936352226,30.407514357618858,1
245.2036240059114,28.696111592936987,1
245.25344772369567,27.828190657430497,1
245.45208632206402,27.777909474020287,0
246.32841625520317,20.94931758949373,0
246.21236019291774,21.726828807740823,0
245.83872175958703,20.850100747130746,0
245.86239747939118,21.022582531595226,0
245.92871817021057,18.96465301825261,1
246.2231095049664,17.64296552108821,1
246.29604361787418,18.029949940459744,0
246.29393916176159,17.774539048536305,1
246.5462437742421,19.521597386233346,1
246.49611484768258,17.83628053099605,0
246.4338043895158,16.85596897350981,1
246.36181748906208,16.43903175848917,0
243.37641283585307,27.351905880629463,0
243.40324521285584,24.396514368889193,1
243.3998313758376,23.5180218814308,0
243.4354882885344,20.313481744341985,0
243.4948765202517,18.921429054368943,0
243.50019558876545,18.333946911158463,0
243.512694248719,17.202181312156974,1
243.51603380013188,16.527741506593383,0
243.36358347007842,16.255569177702306,1
243.4473852914805,15.199733703992365,0
243.4751334203021,14.799968119111641,1
243.52166584960904,14.428757218865249,0
243.57509585708831,14.084061382922178,0
243.5614420648904,14.132824171475516,1
243.6217590248139,13.345742014891947,0
243.6262742334359,12.614880012350055,1
243.69580914285018,11.936222438561153,0
243.6868606936474,12.060965966298456,0
243.4252531685399,10.508742724530194,0
243.49903655271262,10.551203324066408,0
243.54122295794483,11.592449135621335,0
243.53372787468217,12.559320246350902,0
243.55424874696445,12.074671102857986,1
243.57386234987632,11.62463975532885,0
243.6058634087236,10.818716270723105,1
243.63145054754384,10.894874503855435,1
243.67339109580487,10.965592863192592,0
243.67540528006856,11.471529205555143,0
243.6770532490116,11.941327237748899,1
243.6812253855549,12.816823244868123,0
243.69028654845218,13.62978382290741,0
243.67387081236998,15.187370909879633,0
243.6494507091071,17.210901329108648,1
243.37911578236424,14.66350116158429,1
243.4067423276598,13.647362654291612,0
243.45403016580346,18.43783559312172,1
243.68373967573535,19.612686809556244,0
243.90804745658886,21.5913002090508,0
244.03420275169705,23.42858408001002,1
244.48232238160404,28.103873545614746,1
244.5391886620677,29.967589134721035,0
244.58006802217602,31.34619330779241,0
244.54732838178035,32.62632575421583,0
243.27546065841813,20.223506211936744,0
243.39236570386976,14.575185601099449,1
243.3965775560289,14.166002276412636,1
243.46021666806632,13.78604633206057,1
243.59348370013961,12.916829735310811,0
243.66615672638144,13.554546592099786,1
243.90245075355125,15.423272252521436,1
244.3934105803183,22.18564036177448,0
244.435380861344,24.034625244078985,0
244.41641375591598,24.433777777973873,0
244.40654281174577,24.804419416590573,0
244.3831085648328,24.335039209540483,1
244.31062866381862,23.89918616013681,1
244.2660992276292,22.6391366890462,1
244.23713839633845,22.225102817930544,1
244.24009638387054,21.3864821100137,0
244.2635221719869,21.278555190048625,0
244.24350129121933,21.17833733579531,1
244.23276816722571,20.594244309146553,0
244.20298090382286,19.582386587333122,0
243.44774812135643,26.633500708305892,1
243.58341676266312,24.21716023652717,0
243.63409072635716,22.662838967734423,0
243.69655685860582,21.31852480705852,0
243.750489310581,20.07023308643088,1
243.8156214786961,18.85586140719128,0
243.850729616245,17.7821959635366,0
243.0978024922157,29.25380614078433,0
243.2223334674884,26.561938597080665,0
243.2223334674884,26.561938597080665,1
243.54469389076928,22.64447630571141,0
243.59834555003025,22.225217024745675,0
243.60711775406742,21.40025334139247,1
243.61711881023328,20.250489922857888,1
243.6911421403653,19.182852462790052,0
243.76636016075832,18.491834369966604,1
243.8257829214331,18.068313226042694,1
243.90794138184967,17.981200619141127,1
244.52553845914827,24.98727059245132,1
244.59302423718844,25.77062932335507,0
244.55386609474056,26.14294611517559,1
244.49799819973958,26.186910541257912,1
244.53205045954988,25.845676933774147,0
244.50521748676903,26.037022757697486,1
