ema10_previous,stochk_14_previous,class
242.71412565586436,51.515151515151786,1
243.10379487591626,73.52207977208016,1
243.19277496110772,75.04713423831045,0
243.33424129512343,80.02450980392116,1
243.44716267918275,82.10784313725487,1
243.52137108432208,85.60924369747927,0
243.62409828516158,86.30952380952391,0
243.6871421966221,88.09523809523813,0
243.7330759820916,87.91208791208794,0
243.74682875538662,89.92673992674055,1
243.68094518336272,84.61538461538484,1
243.60163179988075,65.59829059829039,1
243.68057527488227,65.40404040404047,0
243.61577470198813,61.11111111111219,1
243.58592895177216,37.50000000000088,1
243.52446483548383,37.50000000000088,1
243.5200166835776,37.50000000000088,1
243.5442695279754,33.333333333334515,1
243.5935897757516,45.83333333333361,0
243.65212452393232,62.500000000000284,1
243.66365295426186,75.00000000000058,0
243.69973851948325,75.00000000000058,1
243.72643927452896,70.83333333333421,0
243.59084244749508,16.6666666666659,0
243.4495929163659,25.92592592592545,1
243.45028644571119,31.48148148148163,0
243.47468329362832,29.62962962962989,1
243.55561245998678,80.95238095237848,1
243.47623816563598,28.57142857143036,0
243.45672908434034,33.333333333334735,1
243.48277834173297,34.92063492063627,1
243.48026195569247,42.06349206349282,1
243.52021432738465,44.44444444444498,0
245.53321954948075,52.97181372549016,1
245.50810452669404,47.91666666666654,0
245.5659307410485,44.27083333333314,0
245.12991604518257,22.555018786902732,0
245.22668104841838,32.555018786902735,1
245.2078806496128,53.0303030303026,1
245.2036240059114,59.44055944055873,1
245.4310849109149,74.81146304675703,0
246.41865419052056,42.222222222221696,0
246.1997872983417,8.88888888888836,0
245.7362154839397,38.88888888888905,0
245.83872175958703,54.761904761904546,0
245.87685030515075,66.66666666666664,1
246.11325995708577,65.07936507936472,1
246.2231095049664,73.01587301587256,0
246.29604361787418,79.36507936507894,1
246.56493715452262,80.37741412354431,1
246.50711977555991,73.01587301587355,0
246.49611484768258,58.333333333333705,1
246.4338043895158,49.99999999999997,0
243.3711712438205,73.3333333333339,0
243.42963990254498,73.08080808080898,1
243.40324521285584,62.247474747475366,0
243.41424973454428,41.666666666667254,0
243.4354882885344,45.83333333333361,0
243.52246127515772,49.99999999999999,0
243.50019558876545,54.166666666666366,1
243.512694248719,50.0,0
243.39151836631362,50.83333333333227,1
243.40656829370056,46.6666666666659,0
243.4473852914805,56.66666666666533,1
243.4751334203021,66.66666666666477,0
243.52166584960904,79.99999999999828,0
243.57509585708831,83.33333333333142,1
243.5614420648904,86.66666666666458,0
243.6217590248139,83.33333333333144,1
243.6262742334359,86.66666666666553,0
243.69580914285018,79.74358974358908,0
243.34542740393653,27.272727272726726,0
243.4252531685399,36.3636363636362,0
243.49903655271262,54.54545454545517,0
243.54122295794483,66.66666666666752,0
243.53372787468217,75.757575757577,1
243.55424874696445,63.63636363636465,0
243.5899098431678,48.48484848484856,1
243.6058634087236,51.51515151515144,1
243.63145054754384,48.48484848484856,0
243.67339109580487,48.48484848484856,0
243.67540528006856,56.666666666667226,1
243.6770532490116,61.515151515151814,0
243.6812253855549,57.61904761904742,0
243.69028654845218,43.80952380952266,0
243.66043975557545,40.47619047618873,1
243.3488013138351,66.66666666666802,1
243.37911578236424,66.66666666666802,0
243.31544699070977,36.66666666666661,1
243.45403016580346,42.31884057970973,0
243.68373967573535,51.76328502415447,0
243.90804745658886,71.20772946859908,1
244.35995771947742,70.00000000000016,1
244.48232238160404,72.22222222222223,0
244.5391886620677,77.77777777777784,0
244.58006802217602,79.99999999999993,0
243.21175779073772,64.35185185185192,0
243.3753495895052,72.96296296296242,1
243.39236570386976,68.68945868945805,1
243.3965775560289,66.83760683760579,1
243.46021666806632,54.456654456653865,0
243.59348370013961,54.68975468975446,1
243.77959338601846,71.21212121212145,1
244.30608611173585,81.82957393483719,0
244.3934105803183,77.1929824561402,0
244.435380861344,78.94736842105239,0
244.41641375591598,75.43859649122804,0
244.40654281174577,68.73065015479894,1
244.3831085648328,62.919246646027176,1
244.2876905629889,40.91117216117235,1
244.2660992276292,34.98168498168489,1
244.23713839633845,35.89743589743573,0
244.24009638387054,32.30769230769172,0
244.2635221719869,32.82051282051257,1
244.24350129121933,36.66666666666652,0
244.23276816722571,38.33333333333298,0
243.39169214832455,15.555555555555983,1
243.4992596959261,34.444444444445004,0
243.58341676266312,47.22222222222239,0
243.63409072635716,62.777777777778084,0
243.69655685860582,76.1111111111116,1
243.750489310581,83.33333333333431,0
243.8156214786961,83.93939393939486,0
243.0938628480981,57.777777777778866,0
243.17940070676468,66.66666666666735,0
243.17940070676468,66.66666666666735,1
243.48602225867037,76.54012654012661,0
243.54469389076928,80.21978021978012,0
243.59834555003025,85.71428571428595,1
243.60711775406742,85.71428571428595,1
243.61711881023328,76.19047619047632,0
243.71940587343246,73.80952380952398,1
243.76636016075832,76.62337662337724,1
243.8257829214331,80.08658008658112,1
244.4744783595258,61.53846153846101,1
244.5673149042939,64.10256410256358,0
244.59302423718844,56.410256410255954,1
244.55386609474056,48.71794871794831,1
244.5544923880077,37.60683760683783,0
244.53205045954988,37.37373737373759,1
