ema200_current,stochk_14_previous,class
243.17811443537647,51.515151515151786,1
243.1933459797288,73.52207977208016,1
243.2010954335464,75.04713423831045,0
243.209079250263,80.02450980392116,1
243.21583286519532,82.10784313725487,1
243.2251322735149,85.60924369747927,0
243.2328769176945,86.30952380952391,0
243.24054450073783,88.09523809523813,0
243.24714076454683,87.91208791208794,0
243.25021911142517,89.92673992674055,1
243.2534225639321,84.61538461538484,1
243.26808485911803,65.59829059829039,1
243.28197290890552,65.40404040404047,0
243.29364627052482,61.11111111111219,1
243.30128581252617,37.50000000000088,1
243.307490484158,37.50000000000088,1
243.31357635472497,37.50000000000088,1
243.32044095829545,33.333333333334515,1
243.32760933844415,45.83333333333361,0
243.3325606057296,62.500000000000284,1
243.33861336749587,75.00000000000058,0
243.34476163872287,75.00000000000058,1
243.34969797230028,70.83333333333421,0
243.36802615136082,16.6666666666659,0
243.36950207796414,25.92592592592545,1
243.37304147719482,31.48148148148163,0
243.37685713041512,29.62962962962989,1
243.3905189710545,80.95238095237848,1
243.40151501920658,28.57142857143036,0
243.40442440981647,33.333333333334735,1
243.40646556233645,34.92063492063627,1
243.41063219057838,42.06349206349282,1
243.4152245676712,44.44444444444498,0
243.63323011555946,52.97181372549016,1
243.6555426029863,47.91666666666654,0
243.6756430258617,44.27083333333314,0
243.78647319094304,22.555018786902732,0
243.80231183892272,32.555018786902735,1
243.83102294148858,53.0303030303026,1
243.8491264286509,59.44055944055873,1
243.91028934954895,74.81146304675703,0
245.18199677075197,42.222222222221696,0
245.236674674194,8.88888888888836,0
245.3294006245415,38.88888888888905,0
245.34136827730995,54.761904761904546,0
245.375140199488,66.66666666666664,1
245.4212968492035,65.07936507936472,1
245.43794817983886,73.01587301587256,0
245.4521323039492,79.36507936507894,1
245.5210302663626,80.37741412354431,1
245.54581640464676,73.01587301587355,0
245.55606335685874,58.333333333333705,1
245.56521332447159,49.99999999999997,0
244.834333234004,73.3333333333339,0
244.77997663331814,73.08080808080898,1
244.76235212388653,62.247474747475366,0
244.7143552881337,41.666666666667254,0
244.70208189744443,45.83333333333361,0
244.67238046061885,49.99999999999999,0
244.6596854409755,54.166666666666366,1
244.6461217150597,50.0,0
244.55441364795558,50.83333333333227,1
244.53071026543304,46.6666666666659,0
244.51864621974252,56.66666666666533,1
244.5076972391832,66.66666666666477,0
244.49754075668758,79.99999999999828,0
244.4845002590923,83.33333333333142,1
244.4755090079956,86.66666666666458,0
244.46430570044043,83.33333333333144,1
244.4571333588858,86.66666666666553,0
244.44658010144832,79.74358974358908,0
244.33517016923562,27.272727272726726,0
244.3276647896797,36.3636363636362,0
244.31939480158763,54.54545454545517,0
244.30874984434516,66.66666666666752,0
244.2998287757349,75.757575757577,1
244.29115220992267,63.63636363636465,0
244.2735915629912,48.48484848484856,1
244.2653924091177,51.51515151515144,1
244.25795839184812,48.48484848484856,0
244.24960332002442,48.48484848484856,0
244.2416428551354,56.666666666667226,1
244.2336058629061,61.515151515151814,0
244.22533736885697,57.61904761904742,0
244.21600038755852,43.80952380952266,0
244.19729119488719,40.47619047618873,1
244.02673608962624,66.66666666666802,1
244.01838021558385,66.66666666666802,0
243.9138514134928,36.66666666666661,1
243.9176591704376,42.31884057970973,0
243.92357482495086,51.76328502415447,0
243.92613507071147,71.20772946859908,1
243.94607357889316,70.00000000000016,1
243.94971645322295,72.22222222222223,0
243.95254440031627,77.77777777777784,0
243.95403771186488,79.99999999999993,0
243.76171689983872,64.35185185185192,0
243.7060902707865,72.96296296296242,1
243.698528254014,68.68945868945805,1
243.69464949960042,66.83760683760579,1
243.69556811899145,54.456654456653865,0
243.6946432840854,54.68975468975446,1
243.6984073436652,71.21212121212145,1
243.7259243286216,81.82957393483719,0
243.7312905349166,77.1929824561402,0
243.7346132963731,78.94736842105239,0
243.737591523634,75.43859649122804,0
243.73923362002532,68.73065015479894,1
243.73855785550563,62.919246646027176,1
243.74056688508657,40.91117216117235,1
243.7415564321067,34.98168498168489,1
243.74399836560193,35.89743589743573,0
243.74694381828903,32.30769230769172,0
243.7474027053993,32.82051282051257,1
243.74785702646872,36.66666666666652,0
243.74777900989318,38.33333333333298,0
243.6785659452428,15.555555555555983,1
243.67710871712399,34.444444444445004,0
243.6769298924438,47.22222222222239,0
243.67774787198908,62.777777777778084,0
243.67886918432689,76.1111111111116,1
243.6811301001497,83.33333333333431,0
243.6817505506377,83.93939393939486,0
243.54160063129586,57.777777777778866,0
243.5414856496717,66.66666666666735,0
243.5414856496717,66.66666666666735,1
243.5500049294603,76.54012654012661,0
243.55243183340087,80.21978021978012,0
243.55383956416782,85.71428571428595,1
243.55554475955554,85.71428571428595,1
243.56084100623642,76.19047619047632,0
243.5690480145738,73.80952380952398,1
243.57427050970742,76.62337662337724,1
243.58158682541253,80.08658008658112,1
243.64007765481801,61.53846153846101,1
243.6628061645771,64.10256410256358,0
243.6707037612065,56.410256410255954,1
243.67737201396287,48.71794871794831,1
243.69757533526607,37.60683760683783,0
243.70627773081958,37.37373737373759,1
