ema100_previous,uosc_previous,class
243.196788730931,21.379885046451914,1
243.1984617360954,28.3890230229244,1
243.2059823509734,25.79184034575511,0
243.21960454887298,27.410741074107047,1
243.23295700028004,25.458241947805533,1
243.24344502462958,22.059716360914866,0
243.2576857613686,22.53823196687541,0
243.26904448124196,17.008123195731017,0
243.28048818799888,18.001621612297242,0
243.28941517665172,21.294207393056475,1
243.29067523904556,18.823053158624145,1
243.29510120075506,19.400939442852376,1
243.31832599968052,22.734051092864657,0
243.33423429927083,19.806918388699184,1
243.34333429981152,23.976680400614004,1
243.3461699534798,16.410981582396726,1
243.3498359170736,17.598505696236007,1
243.3580095074276,25.244667205092536,1
243.36831135455623,25.249840853002485,0
243.38131913882043,24.48608887900327,1
243.38917921106997,20.68233353947642,0
243.3982440122856,23.03139518331161,1
243.40743922451642,25.313688402191204,0
243.4280617262874,26.07199817726034,0
243.4261872955911,23.841362363563217,1
243.42857866939048,31.831787260358386,0
243.43290288727312,33.67464714709917,1
243.44520989795586,25.12902520365177,1
243.4523268108566,34.5283789301762,0
243.45160054841358,38.083953960731904,1
243.4551589754741,45.29616724738735,1
243.4563568285833,38.155061019383176,1
243.4621111819273,41.79587880618865,0
243.79891034944708,16.78437534159132,1
243.82994300544357,11.016211916399515,0
243.8701414176561,10.700751923449292,0
244.06698771434986,25.46232298297667,0
244.10478228197974,25.58364296705452,1
244.1605821420248,25.773341714390234,1
244.18798273851326,20.504068649828078,1
244.29215725348308,18.12724943793112,0
245.8291511277565,26.85638496189079,0
245.8574713615745,10.411822660098213,0
245.85604198450312,27.989222883602626,0
245.86638279248183,25.024668661996568,0
245.87607307843425,18.11371851699863,1
245.9107613532351,17.01057028925865,1
245.92862768583853,18.533360537814385,0
245.94552040561916,23.974840469084764,1
246.02046517632968,30.05736330544499,1
246.04163667268475,24.4884357996983,0
246.05245192054863,21.20493225785105,1
246.0590926090496,22.597534560382535,0
244.254322216065,33.06260287190153,0
244.18481345280463,54.05018125867856,1
244.15737520939186,40.04091994637346,0
244.0854531053185,31.2064848112204,0
244.06549234972576,29.467876039305487,0
244.03414825579983,28.43357734007535,0
244.01353315183098,31.432506261682025,1
243.9979064878408,33.68136187095412,0
243.88286031894748,34.19879062736174,1
243.85491179066432,37.75182677789487,0
243.845215351992,35.26533304614739,1
243.83385144982952,35.51621465746649,0
243.82283330127632,35.2383180954608,0
243.8146333559607,30.00099267330749,1
243.8006551917408,33.81157340985156,0
243.79444397705845,41.478646253021104,1
243.78315571256888,35.67655987503232,0
243.7786513961876,42.090403875300176,0
243.62661089167355,19.91795366795364,0
243.62229653862755,24.090984102535906,0
243.61775770628597,23.367220712535282,0
243.61163846582176,22.030616651112343,0
243.6013700903672,20.930118181710338,1
243.59390507115882,23.598901098901,0
243.58436189078486,22.619047619047183,1
243.57971296384312,19.07207006191723,1
243.57682638085092,23.222917307625213,0
243.57659697999665,30.54741988643785,0
243.5737720996549,35.26624442880442,1
243.57224280565552,35.5825206580791,0
243.570433882676,38.38355303274524,0
243.5689706919833,40.77758625813279,0
243.56312693721958,34.37470350558354,1
243.45556562196705,24.869169266583878,1
243.45396621440563,23.64773866535798,0
243.42345827477791,45.57283897040844,1
243.43766415086878,40.707841220730856,0
243.4630392727289,38.199920714206435,0
243.49156240093876,34.934560388860234,1
243.57290930380054,30.68327462737411,1
243.60340637005638,22.414338104076982,0
243.62673911589187,21.35090829231859,0
243.64929991512696,19.118047448054604,0
243.51850261103328,17.842639591114217,0
243.49592542280257,34.670474419431535,1
243.49600610749957,46.43433231459743,1
243.49317526037171,56.2979917565609,1
243.4978906238292,56.73128261177804,0
243.512602790038,56.45098948670705,1
243.5410269315197,34.2869896061393,1
243.6277891318433,22.53983931420083,0
243.64952012843827,21.582156528700303,0
243.669460434308,24.40108987600564,0
243.68349592644898,21.897842594564352,0
243.6978733121113,23.470062016355136,1
243.7087461509301,22.459849038908096,1
243.7275116317107,19.436342599255358,1
243.73903722122918,21.363808605188233,1
243.7509544053113,21.907519585081612,0
243.765235627629,22.359463608892398,0
243.78152416351418,21.19047920468336,1
243.79321984606514,22.151191698592022,0
243.8037541948537,28.53547406734099,0
243.73284957923732,26.59404670959333,1
243.73156148672714,36.42787091953472,0
243.73551672689067,36.99339763163145,0
243.73741344744647,30.552163548508094,0
243.74156271922902,27.50345713227412,1
243.74562982721366,25.68820737495389,0
243.751906508456,25.71765347360269,0
243.52681253462097,34.00538772919588,0
243.5216854810329,33.481268901568875,0
243.5216854810329,33.481268901568875,1
243.518438813644,23.72247823860724,0
243.51986470045483,20.766228061634067,0
243.52095243985409,21.60682454800091,1
243.51817896966287,20.9438278518816,1
243.51608024373226,22.39925482890425,0
243.52516221137554,25.296009491734647,1
243.5310351816962,27.290729283839113,1
243.5412513498301,31.71212972033501,1
243.65359815238145,27.759254094145373,1
243.70239291611657,24.262813752372452,0
243.72574573034674,23.77513642819716,1
243.74269551855275,21.334289747762075,1
243.7791260172029,17.643596875088612,0
243.79482958383943,17.408876232405245,1
