rsi14_previous,macd_12_26_current,class
-18.500407777050388,-0.10579493543761488,1
22.277730058028173,0.12682504136861894,1
18.323516316432432,0.1905253506889153,0
24.76988694583753,0.2345323651046556,1
24.76988694583753,0.2591456587062737,1
20.836230548135052,0.2908785881535607,0
25.061974356347164,0.3080925934912955,0
21.160900258450692,0.3199307683841539,0
21.160900258450692,0.3183861695091537,0
16.63657763603696,0.2775441674219508,1
2.0195353174736543,0.2411417992104248,1
6.891463635604608,0.22087050537811592,1
10.70939285789956,0.18179074091452208,0
-3.2624860165443152,0.05884000098657794,1
5.487411210615363,0.0038309321667497898,1
-3.6859918027169267,-0.03149576330866921,1
1.4764203268832716,-0.019570723288950376,1
9.80194180284569,-0.0021188470064146263,1
13.201650031964023,0.008904161459867055,0
16.27345156714425,0.010205171747799113,1
7.283662721075642,0.018729063130194845,0
11.054133230035717,0.028469605969064563,1
11.054133230035717,0.034647093511495086,0
-5.936793576603848,-0.006461932966459472,0
-17.166401136642552,-0.07566565891602295,1
-1.8018360413373105,-0.06050809276126756,0
3.879108784747871,-0.05105932405547264,1
9.435306228375024,-0.007833523616511684,1
-11.488438602341231,-0.03882043863879403,0
-11.488438602341231,-0.022322784941934515,1
6.330362858200742,-0.02013872107414727,1
-1.4717048687383991,0.0015673193133807215,1
11.475843209984506,0.016516134571872954,0
15.14059670309007,0.7297572968053885,1
13.221505730246008,0.7196259668604057,0
18.43960836214133,0.6831804288678427,0
14.34111631089749,0.17764630974522788,0
17.25881243782385,0.13550047501192353,1
5.905346588094147,0.05700402546034411,1
8.048925420453926,0.03904333561837348,1
18.768620519672453,0.05823667083575401,0
-0.8428364144832301,0.02902046610179809,0
0.911012377284422,-0.047556664614631934,0
12.641082726109602,-0.13178172017259726,0
9.801070102429053,-0.108985576023656,0
0.9916716784941996,-0.06542863854653548,1
14.416792227493048,0.09849970845419877,1
14.416792227493048,0.15662089614417596,0
14.416792227493048,0.1805880157879756,1
19.221440772531565,0.23289430089923255,1
1.8709722321077609,0.1938630133359993,0
5.405951629219104,0.160980668429346,1
-2.5038297766230784,0.12336692143031767,0
-6.150531008400961,0.12625613980199546,0
-5.600105261462119,0.09067777347249263,1
-5.600105261462119,0.07783405358983941,0
-1.1787977486342385,0.06203469308994159,0
3.306361955186631,0.08024242127106618,0
6.4456307818778384,0.06881273874401472,0
-2.762020923949265,0.07276303079814284,1
5.9699577150342416,0.0605666422619322,0
-12.486775411882064,-0.03411377132721327,1
6.856219078603374,-0.003013091751000729,0
6.856219078603374,0.007005956479360975,1
6.856219078603374,0.029581846751199237,0
10.721733542434123,0.04921625113934169,0
14.178119011846904,0.03825492998095115,1
-0.03684619839033587,0.05172719668613013,0
11.691889745498088,0.0484992841704468,1
3.2774596066687,0.0846987068671865,0
13.264134705584324,0.07733058353642264,0
-2.718588666353128,-0.037168028456505915,0
13.165260463896034,-0.004310280983958137,0
13.165260463896034,0.007219187602032663,0
8.797373830786142,0.002255794306421421,0
-0.6103819943709112,0.006299028708184551,1
4.04546886116195,0.010017843220509805,0
4.04546886116195,0.02404070627056853,1
4.04546886116195,0.04285771744895328,1
9.105602555029165,0.06943013003984788,0
13.440854767851606,0.07394393191543712,0
7.7325750963479996,0.07814985831404897,1
7.7325750963479996,0.07266457982714769,0
7.7325750963479996,0.06406546134567748,0
7.7325750963479996,0.05271949072155735,0
0.05464813789346579,0.041259209393615486,1
-3.859525899504817,-0.05937556254858122,1
4.479630263448527,-0.041197294957640906,0
24.075709840091942,0.06274715405439224,1
14.870054547444001,0.15582042757469594,0
21.847498941927253,0.24538621995904464,0
24.066345659842824,0.2935329607160213,1
24.99650351135679,0.4436799919469081,1
20.89329138579868,0.4375541252802577,0
14.265025644511836,0.4230473103599763,0
14.265025644511836,0.4161843280544133,0
-0.5454863517553861,-0.1874557933959977,0
-3.324890305382766,0.06635131947479067,1
2.909462573438901,0.07674353461939631,1
-0.23818501028578964,0.10421059682659006,1
8.252658882880041,0.17124704945547364,0
16.40549302351181,0.1948408172316931,1
14.214068076582675,0.252936323649692,1
19.886834504894253,0.3793532015095025,0
19.886834504894253,0.3671659246579111,0
17.170004990813286,0.3402430245924961,0
11.31837219125427,0.3106636093045836,0
11.31837219125427,0.2654168359564437,1
7.925117668432094,0.2165103130335524,1
7.332991651174751,0.16493463663729813,1
7.332991651174751,0.13543830961705794,1
7.332991651174751,0.11386364032782124,0
10.673170498435098,0.09449580349021858,0
13.730899528751936,0.060957060129226186,1
5.357636294818363,0.031672475444622705,0
5.357636294818363,0.00155164240521799,0
-16.133402973734732,-0.23861531662586802,1
-1.2465530181078464,-0.13532989786270375,0
9.36253235347283,-0.09331999406211366,0
3.7889043781124334,-0.04870552330271494,0
8.74183825941924,-0.010536825017112506,1
8.74183825941924,0.02780711649523937,0
13.303380404559007,0.0540932392585205,0
-1.5354069851347134,-0.04817639738146795,0
8.92272293346524,0.038522479356231536,0
8.92272293346524,0.038522479356231536,1
18.62249972232605,0.1896293242305376,0
11.949982401766976,0.20410365901540214,0
11.949982401766976,0.20584891528389448,1
8.08071200286345,0.21152674575094466,1
8.08071200286345,0.2269988632152149,0
13.165609045334008,0.23257107149584044,1
15.957350925430362,0.23418957531265505,1
18.526293204782466,0.2500452101110397,1
32.469328302472526,0.4171703530725495,1
19.36181058648505,0.3862044937837936,0
19.36181058648505,0.3424731753056278,1
9.53922653204694,0.28585439547961755,1
18.119227408984532,0.25111569541053314,0
9.22750320370183,0.2188186964293664,1
