ema50_current,stoch_rsi_14_current,class
243.04244851562999,100.0,1
243.09723482203853,95.6193041181328,1
243.12724866225426,100.0,0
243.156699094496,100.0,1
243.1810730391989,91.26723929384715,1
243.2141750962919,100.0,0
243.2414438595034,91.04485588976624,0
243.26764325945183,91.04485588976624,0
243.28766645258773,80.65900828262838,0
243.2920716897411,47.10473139803856,1
243.29630417249646,18.114273800187064,1
243.3358460758752,87.27427147493471,1
243.36835825758973,50.63369496578653,0
243.3818952129344,16.25870698135886,1
243.3884166211081,0.0,1
243.39263933389682,19.99722085346585,1
243.40653350945578,52.247124095496886,1
243.42564520011646,65.41630055570515,1
243.44915619207558,77.31529121644724,0
243.46144762562298,42.492268864146226,1
243.477792216164,73.85038129375035,0
243.49349584237004,73.85038129375035,1
243.50588928220586,48.20598456844496,0
243.53107009325439,34.68016337260493,0
243.51574372563167,59.07453707633842,1
243.52518394693396,81.57748574983876,0
243.53548117421505,81.57748574983876,1
243.56641740178765,100.0,1
243.5552229905087,21.344353790494093,0
243.55697895166531,85.16067082974463,1
243.55474448297244,47.872566859533364,1
243.5598271723899,100.0,1
243.5647105406536,100.0,0
244.18102591608482,51.17347630761281,1
244.24318168121968,60.38213367781202,0
244.29321601201,53.64109123823603,0
244.55473397200885,56.73892330768643,0
244.59500498737748,28.074346063089763,1
244.65700775575604,27.14521603864653,1
244.69964402460653,55.02432458915143,1
244.8391419196336,49.9573019241618,0
246.10498976297816,0.0,0
246.1106962145661,40.685717256242974,0
246.0194204556496,96.13692187877035,0
246.0223405013616,83.65620794864253,0
246.03074637938067,88.33454660443716,1
246.08648833757584,100.0,1
246.10699971877625,100.0,0
246.11702277872755,90.65426261383531,1
246.21835573997515,45.71769207521586,1
246.2333196869252,45.14023347990386,0
246.23139942716784,0.0,1
246.2274737191914,0.0,0
243.47562457812992,92.20395515751265,0
243.45194484822804,2.7141294901922466,1
243.44254453094032,25.70314745084002,0
243.4193215270121,46.63159785095691,0
243.4223516561689,83.19099685973963,0
243.41068678503564,16.708620916030778,0
243.40829314679337,59.765692398602866,1
243.40391262419402,37.79479690772285,0
243.35169122077892,28.476996527708703,1
243.3612556220941,83.94939056617491,0
243.3712317520857,83.94939056617491,1
243.38719265139287,100.0,0
243.41503967685944,100.0,0
243.4226666918136,48.37268506164109,1
243.4436001301281,90.97026693738823,0
243.45464230130239,60.409908302721284,1
243.47824336277438,96.68050150455852,0
243.48731337043762,54.879864698513906,0
243.4738747829836,99.72813516405235,0
243.4928000608603,99.72813516405235,0
243.5033799701416,87.71818431464987,0
243.50386102766103,61.85059786979043,0
243.5082447888069,74.8558425022343,1
243.5130702431192,74.8558425022343,0
243.52154726678987,74.8558425022343,1
243.53038622929424,88.80712605132376,1
243.54280013444543,100.0,0
243.55141925652737,84.38039864214826,0
243.55970037382176,64.67527056395471,1
243.56765674141843,64.67527056395471,0
243.57468748923145,59.37525096117794,0
243.5744529259767,4.7328939332397075,0
243.580026773318,4.7328939332397075,1
243.4807546650657,100.0,1
243.48089577871468,100.0,0
243.4136662072789,88.98375557720291,1
243.46363079689957,97.33353953636237,0
243.52131994420768,99.9887940515733,0
243.56314125002723,92.37089664886213,1
243.72565081729766,95.14327495117088,1
243.76031268948935,87.29779602613846,0
243.7936152725756,87.29779602613846,0
243.82169030338383,84.26482981448916,0
243.47943632327932,91.96335811126708,0
243.4577724455459,84.7822423933027,1
243.45673407018205,45.24559670624518,1
243.46750112130297,100.0,1
243.49598663110697,100.0,0
243.51489831947208,73.35173393948969,1
243.58457806898528,100.0,1
243.76641211403037,83.20548203416988,0
243.8031571362052,73.46664913090882,0
243.82939082912742,46.5799301717969,0
243.85398214441014,46.57993017179693,0
243.87736915796813,12.782206237349241,1
243.8895414750127,0.0,1
243.913461844291,28.03718340851975,1
243.9228578186069,28.03718340851975,1
243.93519328660145,41.98050090227376,0
243.95342100085227,54.74475354537569,0
243.96124994942073,19.791215705546048,1
243.96570385355844,24.603018275446768,0
243.9666751315292,0.0,0
243.7866210868114,89.5093114708942,1
243.79681520218614,100.0,0
243.8000081230579,91.67590488561798,0
243.8051565838701,99.07300654103969,0
243.81255756573015,99.07300654103969,1
243.82358988163492,100.0,0
243.82904077833697,91.60310406029741,0
243.32024394552025,89.38507814669218,0
243.32228789451136,90.51016299775259,0
243.32228789451136,90.51016299775259,1
243.36140400928653,85.75895175068598,0
243.3716142565921,84.34089184237841,0
243.3768889280473,75.26046225985358,1
243.38257035500945,75.26046225985358,1
243.4034753190044,96.12914387171419,0
243.4409310230653,89.02189991712179,1
243.4659233235105,99.60371264094181,1
243.49961948710109,100.0,1
243.73536917847224,42.05776173905254,1
243.8156778387047,42.05776173905254,0
243.83835249684574,5.437578273662547,1
243.85560277871136,0.0,1
243.91716470418132,11.125949367706623,0
243.93916744850443,11.12594936770667,1
