sma10_current,sma10_previous,class
242.71,242.71,1
243.01,242.95,1
243.12000000000003,243.01,0
243.22000000000003,243.12000000000003,1
243.32,243.22000000000003,1
243.44,243.32,0
243.55,243.44,0
243.64000000000004,243.55,0
243.71,243.64000000000004,0
243.7,243.71,1
243.68,243.7,1
243.7,243.68,1
243.7,243.69,0
243.6,243.63,1
243.59,243.59,1
243.59,243.59,1
243.56,243.59,1
243.57,243.56,1
243.58,243.57,0
243.59,243.58,1
243.63,243.59,0
243.66000000000003,243.63,1
243.67,243.66000000000003,0
243.63,243.66,0
243.5,243.53000000000003,1
243.49,243.5,0
243.48,243.49,1
243.53,243.51,1
243.51,243.53000000000003,0
243.51,243.51,1
243.49,243.51,1
243.48999999999995,243.49,1
243.51,243.48999999999995,0
245.44,245.25,1
245.65,245.44,0
245.79,245.65,0
245.17,245.13,0
245.19,245.17,1
245.14,245.15,1
245.19,245.14,1
245.38,245.35,0
246.39,246.44,0
246.3,246.32,0
245.78000000000003,245.78,0
245.76,245.78000000000003,0
245.79,245.75,1
246.14,246.0,1
246.22,246.14,0
246.21000000000004,246.22,1
246.47000000000003,246.43,1
246.52000000000004,246.49,0
246.49,246.52000000000004,1
246.45,246.49,0
243.4,243.40000000000003,0
243.41000000000003,243.42,1
243.40000000000003,243.41000000000003,0
243.42,243.40000000000003,0
243.46,243.42,0
243.49,243.48999999999995,0
243.47,243.49,1
243.49,243.47,0
243.43,243.47,1
243.45,243.43,0
243.45,243.45,1
243.47,243.45,0
243.48,243.47,0
243.48,243.48,1
243.54,243.48,0
243.57,243.54,1
243.64,243.57,0
243.67,243.64,0
243.40000000000003,243.41,0
243.42,243.40000000000003,0
243.44,243.42,0
243.44,243.44,0
243.47,243.44,1
243.51,243.47,0
243.6,243.55,1
243.63,243.6,1
243.67,243.63,0
243.66,243.67,0
243.64999999999995,243.66,1
243.64999999999995,243.64999999999995,0
243.67,243.64999999999995,0
243.67,243.67,0
243.67,243.67,1
243.32,243.31000000000003,1
243.34,243.32,0
243.3,243.25,1
243.44,243.3,0
243.58,243.44,0
243.71,243.58,1
244.17,244.02,1
244.36000000000004,244.17,0
244.53000000000003,244.36000000000004,0
244.53000000000003,244.53000000000003,0
243.09,243.05000000000004,0
243.38,243.4,1
243.39,243.38,1
243.42,243.39,1
243.48,243.42,0
243.54,243.48,1
243.75,243.65,1
244.22,244.1,0
244.3,244.22,0
244.32,244.3,0
244.36000000000004,244.32,0
244.41,244.36000000000004,1
244.4,244.41,1
244.37,244.39,1
244.31,244.37,1
244.28000000000003,244.31,0
244.26,244.28000000000003,0
244.23,244.26,1
244.22,244.23,0
244.2,244.22,0
243.42,243.42,1
243.48,243.44,0
243.52000000000004,243.48,0
243.57,243.52000000000004,0
243.63,243.57,1
243.7,243.63,0
243.77000000000004,243.7,0
243.09,243.08,0
243.13,243.12,0
243.13,243.12,1
243.4,243.33,0
243.48999999999995,243.4,0
243.52,243.48999999999995,1
243.56,243.52,1
243.64,243.56,0
243.72000000000003,243.67,1
243.78000000000003,243.72000000000003,1
243.83,243.78000000000003,1
244.28,244.18,1
244.45,244.38,0
244.5,244.45,1
244.53,244.5,1
244.62,244.6,0
244.61,244.62,1
