ema100_previous,sma30_previous,class
243.196788730931,243.07,1
243.1984617360954,243.02,1
243.2059823509734,243.02,0
243.21960454887298,243.03333333333336,1
243.23295700028004,243.0533333333333,1
243.24344502462958,243.07333333333332,0
243.2576857613686,243.09333333333333,0
243.26904448124196,243.11,0
243.28048818799888,243.1266666666667,0
243.28941517665172,243.15,1
243.29067523904556,243.16666666666663,1
243.29510120075506,243.18666666666664,1
243.31832599968052,243.23666666666665,0
243.33423429927083,243.29666666666668,1
243.34333429981152,243.35,1
243.3461699534798,243.40666666666667,1
243.3498359170736,243.42666666666665,1
243.3580095074276,243.46,1
243.36831135455623,243.4933333333333,0
243.38131913882043,243.53333333333333,1
243.38917921106997,243.56666666666663,0
243.3982440122856,243.6033333333333,1
243.40743922451642,243.63333333333333,0
243.4280617262874,243.64,0
243.4261872955911,243.59666666666664,1
243.42857866939048,243.58666666666667,0
243.43290288727312,243.58333333333331,1
243.44520989795586,243.60333333333335,1
243.4523268108566,243.56333333333333,0
243.45160054841358,243.56333333333333,1
243.4551589754741,243.57,1
243.4563568285833,243.57,1
243.4621111819273,243.57,0
243.79891034944708,243.98666666666665,1
243.82994300544357,244.03333333333333,0
243.8701414176561,244.1,0
244.06698771434986,244.4766666666666,0
244.10478228197974,244.54666666666665,1
244.1605821420248,244.64666666666665,1
244.18798273851326,244.7,1
244.29215725348308,244.9533333333333,0
245.8291511277565,246.16666666666663,0
245.8574713615745,246.22,0
245.85604198450312,246.15,0
245.86638279248183,246.15,0
245.87607307843425,246.1133333333333,1
245.9107613532351,246.09000000000003,1
245.92862768583853,246.0966666666667,0
245.94552040561916,246.11000000000004,1
246.02046517632968,246.10666666666668,1
246.04163667268475,246.11,0
246.05245192054863,246.11666666666667,1
246.0590926090496,246.1233333333333,0
244.254322216065,243.13333333333333,0
244.18481345280463,243.1266666666667,1
244.15737520939186,243.17333333333332,0
244.0854531053185,243.23666666666665,0
244.06549234972576,243.25666666666663,0
244.03414825579983,243.30666666666667,0
244.01353315183098,243.31666666666663,1
243.9979064878408,243.33333333333331,0
243.88286031894748,243.41333333333333,1
243.85491179066432,243.44000000000003,0
243.845215351992,243.44666666666672,1
243.83385144982952,243.45000000000007,0
243.82283330127632,243.46000000000004,0
243.8146333559607,243.4733333333334,1
243.8006551917408,243.47333333333336,0
243.79444397705845,243.48666666666668,1
243.78315571256888,243.49000000000007,0
243.7786513961876,243.51,0
243.62661089167355,243.4933333333333,0
243.62229653862755,243.50333333333333,0
243.61775770628597,243.50666666666663,0
243.61163846582176,243.51,0
243.6013700903672,243.5133333333333,1
243.59390507115882,243.51333333333332,0
243.58436189078486,243.51333333333335,1
243.57971296384312,243.51666666666668,1
243.57682638085092,243.5333333333334,0
243.57659697999665,243.55000000000007,0
243.5737720996549,243.5666666666667,1
243.57224280565552,243.58,0
243.570433882676,243.58333333333331,0
243.5689706919833,243.58666666666664,0
243.56312693721958,243.58333333333331,1
243.45556562196705,243.52,1
243.45396621440563,243.51,0
243.42345827477791,243.37,1
243.43766415086878,243.38,0
243.4630392727289,243.41,0
243.49156240093876,243.44666666666663,1
243.57290930380054,243.5533333333333,1
243.60340637005638,243.59666666666664,0
243.62673911589187,243.63333333333333,0
243.64929991512696,243.67,0
243.51850261103328,243.61999999999995,0
243.49592542280257,243.58,1
243.49600610749957,243.54,1
243.49317526037171,243.50666666666663,1
243.4978906238292,243.48,0
243.512602790038,243.45,1
243.5410269315197,243.38,1
243.6277891318433,243.50333333333336,0
243.64952012843827,243.55000000000007,0
243.669460434308,243.59000000000003,0
243.68349592644898,243.63,0
243.6978733121113,243.69666666666672,1
243.7087461509301,243.7433333333333,1
243.7275116317107,243.83666666666664,1
243.73903722122918,243.87,1
243.7509544053113,243.9,0
243.765235627629,243.92,0
243.78152416351418,243.95666666666665,1
243.79321984606514,243.98333333333332,0
243.8037541948537,244.00666666666663,0
243.73284957923732,243.9966666666666,1
243.73156148672714,243.9633333333333,0
243.73551672689067,243.94666666666663,0
243.73741344744647,243.91333333333333,0
243.74156271922902,243.89,1
243.74562982721366,243.86666666666665,0
243.751906508456,243.85,0
243.52681253462097,243.33666666666667,0
243.5216854810329,243.31666666666663,0
243.5216854810329,243.31666666666663,1
243.518438813644,243.2866666666666,0
243.51986470045483,243.27999999999997,0
243.52095243985409,243.26999999999995,1
243.51817896966287,243.26,1
243.51608024373226,243.25,0
243.52516221137554,243.27666666666667,1
243.5310351816962,243.29333333333332,1
243.5412513498301,243.31,1
243.65359815238145,243.5533333333333,1
243.70239291611657,243.67333333333332,0
243.72574573034674,243.72666666666672,1
243.74269551855275,243.76333333333335,1
243.7791260172029,243.85666666666668,0
243.79482958383943,243.9,1
