ema30_previous,stoch_rsi_14_current,class
242.9144385936486,100.0,1
242.98529712205425,95.6193041181328,1
243.01850375934106,100.0,0
243.07295857572075,100.0,1
243.12591803017983,91.26723929384715,1
243.16900913273852,100.0,0
243.2222233899707,91.04485588976624,0
243.2645439303941,91.04485588976624,0
243.3041341133707,80.65900828262838,0
243.33673633013032,47.10473139803856,1
243.34586248731742,18.114273800187064,1
243.36493252760067,87.27427147493471,1
243.43955676419841,50.63369496578653,0
243.48380094054627,16.25870698135886,1
243.50802759313214,0.0,1
243.51103901776986,19.99722085346585,1
243.51638037919358,52.247124095496886,1
243.53831606654,65.41630055570515,1
243.56528816115448,77.31529121644724,0
243.59898958557525,42.492268864146226,1
243.61559564670355,73.85038129375035,0
243.6385908879724,73.85038129375035,1
243.6580847132489,48.20598456844496,0
243.6249990209944,34.68016337260493,0
243.564435182531,59.07453707633842,1
243.5572512959214,81.57748574983876,0
243.55900035080987,81.57748574983876,1
243.57855783038582,100.0,1
243.52979519327096,21.344353790494093,0
243.5214213098341,85.16067082974463,1
243.52850875478757,47.872566859533364,1
243.52666948028502,100.0,1
243.5378520944602,100.0,0
244.4607540082531,51.17347630761281,1
244.51612064941682,60.38213367781202,0
244.59977525694646,53.64109123823603,0
244.8740516610031,56.73892330768643,0
244.9420744841278,28.074346063089763,1
245.00309169998917,27.14521603864653,1
245.03193827759642,55.02432458915143,1
245.20260905760682,49.9573019241618,0
246.30332334604032,0.0,0
246.259489231279,40.685717256242974,0
245.99252418047746,96.13692187877035,0
246.0123613301241,83.65620794864253,0
245.9879062877316,88.33454660443716,1
246.0276145239743,100.0,1
246.06010885833803,100.0,0
246.0925246360728,90.65426261383531,1
246.22516331926442,45.71769207521586,1
246.2415524759692,45.14023347990386,0
246.25379274891387,0.0,1
246.25234010102352,0.0,0
243.21463646838947,92.20395515751265,0
243.26448111036132,2.7141294901922466,1
243.28089761590496,25.70314745084002,0
243.32648786616485,46.63159785095691,0
243.34373575349878,83.19099685973963,0
243.39638398539182,16.708620916030778,0
243.39964405471613,59.765692398602866,1
243.41761487483325,37.79479690772285,0
243.42726740693783,28.476996527708703,1
243.43847632196517,83.94939056617491,0
243.4509150564587,83.94939056617491,1
243.46154236593262,100.0,0
243.47995350748016,100.0,0
243.50463737236697,48.37268506164109,1
243.50433818705292,90.97026693738823,0
243.5274488468061,60.409908302721284,1
243.5331384923867,96.68050150455852,0
243.56286053286743,54.879864698513906,0
243.45820252883306,99.72813516405235,0
243.48328075664506,99.72813516405235,0
243.50472318223603,87.71818431464987,0
243.51833061262766,61.85059786979043,0
243.518156918478,74.8558425022343,1
243.52343711728585,74.8558425022343,0
243.53293242687215,74.8558425022343,1
243.5382682930937,88.80712605132376,1
243.55374722686386,100.0,0
243.5746791326489,84.38039864214826,0
243.5878089799962,64.67527056395471,1
243.5990828143981,64.67527056395471,0
243.6066025265857,59.37525096117794,0
243.6136370960516,4.7328939332397075,0
243.6109253068412,4.7328939332397075,1
243.44512963700657,100.0,1
243.44564288236637,100.0,0
243.3278241255824,88.98375557720291,1
243.37421708908798,97.33353953636237,0
243.45592857880862,99.9887940515733,0
243.54728943736094,92.37089664886213,1
243.77734837128372,95.14327495117088,1
243.85644193397408,87.29779602613846,0
243.9090599954189,87.29779602613846,0
243.9582833432222,84.26482981448916,0
243.4449527612511,91.96335811126708,0
243.40234369508644,84.7822423933027,1
243.396536989618,45.24559670624518,1
243.38667114944485,100.0,1
243.39881450583863,100.0,0
243.4349719454776,73.35173393948969,1
243.50059506736,100.0,1
243.7787364802131,83.20548203416988,0
243.84584618770188,73.46664913090882,0
243.9001567717003,46.5799301717969,0
243.93806022124718,46.57993017179693,0
243.9815896951104,12.782206237349241,1
244.00980564679938,0.0,1
244.0487579907386,28.03718340851975,1
244.06860479992088,28.03718340851975,1
244.0861622437814,41.98050090227376,0
244.10601178417218,54.74475354537569,0
244.13607695205584,19.791215705546048,1
244.1482724278233,24.603018275446768,0
244.15867217268269,0.0,0
243.76964794867558,89.5093114708942,1
243.7511221222051,100.0,0
243.75568251648,91.67590488561798,0
243.74845244876752,99.07300654103969,0
243.751167227999,99.07300654103969,1
243.75370686018329,100.0,0
243.7645521100725,91.60310406029741,0
243.18844949648891,89.38507814669218,0
243.19741807780457,90.51016299775259,0
243.19741807780457,90.51016299775259,1
243.2873798290107,85.75895175068598,0
243.31198263316404,84.34089184237841,0
243.33398923361042,75.26046225985358,1
243.34812444047932,75.26046225985358,1
243.36134769851824,96.12914387171419,0
243.42990350741684,89.02189991712179,1
243.46527694348882,99.60371264094181,1
243.5048198352981,100.0,1
243.8712557949692,42.05776173905254,1
243.99727352745518,42.05776173905254,0
244.0523019226453,5.437578273662547,1
244.0793806299824,0.0,1
244.15436452698864,11.125949367706623,0
244.1833280151173,11.12594936770667,1
