ema100_current,stoch_rsi_14_current,class
243.18905225418166,100.0,1
243.2059823509734,95.6193041181328,1
243.21960454887298,100.0,0
243.23295700028004,100.0,1
243.24344502462958,91.26723929384715,1
243.2576857613686,100.0,0
243.26904448124196,91.04485588976624,0
243.28048818799888,91.04485588976624,0
243.28941517665172,80.65900828262838,0
243.29067523904556,47.10473139803856,1
243.29191034970887,18.114273800187064,1
243.31029924093696,87.27427147493471,1
243.3284839227556,50.63369496578653,0
243.33751678839408,16.25870698135886,1
243.3447663049139,0.0,1
243.3498359170736,19.99722085346585,1
243.3580095074276,52.247124095496886,1
243.36831135455623,65.41630055570515,1
243.38131913882043,77.31529121644724,0
243.38917921106997,42.492268864146226,1
243.3982440122856,73.85038129375035,0
243.40743922451642,73.85038129375035,1
243.41447215531707,48.20598456844496,0
243.43239618066715,34.68016337260493,0
243.42857866939048,59.07453707633842,1
243.43290288727312,81.57748574983876,0
243.4368315650493,81.57748574983876,1
243.4505651585406,100.0,1
243.45160054841358,21.344353790494093,0
243.4551589754741,85.16067082974463,1
243.4563568285833,47.872566859533364,1
243.4621111819273,100.0,1
243.46806149971002,100.0,0
243.82994300544357,51.17347630761281,1
243.8701414176561,60.38213367781202,0
243.90527351363698,53.64109123823603,0
244.10478228197974,56.73892330768643,0
244.13464820015275,28.074346063089763,1
244.18798273851326,27.14521603864653,1
244.21942096903098,55.02432458915143,1
244.32506238048538,49.9573019241618,0
245.83408383388885,0.0,0
245.87057307332157,40.685717256242974,0
245.86638279248183,96.13692187877035,0
245.87057823792648,83.65620794864253,0
245.8842262192538,88.33454660443716,1
245.92862768583853,100.0,1
245.94552040561916,100.0,0
245.95718848396888,90.65426261383531,1
246.03293930986325,45.71769207521586,1
246.05245192054863,45.14023347990386,0
246.0590926090496,0.0,1
246.06300177668945,0.0,0
244.2284174956066,92.20395515751265,0
244.15737520939186,2.7141294901922466,1
244.13215058352168,25.70314745084002,0
244.06549234972576,46.63159785095691,0
244.05050707671853,83.19099685973963,0
244.01353315183098,16.708620916030778,0
243.9979064878408,59.765692398602866,1
243.9796793286337,37.79479690772285,0
243.8651202898652,28.476996527708703,1
243.845215351992,83.94939056617491,0
243.83385144982952,83.94939056617491,1
243.82283330127632,100.0,0
243.8146333559607,100.0,0
243.8006551917408,48.37268506164109,1
243.79444397705845,90.97026693738823,0
243.78315571256888,60.409908302721284,1
243.7786513961876,96.68050150455852,0
243.76736594404213,54.879864698513906,0
243.62229653862755,99.72813516405235,0
243.61775770628597,99.72813516405235,0
243.61163846582176,87.71818431464987,0
243.6013700903672,61.85059786979043,0
243.59390507115882,74.8558425022343,1
243.58720769817168,74.8558425022343,0
243.57971296384312,74.8558425022343,1
243.57682638085092,88.80712605132376,1
243.57659697999665,100.0,0
243.5737720996549,84.38039864214826,0
243.57224280565552,64.67527056395471,1
243.570433882676,64.67527056395471,0
243.5689706919833,59.37525096117794,0
243.5661761014024,4.7328939332397075,0
243.56075797658417,4.7328939332397075,1
243.45396621440563,100.0,1
243.45084891813374,100.0,0
243.43766415086878,88.98375557720291,1
243.4630392727289,97.33353953636237,0
243.49156240093876,99.9887940515733,0
243.51389003269833,92.37089664886213,1
243.60340637005638,95.14327495117088,1
243.62673911589187,87.29779602613846,0
243.64929991512696,87.29779602613846,0
243.66757429566596,84.26482981448916,0
243.51813622269586,91.96335811126708,0
243.49600610749957,84.7822423933027,1
243.49317526037171,45.24559670624518,1
243.4978906238292,100.0,1
243.512602790038,100.0,0
243.52213349409507,73.35173393948969,1
243.55822548539874,100.0,1
243.64952012843827,83.20548203416988,0
243.669460434308,73.46664913090882,0
243.68349592644898,46.5799301717969,0
243.6978733121113,46.57993017179693,0
243.7087461509301,12.782206237349241,1
243.71575320199963,0.0,1
243.73903722122918,28.03718340851975,1
243.7509544053113,28.03718340851975,1
243.765235627629,41.98050090227376,0
243.78152416351418,54.74475354537569,0
243.79321984606514,19.791215705546048,1
243.8037541948537,24.603018275446768,0
243.81178983262703,0.0,0
243.7321990925196,89.5093114708942,1
243.73551672689067,100.0,0
243.73741344744647,91.67590488561798,0
243.74156271922902,99.07300654103969,0
243.74562982721366,99.07300654103969,1
243.751906508456,100.0,0
243.7560787009608,91.60310406029741,0
243.51991036140927,89.38507814669218,0
243.51617674725293,90.51016299775259,0
243.51617674725293,90.51016299775259,1
243.51986470045483,85.75895175068598,0
243.52095243985409,84.34089184237841,0
243.51817896966287,75.26046225985358,1
243.51608024373226,75.26046225985358,1
243.521823142967,96.12914387171419,0
243.5310351816962,89.02189991712179,1
243.5412513498301,99.60371264094181,1
243.55646526176227,100.0,1
243.67698746346886,42.05776173905254,1
243.72574573034674,42.05776173905254,0
243.74269551855275,5.437578273662547,1
243.7557799092213,0.0,1
243.79482958383943,11.125949367706623,0
243.80898254064275,11.12594936770667,1
