ema200_previous,cci20_current,class
243.18028035080428,-5.2461893588155135,1
243.1885337173301,99.64844030261105,1
243.1933459797288,110.09598665324188,0
243.2010954335464,118.13748784129135,1
243.209079250263,102.77251972195542,1
243.21583286519532,101.60461917177555,0
243.2251322735149,100.3399432682205,0
243.2328769176945,89.68626710730992,0
243.24054450073783,68.27101198753904,0
243.24714076454683,32.394986720875075,1
243.25021911142517,17.376334972152776,1
243.2582121099501,56.60882274233385,1
243.27440708951042,46.12032989732397,0
243.2898420512497,-21.389936685779873,1
243.2985633976934,-22.542948732960976,1
243.30382540270813,-20.4578161690408,1
243.307490484158,-5.570503072135273,1
243.31357635472497,22.473355404484664,1
243.32044095829545,35.34707220893523,0
243.32760933844415,21.45386919838161,1
243.3325606057296,12.885520981862042,0
243.33861336749587,17.67550166287405,1
243.34476163872287,4.125630396320813,0
243.3645936479768,-2.0737227803129046,0
243.36708943313937,-25.677066905842857,1
243.36950207796414,-2.338440862321084,0
243.37304147719482,10.547870455276616,1
243.3858355976397,12.258992914290946,1
243.40058643874156,-14.242332073244302,0
243.40151501920658,0.9703462195385196,1
243.40442440981647,10.238648264406,1
243.40646556233645,19.323507012039247,1
243.41063219057838,22.83960877370644,0
243.61502808479324,109.76007684580786,1
243.63323011555946,129.27469851050364,0
243.6555426029863,116.8335175603984,0
243.7669883818001,41.128358894923416,0
243.78647319094304,5.13969696346237,1
243.81569136677163,-40.87334261773007,1
243.83102294148858,-17.44594112402482,1
243.89069443206319,33.85398713794782,0
245.16937120108838,-20.739605309821133,0
245.221268953558,-9.215831673515432,0
245.3142976184791,25.89207121538188,0
245.3294006245415,4.899010655049458,0
245.3628215401603,10.991475998205106,1
245.4044781685112,36.012724055309526,1
245.4212968492035,26.147137271377325,0
245.43794817983886,27.29378253288497,1
245.50779196801182,29.7656349240886,1
245.5331418154762,14.143147764342453,0
245.54581640464676,2.0851578464506475,1
245.55606335685874,-7.261784423761567,0
244.84953514904828,4.780772878864045,0
244.79956980428062,6.085607295325249,1
244.77997663331814,7.188800424040278,0
244.7292339831289,2.1009215482277104,0
244.7143552881337,13.61464718202567,0
244.68815692543944,0.20043701683465748,0
244.67238046061885,7.924009113693473,1
244.6596854409755,7.531457996277207,0
244.5701668429261,-10.411599856539748,1
244.54258095555105,10.140571851998343,0
244.53071026543304,8.22626594311218,1
244.51864621974252,9.765658378716743,0
244.5076972391832,14.775753384074203,0
244.49754075668758,2.1417909680533183,1
244.4845002590923,9.911069303424178,0
244.4755090079956,9.208627722924962,1
244.46430570044043,18.145792771847308,0
244.4571333588858,5.850694705330643,0
244.34275097974185,9.652149004273683,0
244.33517016923562,20.26930105213196,0
244.3276647896797,13.115409356906445,0
244.31939480158763,0.833927506682864,0
244.30874984434516,0.939608246004676,1
244.2998287757349,3.1367038261502755,0
244.2824062421525,3.4611657206133217,1
244.2735915629912,5.674975250800742,1
244.2653924091177,11.796352820485128,0
244.25795839184812,10.130429276936669,0
244.24960332002442,11.943945899210016,1
244.2416428551354,9.425589734790103,0
244.2336058629061,12.83912261043683,0
244.22533736885697,7.65208519321725,0
244.206912047493,-3.198362438428628,1
244.03533324343348,3.243530777866139,1
244.02673608962624,3.8957750319798015,0
243.91534511552524,53.23339883118257,1
243.9138514134928,81.26922607053814,0
243.9176591704376,74.21045323853883,0
243.92357482495086,63.40041732585371,1
243.93922171625272,72.71933333719154,1
243.94607357889316,53.48038510436458,0
243.94971645322295,47.84670512663989,0
243.95254440031627,33.988418858753775,0
243.76985276004143,-0.8910111586722304,0
243.71240866033918,12.392035230359134,1
243.7060902707865,13.509100802101527,1
243.698528254014,25.668331938763128,1
243.69464949960042,47.22420794620932,0
243.69556811899145,42.381220758079394,1
243.6937768964984,48.90305073382071,1
243.71981376774227,57.30386052527028,0
243.7259243286216,40.55640701603382,0
243.7312905349166,30.855470731062226,0
243.7346132963731,23.595819521913274,0
243.737591523634,16.19296836541758,1
243.73923362002532,4.502136624000659,1
243.73956739287001,7.772618861589832,1
243.74056688508657,2.7048614745744044,1
243.7415564321067,10.71052978113523,0
243.74399836560193,9.698608741341415,0
243.74694381828903,0.6776176913504856,1
243.7474027053993,-8.931676518642751,0
243.74785702646872,-9.510773940587145,0
243.68039544231635,-9.49549615052686,1
243.67659891617447,4.75144124788355,0
243.67710871712399,10.296391239332738,0
243.6769298924438,11.884766391672391,0
243.67774787198908,13.592463685693614,1
243.67886918432689,21.434841484245624,0
243.6811301001497,19.8635981471046,0
243.5457242263327,11.257494564432543,0
243.5421211103425,27.25157464553147,0
243.5421211103425,27.25157464553147,1
243.54739633339383,41.91020903772641,0
243.5500049294603,34.01671443472049,0
243.55243183340087,17.0666316563346,1
243.55383956416782,19.222055811979352,1
243.55554475955554,29.773144487819053,0
243.5647780571777,29.379781247449113,1
243.5690480145738,35.21259547724794,1
243.57427050970742,40.734461919147456,1
243.6285425804848,53.98320106426594,1
243.65134221634617,38.219495655535404,0
243.6628061645771,21.17743824044208,1
243.6707037612065,7.177210102232031,1
243.68957198410823,20.735353093439898,0
243.69757533526607,11.970500309451449,1
