ema200_current,sma50_current,class
243.17811443537647,243.18,1
243.1933459797288,243.182,1
243.2010954335464,243.19,0
243.209079250263,243.2,1
243.21583286519532,243.21,1
243.2251322735149,243.226,0
243.2328769176945,243.23999999999995,0
243.24054450073783,243.25399999999996,0
243.24714076454683,243.264,0
243.25021911142517,243.264,1
243.2534225639321,243.264,1
243.26808485911803,243.278,1
243.28197290890552,243.28,0
243.29364627052482,243.276,1
243.30128581252617,243.268,1
243.307490484158,243.266,1
243.31357635472497,243.272,1
243.32044095829545,243.28400000000002,1
243.32760933844415,243.29999999999995,0
243.3325606057296,243.308,1
243.33861336749587,243.318,0
243.34476163872287,243.32799999999997,1
243.34969797230028,243.342,0
243.36802615136082,243.4,0
243.36950207796414,243.422,1
243.37304147719482,243.442,0
243.37685713041512,243.46599999999998,1
243.3905189710545,243.52000000000004,1
243.40151501920658,243.596,0
243.40442440981647,243.596,1
243.40646556233645,243.59600000000003,1
243.41063219057838,243.594,1
243.4152245676712,243.592,0
243.63323011555946,243.864,1
243.6555426029863,243.898,0
243.6756430258617,243.926,0
243.78647319094304,244.12800000000004,0
243.80231183892272,244.164,1
243.83102294148858,244.22800000000004,1
243.8491264286509,244.272,1
243.91028934954895,244.4,0
245.18199677075197,245.924,0
245.236674674194,245.93,0
245.3294006245415,245.98999999999995,0
245.34136827730995,246.002,0
245.375140199488,246.05000000000004,1
245.4212968492035,246.108,1
245.43794817983886,246.122,0
245.4521323039492,246.13,1
245.5210302663626,246.198,1
245.54581640464676,246.214,0
245.55606335685874,246.212,1
245.56521332447159,246.21599999999998,0
244.834333234004,243.768,0
244.77997663331814,243.694,1
244.76235212388653,243.67,0
244.7143552881337,243.582,0
244.70208189744443,243.55599999999998,0
244.67238046061885,243.498,0
244.6596854409755,243.466,1
244.6461217150597,243.44000000000003,0
244.55441364795558,243.288,1
244.53071026543304,243.25600000000003,0
244.51864621974252,243.25800000000004,1
244.5076972391832,243.26800000000003,0
244.49754075668758,243.306,0
244.4845002590923,243.32,1
244.4755090079956,243.34,0
244.46430570044043,243.356,1
244.4571333588858,243.376,0
244.44658010144832,243.39,0
244.33517016923562,243.456,0
244.3276647896797,243.47599999999997,0
244.31939480158763,243.484,0
244.30874984434516,243.486,0
244.2998287757349,243.488,1
244.29115220992267,243.492,0
244.2735915629912,243.498,1
244.2653924091177,243.504,1
244.25795839184812,243.51,0
244.24960332002442,243.518,0
244.2416428551354,243.52599999999998,1
244.2336058629061,243.534,0
244.22533736885697,243.54000000000005,0
244.21600038755852,243.53600000000003,0
244.19729119488719,243.548,1
244.02673608962624,243.524,1
244.01838021558385,243.522,0
243.9138514134928,243.45,1
243.9176591704376,243.474,0
243.92357482495086,243.504,0
243.92613507071147,243.528,1
243.94607357889316,243.616,1
243.94971645322295,243.63,0
243.95254440031627,243.644,0
243.95403771186488,243.658,0
243.76171689983872,243.50600000000003,0
243.7060902707865,243.51799999999997,1
243.698528254014,243.522,1
243.69464949960042,243.52599999999998,1
243.69556811899145,243.53800000000004,0
243.6946432840854,243.548,1
243.6984073436652,243.582,1
243.7259243286216,243.69,0
243.7312905349166,243.71599999999998,0
243.7346132963731,243.73799999999997,0
243.737591523634,243.75799999999995,0
243.73923362002532,243.79,1
243.73855785550563,243.814,1
243.74056688508657,243.814,1
243.7415564321067,243.808,1
243.74399836560193,243.8,0
243.74694381828903,243.79999999999995,0
243.7474027053993,243.794,1
243.74785702646872,243.778,0
243.74777900989318,243.76400000000004,0
243.6785659452428,243.78600000000003,1
243.67710871712399,243.81600000000003,0
243.6769298924438,243.82599999999996,0
243.67774787198908,243.83,0
243.67886918432689,243.842,1
243.6811301001497,243.854,0
243.6817505506377,243.862,0
243.54160063129586,243.51000000000005,0
243.5414856496717,243.484,0
243.5414856496717,243.484,1
243.5500049294603,243.43600000000004,0
243.55243183340087,243.426,0
243.55383956416782,243.414,1
243.55554475955554,243.404,1
243.56084100623642,243.406,0
243.5690480145738,243.41599999999997,1
243.57427050970742,243.426,1
243.58158682541253,243.44200000000004,1
243.64007765481801,243.56600000000003,1
243.6628061645771,243.612,0
243.6707037612065,243.624,1
243.67737201396287,243.634,1
243.69757533526607,243.662,0
243.70627773081958,243.672,1
