sma30_current,stochk_14_previous,class
243.04666666666665,51.515151515151786,1
243.02,73.52207977208016,1
243.03333333333336,75.04713423831045,0
243.0533333333333,80.02450980392116,1
243.07333333333332,82.10784313725487,1
243.09333333333333,85.60924369747927,0
243.11,86.30952380952391,0
243.1266666666667,88.09523809523813,0
243.15,87.91208791208794,0
243.16666666666663,89.92673992674055,1
243.17666666666665,84.61538461538484,1
243.21,65.59829059829039,1
243.2633333333333,65.40404040404047,0
243.31666666666663,61.11111111111219,1
243.38333333333333,37.50000000000088,1
243.42666666666665,37.50000000000088,1
243.46,37.50000000000088,1
243.4933333333333,33.333333333334515,1
243.53333333333333,45.83333333333361,0
243.56666666666663,62.500000000000284,1
243.6033333333333,75.00000000000058,0
243.63333333333333,75.00000000000058,1
243.65666666666667,70.83333333333421,0
243.63666666666668,16.6666666666659,0
243.58666666666667,25.92592592592545,1
243.58333333333331,31.48148148148163,0
243.59000000000003,29.62962962962989,1
243.59333333333336,80.95238095237848,1
243.56333333333333,28.57142857143036,0
243.57,33.333333333334735,1
243.57,34.92063492063627,1
243.57,42.06349206349282,1
243.56666666666663,44.44444444444498,0
244.03333333333333,52.97181372549016,1
244.1,47.91666666666654,0
244.15666666666667,44.27083333333314,0
244.54666666666665,22.555018786902732,0
244.6,32.555018786902735,1
244.7,53.0303030303026,1
244.77666666666664,59.44055944055873,1
245.04333333333332,74.81146304675703,0
246.18666666666664,42.222222222221696,0
246.23666666666665,8.88888888888836,0
246.15,38.88888888888905,0
246.13333333333333,54.761904761904546,0
246.10333333333332,66.66666666666664,1
246.0966666666667,65.07936507936472,1
246.11000000000004,73.01587301587256,0
246.10333333333332,79.36507936507894,1
246.10666666666665,80.37741412354431,1
246.11666666666667,73.01587301587355,0
246.1233333333333,58.333333333333705,1
246.1266666666667,49.99999999999997,0
243.1133333333333,73.3333333333339,0
243.17333333333332,73.08080808080898,1
243.19333333333333,62.247474747475366,0
243.25666666666663,41.666666666667254,0
243.28333333333333,45.83333333333361,0
243.31666666666663,49.99999999999999,0
243.33333333333331,54.166666666666366,1
243.33666666666667,50.0,0
243.43,50.83333333333227,1
243.44666666666672,46.6666666666659,0
243.45000000000007,56.66666666666533,1
243.46000000000004,66.66666666666477,0
243.4733333333334,79.99999999999828,0
243.47333333333336,83.33333333333142,1
243.48666666666668,86.66666666666458,0
243.49000000000007,83.33333333333144,1
243.51,86.66666666666553,0
243.52,79.74358974358908,0
243.50333333333333,27.272727272726726,0
243.50666666666663,36.3636363636362,0
243.51,54.54545454545517,0
243.5133333333333,66.66666666666752,0
243.51333333333332,75.757575757577,1
243.51666666666668,63.63636363636465,0
243.51666666666668,48.48484848484856,1
243.5333333333334,51.51515151515144,1
243.55000000000007,48.48484848484856,0
243.5666666666667,48.48484848484856,0
243.58,56.666666666667226,1
243.58333333333331,61.515151515151814,0
243.58666666666664,57.61904761904742,0
243.58666666666664,43.80952380952266,0
243.57666666666668,40.47619047618873,1
243.51,66.66666666666802,1
243.50333333333327,66.66666666666802,0
243.38,36.66666666666661,1
243.41,42.31884057970973,0
243.44666666666663,51.76328502415447,0
243.47333333333333,71.20772946859908,1
243.59666666666664,70.00000000000016,1
243.63333333333333,72.22222222222223,0
243.67,77.77777777777784,0
243.70666666666665,79.99999999999993,0
243.63,64.35185185185192,0
243.54,72.96296296296242,1
243.50666666666663,68.68945868945805,1
243.48,66.83760683760579,1
243.45,54.456654456653865,0
243.42,54.68975468975446,1
243.3766666666667,71.21212121212145,1
243.55000000000007,81.82957393483719,0
243.59000000000003,77.1929824561402,0
243.63,78.94736842105239,0
243.69666666666672,75.43859649122804,0
243.7433333333333,68.73065015479894,1
243.79333333333332,62.919246646027176,1
243.87,40.91117216117235,1
243.9,34.98168498168489,1
243.92,35.89743589743573,0
243.95666666666665,32.30769230769172,0
243.98333333333332,32.82051282051257,1
244.00666666666663,36.66666666666652,0
244.03333333333333,38.33333333333298,0
243.9833333333333,15.555555555555983,1
243.94666666666663,34.444444444445004,0
243.91333333333333,47.22222222222239,0
243.89,62.777777777778084,0
243.86666666666665,76.1111111111116,1
243.85,83.33333333333431,0
243.83666666666664,83.93939393939486,0
243.32333333333332,57.777777777778866,0
243.30666666666667,66.66666666666735,0
243.30666666666667,66.66666666666735,1
243.27999999999997,76.54012654012661,0
243.26999999999995,80.21978021978012,0
243.26,85.71428571428595,1
243.25,85.71428571428595,1
243.26666666666668,76.19047619047632,0
243.29333333333332,73.80952380952398,1
243.31,76.62337662337724,1
243.34333333333333,80.08658008658112,1
243.62,61.53846153846101,1
243.72666666666672,64.10256410256358,0
243.76333333333335,56.410256410255954,1
243.79333333333335,48.71794871794831,1
243.9,37.60683760683783,0
243.94333333333333,37.37373737373759,1
