ema30_previous,stochk_14_current,class
242.9144385936486,55.55555555555623,1
242.98529712205425,75.04713423831045,1
243.01850375934106,80.02450980392116,0
243.07295857572075,82.10784313725487,1
243.12591803017983,85.60924369747927,1
243.16900913273852,86.30952380952391,0
243.2222233899707,88.09523809523813,0
243.2645439303941,87.91208791208794,0
243.3041341133707,89.92673992674055,0
243.33673633013032,84.61538461538484,1
243.34586248731742,74.35897435897455,1
243.36493252760067,58.13908313908306,1
243.43955676419841,68.18181818181891,0
243.48380094054627,47.222222222223365,1
243.50802759313214,37.50000000000088,1
243.51103901776986,37.50000000000088,1
243.51638037919358,33.333333333334515,1
243.53831606654,45.83333333333361,1
243.56528816115448,62.500000000000284,0
243.59898958557525,75.00000000000058,1
243.61559564670355,75.00000000000058,0
243.6385908879724,70.83333333333421,1
243.6580847132489,70.83333333333421,0
243.6249990209944,16.6666666666659,0
243.564435182531,31.48148148148163,1
243.5572512959214,29.62962962962989,0
243.55900035080987,49.735449735449656,1
243.57855783038582,85.71428571428288,1
243.52979519327096,33.333333333334735,0
243.5214213098341,34.92063492063627,1
243.52850875478757,42.06349206349282,1
243.52666948028502,44.44444444444502,1
243.5378520944602,61.111111111110056,0
244.4607540082531,47.91666666666654,1
244.51612064941682,44.27083333333314,0
244.59977525694646,43.74999999999983,0
244.8740516610031,32.555018786902735,0
244.9420744841278,45.005611672278064,1
245.00309169998917,59.44055944055873,1
245.03193827759642,62.820512820511986,1
245.20260905760682,81.1463046757168,0
246.30332334604032,26.666666666666387,0
246.259489231279,8.88888888888836,0
245.99252418047746,54.761904761904546,0
246.0123613301241,70.89947089947083,0
245.9879062877316,61.904761904761756,1
246.0276145239743,73.01587301587256,1
246.06010885833803,79.36507936507894,0
246.0925246360728,85.71428571428531,1
246.22516331926442,82.664995822891,1
246.2415524759692,58.333333333333705,0
246.25379274891387,49.99999999999997,1
246.25234010102352,42.42424242424193,0
243.21463646838947,66.66666666666761,0
243.26448111036132,62.247474747475366,1
243.28089761590496,51.13636363636466,0
243.32648786616485,45.83333333333361,0
243.34373575349878,45.83333333333361,0
243.39638398539182,54.166666666666366,0
243.39964405471613,50.0,1
243.41761487483325,54.166666666666366,0
243.42726740693783,46.6666666666659,1
243.43847632196517,56.66666666666533,0
243.4509150564587,66.66666666666477,1
243.46154236593262,79.99999999999828,0
243.47995350748016,83.33333333333142,0
243.50463737236697,86.66666666666458,1
243.50433818705292,83.33333333333144,0
243.5274488468061,86.66666666666553,1
243.5331384923867,79.74358974358908,0
243.56286053286743,84.61538461538456,0
243.45820252883306,36.3636363636362,0
243.48328075664506,54.54545454545517,0
243.50472318223603,66.66666666666752,0
243.51833061262766,75.757575757577,0
243.518156918478,63.63636363636465,1
243.52343711728585,54.54545454545517,0
243.53293242687215,51.51515151515144,1
243.5382682930937,48.48484848484856,1
243.55374722686386,48.48484848484856,0
243.5746791326489,56.666666666667226,0
243.5878089799962,61.515151515151814,1
243.5990828143981,57.61904761904742,0
243.6066025265857,43.80952380952266,0
243.6136370960516,38.095238095236546,0
243.6109253068412,36.507936507934886,1
243.44512963700657,66.66666666666802,1
243.44564288236637,76.19047619047716,0
243.3278241255824,42.31884057970973,1
243.37421708908798,51.7632850241545,0
243.45592857880862,71.20772946859908,0
243.54728943736094,68.88888888888879,1
243.77734837128372,72.22222222222223,1
243.85644193397408,77.7777777777778,0
243.9090599954189,79.99999999999993,0
243.9582833432222,75.55555555555544,0
243.4449527612511,71.75925925925921,0
243.40234369508644,68.68945868945805,1
243.396536989618,66.83760683760579,1
243.38667114944485,54.456654456653865,1
243.39881450583863,54.68975468975446,0
243.4349719454776,62.77056277056304,1
243.50059506736,69.1142191142188,1
243.7787364802131,77.1929824561402,0
243.84584618770188,78.94736842105239,0
243.9001567717003,75.43859649122804,0
243.93806022124718,68.73065015479894,0
243.9815896951104,62.919246646027176,1
244.00980564679938,50.26260504201707,1
244.0487579907386,34.98168498168489,1
244.06860479992088,35.89743589743573,1
244.0861622437814,32.30769230769172,0
244.10601178417218,32.82051282051253,0
244.13607695205584,36.66666666666652,1
244.1482724278233,38.33333333333298,0
244.15867217268269,29.166666666665826,0
243.76964794867558,20.00000000000044,1
243.7511221222051,47.22222222222239,0
243.75568251648,62.777777777778084,0
243.74845244876752,76.1111111111116,0
243.751167227999,83.33333333333431,1
243.75370686018329,83.93939393939486,0
243.7645521100725,87.272727272728,0
243.18844949648891,62.35294117647146,0
243.19741807780457,69.49494949494998,0
243.19741807780457,69.49494949494998,1
243.2873798290107,80.21978021978012,0
243.31198263316404,85.71428571428595,0
243.33398923361042,85.71428571428595,1
243.34812444047932,76.19047619047636,1
243.36134769851824,71.42857142857117,0
243.42990350741684,76.6233766233772,1
243.46527694348882,80.08658008658112,1
243.5048198352981,81.81818181818281,1
243.8712557949692,64.10256410256358,1
243.99727352745518,56.410256410255954,0
244.0523019226453,48.71794871794831,1
244.0793806299824,43.16239316239307,1
244.15436452698864,37.37373737373759,0
244.1833280151173,38.38383838383855,1
