sma30_previous,stochk_14_previous,class
243.07,51.515151515151786,1
243.02,73.52207977208016,1
243.02,75.04713423831045,0
243.03333333333336,80.02450980392116,1
243.0533333333333,82.10784313725487,1
243.07333333333332,85.60924369747927,0
243.09333333333333,86.30952380952391,0
243.11,88.09523809523813,0
243.1266666666667,87.91208791208794,0
243.15,89.92673992674055,1
243.16666666666663,84.61538461538484,1
243.18666666666664,65.59829059829039,1
243.23666666666665,65.40404040404047,0
243.29666666666668,61.11111111111219,1
243.35,37.50000000000088,1
243.40666666666667,37.50000000000088,1
243.42666666666665,37.50000000000088,1
243.46,33.333333333334515,1
243.4933333333333,45.83333333333361,0
243.53333333333333,62.500000000000284,1
243.56666666666663,75.00000000000058,0
243.6033333333333,75.00000000000058,1
243.63333333333333,70.83333333333421,0
243.64,16.6666666666659,0
243.59666666666664,25.92592592592545,1
243.58666666666667,31.48148148148163,0
243.58333333333331,29.62962962962989,1
243.60333333333335,80.95238095237848,1
243.56333333333333,28.57142857143036,0
243.56333333333333,33.333333333334735,1
243.57,34.92063492063627,1
243.57,42.06349206349282,1
243.57,44.44444444444498,0
243.98666666666665,52.97181372549016,1
244.03333333333333,47.91666666666654,0
244.1,44.27083333333314,0
244.4766666666666,22.555018786902732,0
244.54666666666665,32.555018786902735,1
244.64666666666665,53.0303030303026,1
244.7,59.44055944055873,1
244.9533333333333,74.81146304675703,0
246.16666666666663,42.222222222221696,0
246.22,8.88888888888836,0
246.15,38.88888888888905,0
246.15,54.761904761904546,0
246.1133333333333,66.66666666666664,1
246.09000000000003,65.07936507936472,1
246.0966666666667,73.01587301587256,0
246.11000000000004,79.36507936507894,1
246.10666666666668,80.37741412354431,1
246.11,73.01587301587355,0
246.11666666666667,58.333333333333705,1
246.1233333333333,49.99999999999997,0
243.13333333333333,73.3333333333339,0
243.1266666666667,73.08080808080898,1
243.17333333333332,62.247474747475366,0
243.23666666666665,41.666666666667254,0
243.25666666666663,45.83333333333361,0
243.30666666666667,49.99999999999999,0
243.31666666666663,54.166666666666366,1
243.33333333333331,50.0,0
243.41333333333333,50.83333333333227,1
243.44000000000003,46.6666666666659,0
243.44666666666672,56.66666666666533,1
243.45000000000007,66.66666666666477,0
243.46000000000004,79.99999999999828,0
243.4733333333334,83.33333333333142,1
243.47333333333336,86.66666666666458,0
243.48666666666668,83.33333333333144,1
243.49000000000007,86.66666666666553,0
243.51,79.74358974358908,0
243.4933333333333,27.272727272726726,0
243.50333333333333,36.3636363636362,0
243.50666666666663,54.54545454545517,0
243.51,66.66666666666752,0
243.5133333333333,75.757575757577,1
243.51333333333332,63.63636363636465,0
243.51333333333335,48.48484848484856,1
243.51666666666668,51.51515151515144,1
243.5333333333334,48.48484848484856,0
243.55000000000007,48.48484848484856,0
243.5666666666667,56.666666666667226,1
243.58,61.515151515151814,0
243.58333333333331,57.61904761904742,0
243.58666666666664,43.80952380952266,0
243.58333333333331,40.47619047618873,1
243.52,66.66666666666802,1
243.51,66.66666666666802,0
243.37,36.66666666666661,1
243.38,42.31884057970973,0
243.41,51.76328502415447,0
243.44666666666663,71.20772946859908,1
243.5533333333333,70.00000000000016,1
243.59666666666664,72.22222222222223,0
243.63333333333333,77.77777777777784,0
243.67,79.99999999999993,0
243.61999999999995,64.35185185185192,0
243.58,72.96296296296242,1
243.54,68.68945868945805,1
243.50666666666663,66.83760683760579,1
243.48,54.456654456653865,0
243.45,54.68975468975446,1
243.38,71.21212121212145,1
243.50333333333336,81.82957393483719,0
243.55000000000007,77.1929824561402,0
243.59000000000003,78.94736842105239,0
243.63,75.43859649122804,0
243.69666666666672,68.73065015479894,1
243.7433333333333,62.919246646027176,1
243.83666666666664,40.91117216117235,1
243.87,34.98168498168489,1
243.9,35.89743589743573,0
243.92,32.30769230769172,0
243.95666666666665,32.82051282051257,1
243.98333333333332,36.66666666666652,0
244.00666666666663,38.33333333333298,0
243.9966666666666,15.555555555555983,1
243.9633333333333,34.444444444445004,0
243.94666666666663,47.22222222222239,0
243.91333333333333,62.777777777778084,0
243.89,76.1111111111116,1
243.86666666666665,83.33333333333431,0
243.85,83.93939393939486,0
243.33666666666667,57.777777777778866,0
243.31666666666663,66.66666666666735,0
243.31666666666663,66.66666666666735,1
243.2866666666666,76.54012654012661,0
243.27999999999997,80.21978021978012,0
243.26999999999995,85.71428571428595,1
243.26,85.71428571428595,1
243.25,76.19047619047632,0
243.27666666666667,73.80952380952398,1
243.29333333333332,76.62337662337724,1
243.31,80.08658008658112,1
243.5533333333333,61.53846153846101,1
243.67333333333332,64.10256410256358,0
243.72666666666672,56.410256410255954,1
243.76333333333335,48.71794871794831,1
243.85666666666668,37.60683760683783,0
243.9,37.37373737373759,1
