ema200_current,uosc_previous,class
243.17811443537647,21.379885046451914,1
243.1933459797288,28.3890230229244,1
243.2010954335464,25.79184034575511,0
243.209079250263,27.410741074107047,1
243.21583286519532,25.458241947805533,1
243.2251322735149,22.059716360914866,0
243.2328769176945,22.53823196687541,0
243.24054450073783,17.008123195731017,0
243.24714076454683,18.001621612297242,0
243.25021911142517,21.294207393056475,1
243.2534225639321,18.823053158624145,1
243.26808485911803,19.400939442852376,1
243.28197290890552,22.734051092864657,0
243.29364627052482,19.806918388699184,1
243.30128581252617,23.976680400614004,1
243.307490484158,16.410981582396726,1
243.31357635472497,17.598505696236007,1
243.32044095829545,25.244667205092536,1
243.32760933844415,25.249840853002485,0
243.3325606057296,24.48608887900327,1
243.33861336749587,20.68233353947642,0
243.34476163872287,23.03139518331161,1
243.34969797230028,25.313688402191204,0
243.36802615136082,26.07199817726034,0
243.36950207796414,23.841362363563217,1
243.37304147719482,31.831787260358386,0
243.37685713041512,33.67464714709917,1
243.3905189710545,25.12902520365177,1
243.40151501920658,34.5283789301762,0
243.40442440981647,38.083953960731904,1
243.40646556233645,45.29616724738735,1
243.41063219057838,38.155061019383176,1
243.4152245676712,41.79587880618865,0
243.63323011555946,16.78437534159132,1
243.6555426029863,11.016211916399515,0
243.6756430258617,10.700751923449292,0
243.78647319094304,25.46232298297667,0
243.80231183892272,25.58364296705452,1
243.83102294148858,25.773341714390234,1
243.8491264286509,20.504068649828078,1
243.91028934954895,18.12724943793112,0
245.18199677075197,26.85638496189079,0
245.236674674194,10.411822660098213,0
245.3294006245415,27.989222883602626,0
245.34136827730995,25.024668661996568,0
245.375140199488,18.11371851699863,1
245.4212968492035,17.01057028925865,1
245.43794817983886,18.533360537814385,0
245.4521323039492,23.974840469084764,1
245.5210302663626,30.05736330544499,1
245.54581640464676,24.4884357996983,0
245.55606335685874,21.20493225785105,1
245.56521332447159,22.597534560382535,0
244.834333234004,33.06260287190153,0
244.77997663331814,54.05018125867856,1
244.76235212388653,40.04091994637346,0
244.7143552881337,31.2064848112204,0
244.70208189744443,29.467876039305487,0
244.67238046061885,28.43357734007535,0
244.6596854409755,31.432506261682025,1
244.6461217150597,33.68136187095412,0
244.55441364795558,34.19879062736174,1
244.53071026543304,37.75182677789487,0
244.51864621974252,35.26533304614739,1
244.5076972391832,35.51621465746649,0
244.49754075668758,35.2383180954608,0
244.4845002590923,30.00099267330749,1
244.4755090079956,33.81157340985156,0
244.46430570044043,41.478646253021104,1
244.4571333588858,35.67655987503232,0
244.44658010144832,42.090403875300176,0
244.33517016923562,19.91795366795364,0
244.3276647896797,24.090984102535906,0
244.31939480158763,23.367220712535282,0
244.30874984434516,22.030616651112343,0
244.2998287757349,20.930118181710338,1
244.29115220992267,23.598901098901,0
244.2735915629912,22.619047619047183,1
244.2653924091177,19.07207006191723,1
244.25795839184812,23.222917307625213,0
244.24960332002442,30.54741988643785,0
244.2416428551354,35.26624442880442,1
244.2336058629061,35.5825206580791,0
244.22533736885697,38.38355303274524,0
244.21600038755852,40.77758625813279,0
244.19729119488719,34.37470350558354,1
244.02673608962624,24.869169266583878,1
244.01838021558385,23.64773866535798,0
243.9138514134928,45.57283897040844,1
243.9176591704376,40.707841220730856,0
243.92357482495086,38.199920714206435,0
243.92613507071147,34.934560388860234,1
243.94607357889316,30.68327462737411,1
243.94971645322295,22.414338104076982,0
243.95254440031627,21.35090829231859,0
243.95403771186488,19.118047448054604,0
243.76171689983872,17.842639591114217,0
243.7060902707865,34.670474419431535,1
243.698528254014,46.43433231459743,1
243.69464949960042,56.2979917565609,1
243.69556811899145,56.73128261177804,0
243.6946432840854,56.45098948670705,1
243.6984073436652,34.2869896061393,1
243.7259243286216,22.53983931420083,0
243.7312905349166,21.582156528700303,0
243.7346132963731,24.40108987600564,0
243.737591523634,21.897842594564352,0
243.73923362002532,23.470062016355136,1
243.73855785550563,22.459849038908096,1
243.74056688508657,19.436342599255358,1
243.7415564321067,21.363808605188233,1
243.74399836560193,21.907519585081612,0
243.74694381828903,22.359463608892398,0
243.7474027053993,21.19047920468336,1
243.74785702646872,22.151191698592022,0
243.74777900989318,28.53547406734099,0
243.6785659452428,26.59404670959333,1
243.67710871712399,36.42787091953472,0
243.6769298924438,36.99339763163145,0
243.67774787198908,30.552163548508094,0
243.67886918432689,27.50345713227412,1
243.6811301001497,25.68820737495389,0
243.6817505506377,25.71765347360269,0
243.54160063129586,34.00538772919588,0
243.5414856496717,33.481268901568875,0
243.5414856496717,33.481268901568875,1
243.5500049294603,23.72247823860724,0
243.55243183340087,20.766228061634067,0
243.55383956416782,21.60682454800091,1
243.55554475955554,20.9438278518816,1
243.56084100623642,22.39925482890425,0
243.5690480145738,25.296009491734647,1
243.57427050970742,27.290729283839113,1
243.58158682541253,31.71212972033501,1
243.64007765481801,27.759254094145373,1
243.6628061645771,24.262813752372452,0
243.6707037612065,23.77513642819716,1
243.67737201396287,21.334289747762075,1
243.69757533526607,17.643596875088612,0
243.70627773081958,17.408876232405245,1
