ema30_current,uosc_current,class
242.9064445893394,21.73981761800549,1
243.01850375934106,25.79184034575511,1
243.07295857572075,27.410741074107047,0
243.12591803017983,25.458241947805533,1
243.16900913273852,22.059716360914866,1
243.2222233899707,22.53823196687541,0
243.2645439303941,17.008123195731017,0
243.3041341133707,18.001621612297242,0
243.33673633013032,21.294207393056475,0
243.34586248731742,18.823053158624145,1
243.35238200813052,18.40018779047218,1
243.41296710473262,24.898530091291583,1
243.47088257466632,20.041599065123695,0
243.49089959727473,22.632547091945906,1
243.51114733119223,15.68505663134856,1
243.51638037919358,17.598505696236007,1
243.53831606654,25.244667205092536,1
243.56528816115448,25.249840853002485,1
243.59898958557525,24.48608887900327,0
243.61559564670355,20.68233353947642,1
243.6385908879724,23.03139518331161,0
243.6580847132489,25.313688402191204,1
243.6678514074358,27.7983641514426,0
243.62237725491042,32.136985555576594,0
243.5572512959214,31.831787260358386,1
243.55900035080987,33.67464714709917,0
243.56366334150684,30.50520907663741,1
243.58336603101128,27.385426892815772,1
243.5214213098341,38.083953960731904,0
243.52850875478757,45.29616724738735,1
243.52666948028502,38.155061019383176,1
243.5378520944602,41.79587880618865,1
243.54730432363658,42.747729538901595,0
244.51612064941682,11.016211916399515,1
244.59977525694646,10.700751923449292,0
244.6621027891569,11.397583103340258,0
244.9420744841278,25.58364296705452,0
244.98130926921002,26.44745501293643,1
245.03193827759642,20.504068649828078,1
245.0788894936256,20.10329201522816,1
245.24903657255302,16.042671807504803,0
246.28980765402724,18.091746962714303,0
246.26714745935985,13.347815385319764,0
246.0123613301241,25.024668661996568,0
246.00651919485588,22.66507885341846,0
245.9921113620766,19.125336279995143,1
246.06010885833803,18.533360537814385,1
246.0925246360728,23.974840469084764,0
246.10389229138343,26.17734288287027,1
246.23644310511844,21.78115975099018,1
246.25379274891387,21.20493225785105,0
246.25234010102352,22.597534560382535,1
246.24352063342891,17.862198395321165,0
243.2205418497942,42.98227227399214,0
243.28089761590496,40.04091994637346,1
243.29463519680388,38.65157398992244,0
243.34373575349878,29.467876039305487,0
243.37479195175356,25.602943840185226,0
243.39964405471613,31.432506261682025,0
243.41761487483325,33.68136187095412,1
243.42393897021861,33.28713458506989,0
243.42410123658908,30.263857267044934,1
243.4509150564587,35.26533304614739,0
243.46154236593262,35.51621465746649,1
243.47995350748016,35.2383180954608,0
243.50463737236697,30.00099267330749,0
243.50433818705292,33.81157340985156,1
243.5274488468061,41.478646253021104,0
243.5331384923867,35.67655987503232,1
243.56286053286743,42.090403875300176,0
243.56828340558047,44.50969795231997,0
243.48328075664506,24.090984102535906,0
243.50472318223603,23.367220712535282,0
243.51833061262766,22.030616651112343,0
243.518156918478,20.930118181710338,0
243.52343711728585,23.598901098901,1
243.52938558412598,20.58849779661936,0
243.5382682930937,19.07207006191723,1
243.55374722686386,23.222917307625213,1
243.5746791326489,30.54741988643785,0
243.5878089799962,35.26624442880442,0
243.5990828143981,35.5825206580791,1
243.6066025265857,38.38355303274524,0
243.6136370960516,40.77758625813279,0
243.61275728340317,37.97508151814147,0
243.60820259629585,39.402789901124265,1
243.44564288236637,23.64773866535798,1
243.44713194114186,26.14139814600563,0
243.37421708908798,40.707841220730856,1
243.45592857880862,38.199920714206435,0
243.54728943736094,34.934560388860234,0
243.61037443020547,31.093998491570744,1
243.85644193397408,22.414338104076982,1
243.9090599954189,21.35090829231859,0
243.9582833432222,19.118047448054604,0
243.9978793782641,19.248889408464443,0
243.45153097406842,19.21139380253013,0
243.396536989618,46.43433231459743,1
243.38667114944485,56.2979917565609,1
243.39881450583863,56.73128261177804,1
243.4349719454776,56.45098948670705,0
243.45589342126888,43.778893660313855,1
243.55116065312336,27.796629444037556,1
243.84584618770188,21.582156528700303,0
243.9001567717003,24.40108987600564,0
243.93806022124718,21.897842594564352,0
243.9815896951104,23.470062016355136,0
244.00980564679938,22.459849038908096,1
244.02430691472176,17.539360562863887,1
244.06860479992088,21.363808605188233,1
244.0861622437814,21.907519585081612,1
244.10601178417218,22.359463608892398,0
244.13607695205584,21.19047920468336,0
244.1482724278233,22.151191698592022,1
244.15867217268269,28.53547406734099,0
244.16295827937745,26.705413759481825,0
243.76111882855287,32.89703926646609,1
243.75568251648,36.99339763163145,0
243.74845244876752,30.552163548508094,0
243.751167227999,27.50345713227412,0
243.75370686018329,25.68820737495389,1
243.7645521100725,25.71765347360269,0
243.76925497953712,23.572125142941925,0
243.17870737328158,31.488374427887784,0
243.20746110117724,28.90510468289171,0
243.20746110117724,28.90510468289171,1
243.31198263316404,20.766228061634067,0
243.33398923361042,21.60682454800091,0
243.34812444047932,20.9438278518816,1
243.36134769851824,22.39925482890425,1
243.4011440900029,30.2793265847447,0
243.46527694348882,27.290729283839113,1
243.5048198352981,31.71212972033501,1
243.5597594287024,33.113674577969014,1
243.93845007052784,25.780138262747503,1
244.0523019226453,23.77513642819716,0
244.0793806299824,21.334289747762075,1
244.0962428590002,18.502682733675357,1
244.1833280151173,17.408876232405245,0
244.21042289110864,19.015269484327774,1
