ema100_previous,stochk_14_current,class
243.196788730931,55.55555555555623,1
243.1984617360954,75.04713423831045,1
243.2059823509734,80.02450980392116,0
243.21960454887298,82.10784313725487,1
243.23295700028004,85.60924369747927,1
243.24344502462958,86.30952380952391,0
243.2576857613686,88.09523809523813,0
243.26904448124196,87.91208791208794,0
243.28048818799888,89.92673992674055,0
243.28941517665172,84.61538461538484,1
243.29067523904556,74.35897435897455,1
243.29510120075506,58.13908313908306,1
243.31832599968052,68.18181818181891,0
243.33423429927083,47.222222222223365,1
243.34333429981152,37.50000000000088,1
243.3461699534798,37.50000000000088,1
243.3498359170736,33.333333333334515,1
243.3580095074276,45.83333333333361,1
243.36831135455623,62.500000000000284,0
243.38131913882043,75.00000000000058,1
243.38917921106997,75.00000000000058,0
243.3982440122856,70.83333333333421,1
243.40743922451642,70.83333333333421,0
243.4280617262874,16.6666666666659,0
243.4261872955911,31.48148148148163,1
243.42857866939048,29.62962962962989,0
243.43290288727312,49.735449735449656,1
243.44520989795586,85.71428571428288,1
243.4523268108566,33.333333333334735,0
243.45160054841358,34.92063492063627,1
243.4551589754741,42.06349206349282,1
243.4563568285833,44.44444444444502,1
243.4621111819273,61.111111111110056,0
243.79891034944708,47.91666666666654,1
243.82994300544357,44.27083333333314,0
243.8701414176561,43.74999999999983,0
244.06698771434986,32.555018786902735,0
244.10478228197974,45.005611672278064,1
244.1605821420248,59.44055944055873,1
244.18798273851326,62.820512820511986,1
244.29215725348308,81.1463046757168,0
245.8291511277565,26.666666666666387,0
245.8574713615745,8.88888888888836,0
245.85604198450312,54.761904761904546,0
245.86638279248183,70.89947089947083,0
245.87607307843425,61.904761904761756,1
245.9107613532351,73.01587301587256,1
245.92862768583853,79.36507936507894,0
245.94552040561916,85.71428571428531,1
246.02046517632968,82.664995822891,1
246.04163667268475,58.333333333333705,0
246.05245192054863,49.99999999999997,1
246.0590926090496,42.42424242424193,0
244.254322216065,66.66666666666761,0
244.18481345280463,62.247474747475366,1
244.15737520939186,51.13636363636466,0
244.0854531053185,45.83333333333361,0
244.06549234972576,45.83333333333361,0
244.03414825579983,54.166666666666366,0
244.01353315183098,50.0,1
243.9979064878408,54.166666666666366,0
243.88286031894748,46.6666666666659,1
243.85491179066432,56.66666666666533,0
243.845215351992,66.66666666666477,1
243.83385144982952,79.99999999999828,0
243.82283330127632,83.33333333333142,0
243.8146333559607,86.66666666666458,1
243.8006551917408,83.33333333333144,0
243.79444397705845,86.66666666666553,1
243.78315571256888,79.74358974358908,0
243.7786513961876,84.61538461538456,0
243.62661089167355,36.3636363636362,0
243.62229653862755,54.54545454545517,0
243.61775770628597,66.66666666666752,0
243.61163846582176,75.757575757577,0
243.6013700903672,63.63636363636465,1
243.59390507115882,54.54545454545517,0
243.58436189078486,51.51515151515144,1
243.57971296384312,48.48484848484856,1
243.57682638085092,48.48484848484856,0
243.57659697999665,56.666666666667226,0
243.5737720996549,61.515151515151814,1
243.57224280565552,57.61904761904742,0
243.570433882676,43.80952380952266,0
243.5689706919833,38.095238095236546,0
243.56312693721958,36.507936507934886,1
243.45556562196705,66.66666666666802,1
243.45396621440563,76.19047619047716,0
243.42345827477791,42.31884057970973,1
243.43766415086878,51.7632850241545,0
243.4630392727289,71.20772946859908,0
243.49156240093876,68.88888888888879,1
243.57290930380054,72.22222222222223,1
243.60340637005638,77.7777777777778,0
243.62673911589187,79.99999999999993,0
243.64929991512696,75.55555555555544,0
243.51850261103328,71.75925925925921,0
243.49592542280257,68.68945868945805,1
243.49600610749957,66.83760683760579,1
243.49317526037171,54.456654456653865,1
243.4978906238292,54.68975468975446,0
243.512602790038,62.77056277056304,1
243.5410269315197,69.1142191142188,1
243.6277891318433,77.1929824561402,0
243.64952012843827,78.94736842105239,0
243.669460434308,75.43859649122804,0
243.68349592644898,68.73065015479894,0
243.6978733121113,62.919246646027176,1
243.7087461509301,50.26260504201707,1
243.7275116317107,34.98168498168489,1
243.73903722122918,35.89743589743573,1
243.7509544053113,32.30769230769172,0
243.765235627629,32.82051282051253,0
243.78152416351418,36.66666666666652,1
243.79321984606514,38.33333333333298,0
243.8037541948537,29.166666666665826,0
243.73284957923732,20.00000000000044,1
243.73156148672714,47.22222222222239,0
243.73551672689067,62.777777777778084,0
243.73741344744647,76.1111111111116,0
243.74156271922902,83.33333333333431,1
243.74562982721366,83.93939393939486,0
243.751906508456,87.272727272728,0
243.52681253462097,62.35294117647146,0
243.5216854810329,69.49494949494998,0
243.5216854810329,69.49494949494998,1
243.518438813644,80.21978021978012,0
243.51986470045483,85.71428571428595,0
243.52095243985409,85.71428571428595,1
243.51817896966287,76.19047619047636,1
243.51608024373226,71.42857142857117,0
243.52516221137554,76.6233766233772,1
243.5310351816962,80.08658008658112,1
243.5412513498301,81.81818181818281,1
243.65359815238145,64.10256410256358,1
243.70239291611657,56.410256410255954,0
243.72574573034674,48.71794871794831,1
243.74269551855275,43.16239316239307,1
243.7791260172029,37.37373737373759,0
243.79482958383943,38.38383838383855,1
