ema10_previous,sma200_current,class
242.71412565586436,243.0855,1
243.10379487591626,243.1065,1
243.19277496110772,243.112,0
243.33424129512343,243.1185,1
243.44716267918275,243.1245,1
243.52137108432208,243.1325,0
243.62409828516158,243.139,0
243.6871421966221,243.1455,0
243.7330759820916,243.152,0
243.74682875538662,243.157,1
243.68094518336272,243.1625,1
243.60163179988075,243.178,1
243.68057527488227,243.192,0
243.61577470198813,243.209,1
243.58592895177216,243.2205,1
243.52446483548383,243.231,1
243.5200166835776,243.238,1
243.5442695279754,243.2445,1
243.5935897757516,243.249,0
243.65212452393232,243.253,1
243.66365295426186,243.2575,0
243.69973851948325,243.2625,1
243.72643927452896,243.267,0
243.59084244749508,243.289,0
243.4495929163659,243.297,1
243.45028644571119,243.301,0
243.47468329362832,243.306,1
243.55561245998678,243.3225,1
243.47623816563598,243.3475,0
243.45672908434034,243.3505,1
243.48277834173297,243.354,1
243.48026195569247,243.358,1
243.52021432738465,243.3635,0
245.53321954948075,243.5275,1
245.50810452669404,243.5395,0
245.5659307410485,243.5515,0
245.12991604518257,243.5955,0
245.22668104841838,243.598,1
245.2078806496128,243.6045,1
245.2036240059114,243.6125,1
245.4310849109149,243.643,0
246.41865419052056,244.593,0
246.1997872983417,244.6505,0
245.7362154839397,244.78800000000004,0
245.83872175958703,244.805,0
245.87685030515075,244.8545,1
246.11325995708577,244.909,1
246.2231095049664,244.928,0
246.29604361787418,244.946,1
246.56493715452262,245.0145,1
246.50711977555991,245.0415,0
246.49611484768258,245.0535,1
246.4338043895158,245.0655,0
243.3711712438205,245.2155,0
243.42963990254498,245.17050000000003,1
243.40324521285584,245.158,0
243.41424973454428,245.1265,0
243.4354882885344,245.1195,0
243.52246127515772,245.10050000000004,0
243.50019558876545,245.094,1
243.512694248719,245.0875,0
243.39151836631362,245.0315,1
243.40656829370056,245.016,0
243.4473852914805,245.007,1
243.4751334203021,244.998,0
243.52166584960904,244.98800000000003,0
243.57509585708831,244.978,1
243.5614420648904,244.971,0
243.6217590248139,244.963,1
243.6262742334359,244.958,0
243.69580914285018,244.9515,0
243.34542740393653,244.8865,0
243.4252531685399,244.8795,0
243.49903655271262,244.873,0
243.54122295794483,244.865,0
243.53372787468217,244.859,1
243.55424874696445,244.8535,0
243.5899098431678,244.841,1
243.6058634087236,244.833,1
243.63145054754384,244.824,0
243.67339109580487,244.815,0
243.67540528006856,244.807,1
243.6770532490116,244.7985,0
243.6812253855549,244.789,0
243.69028654845218,244.779,0
243.66043975557545,244.75800000000004,1
243.3488013138351,244.566,1
243.37911578236424,244.556,0
243.31544699070977,244.4475,1
243.45403016580346,244.44100000000003,0
243.68373967573535,244.435,0
243.90804745658886,244.428,1
244.35995771947742,244.412,1
244.48232238160404,244.406,0
244.5391886620677,244.3975,0
244.58006802217602,244.388,0
243.21175779073772,244.13,0
243.3753495895052,244.033,1
243.39236570386976,244.0185,1
243.3965775560289,244.00600000000003,1
243.46021666806632,243.996,0
243.59348370013961,243.9865,1
243.77959338601846,243.966,1
244.30608611173585,243.9405,0
244.3934105803183,243.933,0
244.435380861344,243.92550000000003,0
244.41641375591598,243.917,0
244.40654281174577,243.9075,1
244.3831085648328,243.897,1
244.2876905629889,243.874,1
244.2660992276292,243.8625,1
244.23713839633845,243.8525,0
244.24009638387054,243.841,0
244.2635221719869,243.82800000000003,1
244.24350129121933,243.815,0
244.23276816722571,243.8035,0
243.39169214832455,243.6735,1
243.4992596959261,243.661,0
243.58341676266312,243.6565,0
243.63409072635716,243.652,0
243.69655685860582,243.6485,1
243.750489310581,243.6455,0
243.8156214786961,243.6405,0
243.0938628480981,243.5285,0
243.17940070676468,243.534,0
243.17940070676468,243.534,1
243.48602225867037,243.5445,0
243.54469389076928,243.5475,0
243.59834555003025,243.5505,1
243.60711775406742,243.5545,1
243.61711881023328,243.5605,0
243.71940587343246,243.5685,1
243.76636016075832,243.5715,1
243.8257829214331,243.575,1
244.4744783595258,243.6035,1
244.5673149042939,243.61550000000003,0
244.59302423718844,243.6205,1
244.55386609474056,243.625,1
244.5544923880077,243.6345,0
244.53205045954988,243.64,1
