ema20_previous,sma50_current,class
242.80494008222905,243.18,1
242.9735719306936,243.182,1
243.02817124666146,243.19,0
243.10911759592483,243.2,1
243.18830584822425,243.21,1
243.24745301310742,243.226,0
243.32299027329418,243.23999999999995,0
243.3803219293884,243.25399999999996,0
243.43368119754837,243.264,0
243.47541036069975,243.264,1
243.4831061194764,243.264,1
243.4959031496912,243.278,1
243.5896667964339,243.28,0
243.62481730125285,243.276,1
243.62870159974887,243.268,1
243.582892164194,243.266,1
243.57499767236592,243.272,1
243.58541488616103,243.28400000000002,1
243.60585156366957,243.29999999999995,0
243.6368412400411,243.308,1
243.63988082045898,243.318,0
243.65513026612962,243.32799999999997,1
243.668927383641,243.342,0
243.61136159673583,243.4,0
243.5360683833497,243.422,1
243.53263329922112,243.442,0
243.5390491754857,243.46599999999998,1
243.5724850856665,243.52000000000004,1
243.496092165583,243.596,0
243.4824772213984,243.596,1
243.49515763676848,243.59600000000003,1
243.49561881421917,243.594,1
243.51805922863358,243.592,0
244.81806398135518,243.864,1
244.865743807797,243.898,0
244.9529290156389,243.926,0
245.1783164513054,244.12800000000004,0
245.25567103400329,244.164,1
245.29822466314442,244.22800000000004,1
245.30821094057927,244.272,1
245.34270306406464,244.4,0
246.39915846957436,245.924,0
246.28039620981326,245.93,0
245.88114214902456,245.98999999999995,0
245.91805783334868,246.002,0
245.89144822143643,246.05000000000004,1
245.98850985045692,246.108,1
246.04466204697792,246.122,0
246.09546641525884,246.13,1
246.30929454768696,246.198,1
246.33322832528802,246.214,0
246.3559530000833,246.212,1
246.35597803129951,246.21599999999998,0
243.2851107520689,243.768,0
243.35144098069063,243.694,1
243.3510051490398,243.67,0
243.39164023291127,243.582,0
243.41386236904182,243.55599999999998,0
243.47282361897427,243.498,0
243.46588803621484,243.466,1
243.4801483739834,243.44000000000003,0
243.42995816325836,243.288,1
243.43941772418876,243.25600000000003,0
243.4576868138441,243.25800000000004,1
243.46826491104267,243.26800000000003,0
243.4962859986712,243.306,0
243.53264999060036,243.32,1
243.53102823747517,243.34,0
243.561107905178,243.356,1
243.56778745378688,243.376,0
243.6053778230587,243.39,0
243.43341967851242,243.456,0
243.47725870881715,243.47599999999997,0
243.51543482358952,243.484,0
243.53450022922726,243.486,0
243.52972672332132,243.488,1
243.53641941633828,243.492,0
243.5436316920596,243.498,1
243.55048787212868,243.504,1
243.56323935261327,243.51,0
243.5887635252758,243.518,0
243.5963819356714,243.52599999999998,1
243.60773809253936,243.534,0
243.61950048044707,243.54000000000005,0
243.63014264093502,243.53600000000003,0
243.63466389959882,243.548,1
243.3919082094387,243.524,1
243.3992271261044,243.522,0
243.30149203616463,243.45,1
243.3799187624617,243.474,0
243.50593417329483,243.504,0
243.64494681463356,243.528,1
243.9569343878308,243.616,1
244.05805512794174,243.63,0
244.11651058343682,243.644,0
244.16791108290508,243.658,0
243.3085189720704,243.50600000000003,0
243.2692667032982,243.51799999999997,1
243.30165569150776,243.522,1
243.3139973557042,243.52599999999998,1
243.35671059146011,243.53800000000004,0
243.4423777568309,243.548,1
243.61828912021068,243.582,1
243.98626163883515,243.69,0
244.06405391858522,243.71599999999998,0
244.12193806068558,243.73799999999997,0
244.15079849893291,243.75799999999995,0
244.179885863592,243.79,1
244.19370365394352,243.814,1
244.20042475824815,243.814,1
244.21079869360514,243.808,1
244.22316017469691,243.8,0
244.24238041160982,243.79999999999995,0
244.27226949887117,243.794,1
244.27282553840038,243.778,0
244.26737754262746,243.76400000000004,0
243.6010388386833,243.78600000000003,1
243.60751389556057,243.81600000000003,0
243.6309064056638,243.82599999999996,0
243.64105947834895,243.83,0
243.6597694012546,243.842,1
243.67520965695155,243.854,0
243.7031665309972,243.862,0
243.07158298150074,243.51000000000005,0
243.110795002005,243.484,0
243.110795002005,243.484,1
243.2985766221217,243.43600000000004,0
243.35168511790573,243.426,0
243.3982478919212,243.414,1
243.4323400762957,243.404,1
243.45723430681159,243.406,0
243.54907212003056,243.41599999999997,1
243.5914204416193,243.426,1
243.6481860179817,243.44200000000004,1
244.11850550148483,243.56600000000003,1
244.2441792258726,243.612,0
244.3003834654829,243.624,1
244.3122491032734,243.634,1
244.36961512845642,243.662,0
244.38292331426982,243.672,1
