ema100_current,cci20_previous,class
243.18905225418166,-21.93861004597612,1
243.2059823509734,98.46214934662865,1
243.21960454887298,99.44153633195806,0
243.23295700028004,109.86786369240049,1
243.24344502462958,117.85839417655228,1
243.2576857613686,102.54540268262848,0
243.26904448124196,101.5148840559035,0
243.28048818799888,100.2514032848662,0
243.28941517665172,89.62036625169803,0
243.29067523904556,68.31116765052944,1
243.29191034970887,32.404516569699936,1
243.31029924093696,17.310135879888527,1
243.3284839227556,48.915501406250044,0
243.33751678839408,-16.972449761541213,1
243.3447663049139,-11.852478199791927,1
243.3498359170736,-30.68672425356317,1
243.3580095074276,-20.425177931153435,1
243.36831135455623,-5.560417832040456,1
243.38131913882043,22.40958172723565,0
243.38917921106997,35.295075132829474,1
243.3982440122856,21.399168773441684,0
243.40743922451642,12.854910300272394,1
243.41447215531707,17.648530028721336,0
243.43239618066715,-22.11970965669456,0
243.42857866939048,-44.81815314474896,1
243.43290288727312,-25.72284948559573,0
243.4368315650493,-2.3439712122770304,1
243.4505651585406,8.251245230768731,1
243.45160054841358,-21.24280038042813,0
243.4551589754741,-14.312606738079404,1
243.4563568285833,0.9751093585219838,1
243.4621111819273,10.273256892477988,1
243.46806149971002,19.401388098101425,0
243.82994300544357,151.9226115840708,1
243.8701414176561,108.8270309077913,0
243.90527351363698,128.3364314514768,0
244.10478228197974,27.99312385517817,0
244.13464820015275,40.903421667583906,1
244.18798273851326,-32.190404548676966,1
244.21942096903098,-40.56706791491077,1
244.32506238048538,51.90944694485402,0
245.83408383388885,-8.995491459682867,0
245.87057307332157,-16.855271087085068,0
245.86638279248183,7.21770126800119,0
245.87057823792648,25.74828855910637,0
245.8842262192538,1.570210856888903,1
245.92862768583853,24.008482703539052,1
245.94552040561916,35.7745350951466,0
245.95718848396888,25.988900499439648,1
246.03293930986325,49.044444732569396,1
246.05245192054863,9.0097089461724,0
246.0590926090496,14.074815463533866,1
246.06300177668945,2.074795549648184,0
244.2284174956066,1.6931903945987798,0
244.15737520939186,12.67003486075333,1
244.13215058352168,6.090511470373088,0
244.06549234972576,6.002632994934852,0
244.05050707671853,2.1022616972241503,0
244.01353315183098,10.32250636708142,0
243.9979064878408,0.20060782566124225,1
243.9796793286337,7.9331357560764895,0
243.8651202898652,-10.512683350294218,1
243.845215351992,1.0140571852020823,0
243.83385144982952,10.155883880388977,1
243.82283330127632,8.239774257040409,0
243.8146333559607,9.782567757734258,0
243.8006551917408,14.788556684189846,1
243.79444397705845,2.145695416204102,0
243.78315571256888,9.924854323598376,1
243.7786513961876,9.226674290765313,0
243.76736594404213,18.167946716552493,0
243.62229653862755,-1.5567982264922733,0
243.61775770628597,9.666897424865118,0
243.61163846582176,20.297657338070763,0
243.6013700903672,13.134358230237774,0
243.59390507115882,0.8352073297805495,1
243.58720769817168,0.9410111478481138,0
243.57971296384312,1.5732571457343036,1
243.57682638085092,3.4680404310444994,1
243.57659697999665,5.687527252733164,0
243.5737720996549,11.818834156428812,0
243.57224280565552,10.147069082510924,1
243.570433882676,11.967321798105953,0
243.5689706919833,9.443652168006508,0
243.5661761014024,12.859754283041301,0
243.56075797658417,0.2132241625619085,1
243.45396621440563,-4.000354626029926,1
243.45084891813374,3.2464791933174246,0
243.43766415086878,30.059927471407587,1
243.4630392727289,53.19638857036657,0
243.49156240093876,81.3145467002538,0
243.51389003269833,74.3504030470735,1
243.60340637005638,81.69973293605865,1
243.62673911589187,72.76839284692278,0
243.64929991512696,53.55319289403757,0
243.66757429566596,47.95776900458728,0
243.51813622269586,-5.7915725313419575,0
243.49600610749957,11.722195488176482,1
243.49317526037171,12.39264619035711,1
243.4978906238292,13.50377462865776,1
243.512602790038,25.677465313541607,0
243.52213349409507,47.30146802286857,1
243.55822548539874,38.023243575150225,1
243.64952012843827,61.333038218453396,0
243.669460434308,57.36154804477928,0
243.68349592644898,40.61701965325139,0
243.6978733121113,30.899287469173284,0
243.7087461509301,23.614745532899367,1
243.71575320199963,16.207691846396994,1
243.73903722122918,8.223205462261372,1
243.7509544053113,7.776476739407178,1
243.765235627629,2.7058180499685762,0
243.78152416351418,10.713579423575938,0
243.79321984606514,9.712520242697996,1
243.8037541948537,0.6783551786306558,0
243.81178983262703,-8.94465644412215,0
243.7321990925196,-20.00836688860914,1
243.73551672689067,-3.3938866056316583,0
243.73741344744647,4.7521805719972035,0
243.74156271922902,10.300130872784028,0
243.74562982721366,11.893405724981433,1
243.751906508456,13.609423164598494,0
243.7560787009608,21.45268599887544,0
243.51991036140927,12.383244020872727,0
243.51617674725293,22.634572329555308,0
243.51617674725293,22.634572329555308,1
243.51986470045483,49.93076117163393,0
243.52095243985409,41.92757825674757,0
243.51817896966287,34.02023926196701,1
243.51608024373226,17.073708397702525,1
243.521823142967,19.24499833813184,0
243.5310351816962,36.18590817735621,1
243.5412513498301,29.4195555761516,1
243.55646526176227,35.2728580864134,1
243.67698746346886,93.41935005226318,1
243.72574573034674,38.33324415451012,0
243.74269551855275,38.25601746660492,1
243.7557799092213,21.18985839706248,1
243.79482958383943,26.090087134056763,0
243.80898254064275,20.7488672030532,1
