ema10_current,stochk_14_previous,class
242.7479209911617,51.515151515151786,1
243.19277496110772,73.52207977208016,1
243.33424129512343,75.04713423831045,0
243.44716267918275,80.02450980392116,1
243.52137108432208,82.10784313725487,1
243.62409828516158,85.60924369747927,0
243.6871421966221,86.30952380952391,0
243.7330759820916,88.09523809523813,0
243.74682875538662,87.91208791208794,0
243.68094518336272,89.92673992674055,1
243.62421664429863,84.61538461538484,1
243.6797099783551,65.59829059829039,1
243.70511265958461,65.40404040404047,0
243.5862533612204,61.11111111111219,1
243.5521236878136,37.50000000000088,1
243.5200166835776,37.50000000000088,1
243.5442695279754,37.50000000000088,1
243.5935897757516,33.333333333334515,1
243.65212452393232,45.83333333333361,0
243.66365295426186,62.500000000000284,1
243.69973851948325,75.00000000000058,0
243.72643927452896,75.00000000000058,1
243.72445593202275,70.83333333333421,0
243.5840360620896,16.6666666666659,0
243.45028644571119,25.92592592592545,1
243.47468329362832,31.48148148148163,0
243.4946443510149,29.62962962962989,1
243.5875123366237,80.95238095237848,1
243.45672908434034,28.57142857143036,0
243.48277834173297,33.333333333334735,1
243.48026195569247,34.92063492063627,1
243.52021432738465,42.06349206349282,1
243.5585502281311,44.44444444444498,0
245.50810452669404,52.97181372549016,1
245.5659307410485,47.91666666666654,0
245.55711287366313,44.27083333333314,0
245.22668104841838,22.555018786902732,0
245.24565936352226,32.555018786902735,1
245.2036240059114,53.0303030303026,1
245.25344772369567,59.44055944055873,1
245.45208632206402,74.81146304675703,0
246.32841625520317,42.222222222221696,0
246.21236019291774,8.88888888888836,0
245.83872175958703,38.88888888888905,0
245.86239747939118,54.761904761904546,0
245.92871817021057,66.66666666666664,1
246.2231095049664,65.07936507936472,1
246.29604361787418,73.01587301587256,0
246.29393916176159,79.36507936507894,1
246.5462437742421,80.37741412354431,1
246.49611484768258,73.01587301587355,0
246.4338043895158,58.333333333333705,1
246.36181748906208,49.99999999999997,0
243.37641283585307,73.3333333333339,0
243.40324521285584,73.08080808080898,1
243.3998313758376,62.247474747475366,0
243.4354882885344,41.666666666667254,0
243.4948765202517,45.83333333333361,0
243.50019558876545,49.99999999999999,0
243.512694248719,54.166666666666366,1
243.51603380013188,50.0,0
243.36358347007842,50.83333333333227,1
243.4473852914805,46.6666666666659,0
243.4751334203021,56.66666666666533,1
243.52166584960904,66.66666666666477,0
243.57509585708831,79.99999999999828,0
243.5614420648904,83.33333333333142,1
243.6217590248139,86.66666666666458,0
243.6262742334359,83.33333333333144,1
243.69580914285018,86.66666666666553,0
243.6868606936474,79.74358974358908,0
243.4252531685399,27.272727272726726,0
243.49903655271262,36.3636363636362,0
243.54122295794483,54.54545454545517,0
243.53372787468217,66.66666666666752,0
243.55424874696445,75.757575757577,1
243.57386234987632,63.63636363636465,0
243.6058634087236,48.48484848484856,1
243.63145054754384,51.51515151515144,1
243.67339109580487,48.48484848484856,0
243.67540528006856,48.48484848484856,0
243.6770532490116,56.666666666667226,1
243.6812253855549,61.515151515151814,0
243.69028654845218,57.61904761904742,0
243.67387081236998,43.80952380952266,0
243.6494507091071,40.47619047618873,1
243.37911578236424,66.66666666666802,1
243.4067423276598,66.66666666666802,0
243.45403016580346,36.66666666666661,1
243.68373967573535,42.31884057970973,0
243.90804745658886,51.76328502415447,0
244.03420275169705,71.20772946859908,1
244.48232238160404,70.00000000000016,1
244.5391886620677,72.22222222222223,0
244.58006802217602,77.77777777777784,0
244.54732838178035,79.99999999999993,0
243.27546065841813,64.35185185185192,0
243.39236570386976,72.96296296296242,1
243.3965775560289,68.68945868945805,1
243.46021666806632,66.83760683760579,1
243.59348370013961,54.456654456653865,0
243.66615672638144,54.68975468975446,1
243.90245075355125,71.21212121212145,1
244.3934105803183,81.82957393483719,0
244.435380861344,77.1929824561402,0
244.41641375591598,78.94736842105239,0
244.40654281174577,75.43859649122804,0
244.3831085648328,68.73065015479894,1
244.31062866381862,62.919246646027176,1
244.2660992276292,40.91117216117235,1
244.23713839633845,34.98168498168489,1
244.24009638387054,35.89743589743573,0
244.2635221719869,32.30769230769172,0
244.24350129121933,32.82051282051257,1
244.23276816722571,36.66666666666652,0
244.20298090382286,38.33333333333298,0
243.44774812135643,15.555555555555983,1
243.58341676266312,34.444444444445004,0
243.63409072635716,47.22222222222239,0
243.69655685860582,62.777777777778084,0
243.750489310581,76.1111111111116,1
243.8156214786961,83.33333333333431,0
243.850729616245,83.93939393939486,0
243.0978024922157,57.777777777778866,0
243.2223334674884,66.66666666666735,0
243.2223334674884,66.66666666666735,1
243.54469389076928,76.54012654012661,0
243.59834555003025,80.21978021978012,0
243.60711775406742,85.71428571428595,1
243.61711881023328,85.71428571428595,1
243.6911421403653,76.19047619047632,0
243.76636016075832,73.80952380952398,1
243.8257829214331,76.62337662337724,1
243.90794138184967,80.08658008658112,1
244.52553845914827,61.53846153846101,1
244.59302423718844,64.10256410256358,0
244.55386609474056,56.410256410255954,1
244.49799819973958,48.71794871794831,1
244.53205045954988,37.60683760683783,0
244.50521748676903,37.37373737373759,1
