ema10_current,sma10_previous,class
242.7479209911617,242.71,1
243.19277496110772,242.95,1
243.33424129512343,243.01,0
243.44716267918275,243.12000000000003,1
243.52137108432208,243.22000000000003,1
243.62409828516158,243.32,0
243.6871421966221,243.44,0
243.7330759820916,243.55,0
243.74682875538662,243.64000000000004,0
243.68094518336272,243.71,1
243.62421664429863,243.7,1
243.6797099783551,243.68,1
243.70511265958461,243.69,0
243.5862533612204,243.63,1
243.5521236878136,243.59,1
243.5200166835776,243.59,1
243.5442695279754,243.59,1
243.5935897757516,243.56,1
243.65212452393232,243.57,0
243.66365295426186,243.58,1
243.69973851948325,243.59,0
243.72643927452896,243.63,1
243.72445593202275,243.66000000000003,0
243.5840360620896,243.66,0
243.45028644571119,243.53000000000003,1
243.47468329362832,243.5,0
243.4946443510149,243.49,1
243.5875123366237,243.51,1
243.45672908434034,243.53000000000003,0
243.48277834173297,243.51,1
243.48026195569247,243.51,1
243.52021432738465,243.49,1
243.5585502281311,243.48999999999995,0
245.50810452669404,245.25,1
245.5659307410485,245.44,0
245.55711287366313,245.65,0
245.22668104841838,245.13,0
245.24565936352226,245.17,1
245.2036240059114,245.15,1
245.25344772369567,245.14,1
245.45208632206402,245.35,0
246.32841625520317,246.44,0
246.21236019291774,246.32,0
245.83872175958703,245.78,0
245.86239747939118,245.78000000000003,0
245.92871817021057,245.75,1
246.2231095049664,246.0,1
246.29604361787418,246.14,0
246.29393916176159,246.22,1
246.5462437742421,246.43,1
246.49611484768258,246.49,0
246.4338043895158,246.52000000000004,1
246.36181748906208,246.49,0
243.37641283585307,243.40000000000003,0
243.40324521285584,243.42,1
243.3998313758376,243.41000000000003,0
243.4354882885344,243.40000000000003,0
243.4948765202517,243.42,0
243.50019558876545,243.48999999999995,0
243.512694248719,243.49,1
243.51603380013188,243.47,0
243.36358347007842,243.47,1
243.4473852914805,243.43,0
243.4751334203021,243.45,1
243.52166584960904,243.45,0
243.57509585708831,243.47,0
243.5614420648904,243.48,1
243.6217590248139,243.48,0
243.6262742334359,243.54,1
243.69580914285018,243.57,0
243.6868606936474,243.64,0
243.4252531685399,243.41,0
243.49903655271262,243.40000000000003,0
243.54122295794483,243.42,0
243.53372787468217,243.44,0
243.55424874696445,243.44,1
243.57386234987632,243.47,0
243.6058634087236,243.55,1
243.63145054754384,243.6,1
243.67339109580487,243.63,0
243.67540528006856,243.67,0
243.6770532490116,243.66,1
243.6812253855549,243.64999999999995,0
243.69028654845218,243.64999999999995,0
243.67387081236998,243.67,0
243.6494507091071,243.67,1
243.37911578236424,243.31000000000003,1
243.4067423276598,243.32,0
243.45403016580346,243.25,1
243.68373967573535,243.3,0
243.90804745658886,243.44,0
244.03420275169705,243.58,1
244.48232238160404,244.02,1
244.5391886620677,244.17,0
244.58006802217602,244.36000000000004,0
244.54732838178035,244.53000000000003,0
243.27546065841813,243.05000000000004,0
243.39236570386976,243.4,1
243.3965775560289,243.38,1
243.46021666806632,243.39,1
243.59348370013961,243.42,0
243.66615672638144,243.48,1
243.90245075355125,243.65,1
244.3934105803183,244.1,0
244.435380861344,244.22,0
244.41641375591598,244.3,0
244.40654281174577,244.32,0
244.3831085648328,244.36000000000004,1
244.31062866381862,244.41,1
244.2660992276292,244.39,1
244.23713839633845,244.37,1
244.24009638387054,244.31,0
244.2635221719869,244.28000000000003,0
244.24350129121933,244.26,1
244.23276816722571,244.23,0
244.20298090382286,244.22,0
243.44774812135643,243.42,1
243.58341676266312,243.44,0
243.63409072635716,243.48,0
243.69655685860582,243.52000000000004,0
243.750489310581,243.57,1
243.8156214786961,243.63,0
243.850729616245,243.7,0
243.0978024922157,243.08,0
243.2223334674884,243.12,0
243.2223334674884,243.12,1
243.54469389076928,243.33,0
243.59834555003025,243.4,0
243.60711775406742,243.48999999999995,1
243.61711881023328,243.52,1
243.6911421403653,243.56,0
243.76636016075832,243.67,1
243.8257829214331,243.72000000000003,1
243.90794138184967,243.78000000000003,1
244.52553845914827,244.18,1
244.59302423718844,244.38,0
244.55386609474056,244.45,1
244.49799819973958,244.5,1
244.53205045954988,244.6,0
244.50521748676903,244.62,1
