sma30_current,stochk_14_current,class
243.04666666666665,55.55555555555623,1
243.02,75.04713423831045,1
243.03333333333336,80.02450980392116,0
243.0533333333333,82.10784313725487,1
243.07333333333332,85.60924369747927,1
243.09333333333333,86.30952380952391,0
243.11,88.09523809523813,0
243.1266666666667,87.91208791208794,0
243.15,89.92673992674055,0
243.16666666666663,84.61538461538484,1
243.17666666666665,74.35897435897455,1
243.21,58.13908313908306,1
243.2633333333333,68.18181818181891,0
243.31666666666663,47.222222222223365,1
243.38333333333333,37.50000000000088,1
243.42666666666665,37.50000000000088,1
243.46,33.333333333334515,1
243.4933333333333,45.83333333333361,1
243.53333333333333,62.500000000000284,0
243.56666666666663,75.00000000000058,1
243.6033333333333,75.00000000000058,0
243.63333333333333,70.83333333333421,1
243.65666666666667,70.83333333333421,0
243.63666666666668,16.6666666666659,0
243.58666666666667,31.48148148148163,1
243.58333333333331,29.62962962962989,0
243.59000000000003,49.735449735449656,1
243.59333333333336,85.71428571428288,1
243.56333333333333,33.333333333334735,0
243.57,34.92063492063627,1
243.57,42.06349206349282,1
243.57,44.44444444444502,1
243.56666666666663,61.111111111110056,0
244.03333333333333,47.91666666666654,1
244.1,44.27083333333314,0
244.15666666666667,43.74999999999983,0
244.54666666666665,32.555018786902735,0
244.6,45.005611672278064,1
244.7,59.44055944055873,1
244.77666666666664,62.820512820511986,1
245.04333333333332,81.1463046757168,0
246.18666666666664,26.666666666666387,0
246.23666666666665,8.88888888888836,0
246.15,54.761904761904546,0
246.13333333333333,70.89947089947083,0
246.10333333333332,61.904761904761756,1
246.0966666666667,73.01587301587256,1
246.11000000000004,79.36507936507894,0
246.10333333333332,85.71428571428531,1
246.10666666666665,82.664995822891,1
246.11666666666667,58.333333333333705,0
246.1233333333333,49.99999999999997,1
246.1266666666667,42.42424242424193,0
243.1133333333333,66.66666666666761,0
243.17333333333332,62.247474747475366,1
243.19333333333333,51.13636363636466,0
243.25666666666663,45.83333333333361,0
243.28333333333333,45.83333333333361,0
243.31666666666663,54.166666666666366,0
243.33333333333331,50.0,1
243.33666666666667,54.166666666666366,0
243.43,46.6666666666659,1
243.44666666666672,56.66666666666533,0
243.45000000000007,66.66666666666477,1
243.46000000000004,79.99999999999828,0
243.4733333333334,83.33333333333142,0
243.47333333333336,86.66666666666458,1
243.48666666666668,83.33333333333144,0
243.49000000000007,86.66666666666553,1
243.51,79.74358974358908,0
243.52,84.61538461538456,0
243.50333333333333,36.3636363636362,0
243.50666666666663,54.54545454545517,0
243.51,66.66666666666752,0
243.5133333333333,75.757575757577,0
243.51333333333332,63.63636363636465,1
243.51666666666668,54.54545454545517,0
243.51666666666668,51.51515151515144,1
243.5333333333334,48.48484848484856,1
243.55000000000007,48.48484848484856,0
243.5666666666667,56.666666666667226,0
243.58,61.515151515151814,1
243.58333333333331,57.61904761904742,0
243.58666666666664,43.80952380952266,0
243.58666666666664,38.095238095236546,0
243.57666666666668,36.507936507934886,1
243.51,66.66666666666802,1
243.50333333333327,76.19047619047716,0
243.38,42.31884057970973,1
243.41,51.7632850241545,0
243.44666666666663,71.20772946859908,0
243.47333333333333,68.88888888888879,1
243.59666666666664,72.22222222222223,1
243.63333333333333,77.7777777777778,0
243.67,79.99999999999993,0
243.70666666666665,75.55555555555544,0
243.63,71.75925925925921,0
243.54,68.68945868945805,1
243.50666666666663,66.83760683760579,1
243.48,54.456654456653865,1
243.45,54.68975468975446,0
243.42,62.77056277056304,1
243.3766666666667,69.1142191142188,1
243.55000000000007,77.1929824561402,0
243.59000000000003,78.94736842105239,0
243.63,75.43859649122804,0
243.69666666666672,68.73065015479894,0
243.7433333333333,62.919246646027176,1
243.79333333333332,50.26260504201707,1
243.87,34.98168498168489,1
243.9,35.89743589743573,1
243.92,32.30769230769172,0
243.95666666666665,32.82051282051253,0
243.98333333333332,36.66666666666652,1
244.00666666666663,38.33333333333298,0
244.03333333333333,29.166666666665826,0
243.9833333333333,20.00000000000044,1
243.94666666666663,47.22222222222239,0
243.91333333333333,62.777777777778084,0
243.89,76.1111111111116,0
243.86666666666665,83.33333333333431,1
243.85,83.93939393939486,0
243.83666666666664,87.272727272728,0
243.32333333333332,62.35294117647146,0
243.30666666666667,69.49494949494998,0
243.30666666666667,69.49494949494998,1
243.27999999999997,80.21978021978012,0
243.26999999999995,85.71428571428595,0
243.26,85.71428571428595,1
243.25,76.19047619047636,1
243.26666666666668,71.42857142857117,0
243.29333333333332,76.6233766233772,1
243.31,80.08658008658112,1
243.34333333333333,81.81818181818281,1
243.62,64.10256410256358,1
243.72666666666672,56.410256410255954,0
243.76333333333335,48.71794871794831,1
243.79333333333335,43.16239316239307,1
243.9,37.37373737373759,0
243.94333333333333,38.38383838383855,1
