ema20_current,sma30_current,class
242.80804232857471,243.04666666666665,1
243.02817124666146,243.02,1
243.10911759592483,243.03333333333336,0
243.18830584822425,243.0533333333333,1
243.24745301310742,243.07333333333332,1
243.32299027329418,243.09333333333333,0
243.3803219293884,243.11,0
243.43368119754837,243.1266666666667,0
243.47541036069975,243.15,0
243.4831061194764,243.16666666666663,1
243.48560563947842,243.17666666666665,1
243.56325338078815,243.21,1
243.62606399778667,243.2633333333333,0
243.6218565579633,243.31666666666663,1
243.60543272522187,243.38333333333333,1
243.57499767236592,243.42666666666665,1
243.58541488616103,243.46,1
243.60585156366957,243.4933333333333,1
243.6368412400411,243.53333333333333,0
243.63988082045898,243.56666666666663,1
243.65513026612962,243.6033333333333,0
243.668927383641,243.63333333333333,1
243.67188668043715,243.65666666666667,0
243.6073040003257,243.63666666666668,0
243.53263329922112,243.58666666666667,1
243.5390491754857,243.58333333333331,0
243.54782955549385,243.59000000000003,1
243.5846293632221,243.59333333333336,1
243.4824772213984,243.56333333333333,0
243.49515763676848,243.57,1
243.49561881421917,243.57,1
243.51805922863358,243.57,1
243.53836246072282,243.56666666666663,0
244.865743807797,244.03333333333333,1
244.9529290156389,244.1,0
245.0112754815163,244.15666666666667,0
245.25567103400329,244.54666666666665,0
245.29113600585944,244.6,1
245.30821094057927,244.7,1
245.30505059744948,244.77666666666664,1
245.3517326454736,245.04333333333332,0
246.35668006786668,246.18666666666664,0
246.28226323745014,246.23666666666665,0
245.91805783334868,246.15,0
245.91544746069675,246.13333333333333,0
245.90982252579633,246.10333333333332,1
246.04466204697792,246.0966666666667,1
246.09546641525884,246.11000000000004,0
246.11643357407087,246.10333333333332,1
246.32685978092744,246.10666666666665,1
246.3559530000833,246.11666666666667,0
246.35597803129951,246.1233333333333,1
246.34647686906655,246.1266666666667,0
243.3005158945725,243.1133333333333,0
243.3510051490398,243.17333333333332,1
243.360134634689,243.19333333333333,0
243.41386236904182,243.25666666666663,0
243.45450350009202,243.28333333333333,0
243.46588803621484,243.31666666666663,0
243.4801483739834,243.33333333333331,1
243.4835267748217,243.33666666666667,0
243.41758119532898,243.43,1
243.4576868138441,243.44666666666672,0
243.46826491104267,243.45000000000007,1
243.4962859986712,243.46000000000004,0
243.53264999060036,243.4733333333334,0
243.53102823747517,243.47333333333336,1
243.561107905178,243.48666666666668,0
243.56778745378688,243.49000000000007,1
243.6053778230587,243.51,0
243.60337787964505,243.52,0
243.47725870881715,243.50333333333333,0
243.51543482358952,243.50666666666663,0
243.53450022922726,243.51,0
243.52972672332132,243.5133333333333,0
243.53641941633828,243.51333333333332,1
243.54098694023128,243.51666666666668,0
243.55048787212868,243.51666666666668,1
243.56323935261327,243.5333333333334,1
243.5887635252758,243.55000000000007,0
243.5963819356714,243.5666666666667,0
243.60773809253936,243.58,1
243.61950048044707,243.58333333333331,0
243.63014264093502,243.58666666666664,0
243.63173522259427,243.58666666666664,0
243.6373136549837,243.57666666666668,1
243.3992271261044,243.51,1
243.4058490030877,243.50333333333327,0
243.3799187624617,243.38,1
243.50593417329483,243.41,0
243.64494681463356,243.44666666666663,0
243.73470987928033,243.47333333333333,1
244.05805512794174,243.59666666666664,1
244.11651058343682,243.63333333333333,0
244.16791108290508,243.67,0
244.20340471739672,243.70666666666665,0
243.30443871360828,243.63,0
243.30165569150776,243.54,1
243.3139973557042,243.50666666666663,1
243.35671059146011,243.48,1
243.4423777568309,243.45,0
243.50976514423428,243.42,1
243.70404274295217,243.3766666666667,1
244.06405391858522,243.55000000000007,0
244.12193806068558,243.59000000000003,0
244.15079849893291,243.63,0
244.179885863592,243.69666666666672,0
244.19370365394352,243.7433333333333,1
244.18567007542484,243.79333333333332,1
244.21079869360514,243.87,1
244.22316017469691,243.9,1
244.24238041160982,243.92,0
244.27226949887117,243.95666666666665,0
244.27282553840038,243.98333333333332,1
244.26737754262746,244.00666666666663,0
244.25441236386013,244.03333333333333,0
243.60600040182243,243.9833333333333,1
243.6309064056638,243.94666666666663,0
243.64105947834895,243.91333333333333,0
243.6597694012546,243.89,0
243.67520965695155,243.86666666666665,1
243.7031665309972,243.85,0
243.71744926629685,243.83666666666664,0
243.0698260548477,243.32333333333332,0
243.1383383351474,243.30666666666667,0
243.1383383351474,243.30666666666667,1
243.35168511790573,243.27999999999997,0
243.3982478919212,243.26999999999995,0
243.4323400762957,243.26,1
243.45723430681159,243.25,1
243.51279239616932,243.26666666666668,0
243.5914204416193,243.29333333333332,1
243.6481860179817,243.31,1
243.71710519823483,243.34333333333333,1
244.18370312764912,243.62,1
244.3003834654829,243.72666666666672,0
244.3122491032734,243.76333333333335,1
244.3134608707981,243.79333333333335,1
244.38292331426982,243.9,0
244.39198851423717,243.94333333333333,1
