ema10_current,sma200_previous,class
242.7479209911617,243.0835,1
243.19277496110772,243.101,1
243.33424129512343,243.1065,0
243.44716267918275,243.112,1
243.52137108432208,243.1185,1
243.62409828516158,243.1245,0
243.6871421966221,243.1325,0
243.7330759820916,243.139,0
243.74682875538662,243.1455,0
243.68094518336272,243.152,1
243.62421664429863,243.157,1
243.6797099783551,243.17,1
243.70511265958461,243.1845,0
243.5862533612204,243.2035,1
243.5521236878136,243.215,1
243.5200166835776,243.22550000000004,1
243.5442695279754,243.231,1
243.5935897757516,243.238,1
243.65212452393232,243.2445,0
243.66365295426186,243.249,1
243.69973851948325,243.253,0
243.72643927452896,243.2575,1
243.72445593202275,243.2625,0
243.5840360620896,243.2855,0
243.45028644571119,243.2935,1
243.47468329362832,243.297,0
243.4946443510149,243.301,1
243.5875123366237,243.3175,1
243.45672908434034,243.3445,0
243.48277834173297,243.3475,1
243.48026195569247,243.3505,1
243.52021432738465,243.354,1
243.5585502281311,243.358,0
245.50810452669404,243.5165,1
245.5659307410485,243.5275,0
245.55711287366313,243.5395,0
245.22668104841838,243.5915,0
245.24565936352226,243.5955,1
245.2036240059114,243.5995,1
245.25344772369567,243.6045,1
245.45208632206402,243.6315,0
246.32841625520317,244.579,0
246.21236019291774,244.6355,0
245.83872175958703,244.771,0
245.86239747939118,244.78800000000004,0
245.92871817021057,244.8385,1
246.2231095049664,244.89,1
246.29604361787418,244.909,0
246.29393916176159,244.928,1
246.5462437742421,245.0005,1
246.49611484768258,245.0285,0
246.4338043895158,245.0415,1
246.36181748906208,245.0535,0
243.37641283585307,245.218,0
243.40324521285584,245.1855,1
243.3998313758376,245.17050000000003,0
243.4354882885344,245.13500000000005,0
243.4948765202517,245.1265,0
243.50019558876545,245.11,0
243.512694248719,245.10050000000004,1
243.51603380013188,245.094,0
243.36358347007842,245.0415,1
243.4473852914805,245.024,0
243.4751334203021,245.016,1
243.52166584960904,245.007,0
243.57509585708831,244.998,0
243.5614420648904,244.98800000000003,1
243.6217590248139,244.978,0
243.6262742334359,244.971,1
243.69580914285018,244.963,0
243.6868606936474,244.958,0
243.4252531685399,244.8935,0
243.49903655271262,244.8865,0
243.54122295794483,244.8795,0
243.53372787468217,244.873,0
243.55424874696445,244.865,1
243.57386234987632,244.859,0
243.6058634087236,244.8475,1
243.63145054754384,244.841,1
243.67339109580487,244.833,0
243.67540528006856,244.824,0
243.6770532490116,244.815,1
243.6812253855549,244.807,0
243.69028654845218,244.7985,0
243.67387081236998,244.789,0
243.6494507091071,244.7695,1
243.37911578236424,244.5765,1
243.4067423276598,244.566,0
243.45403016580346,244.455,1
243.68373967573535,244.4475,0
243.90804745658886,244.44100000000003,0
244.03420275169705,244.435,1
244.48232238160404,244.4175,1
244.5391886620677,244.412,0
244.58006802217602,244.406,0
244.54732838178035,244.3975,0
243.27546065841813,244.1475,0
243.39236570386976,244.0465,1
243.3965775560289,244.033,1
243.46021666806632,244.0185,1
243.59348370013961,244.00600000000003,0
243.66615672638144,243.996,1
243.90245075355125,243.9705,1
244.3934105803183,243.949,0
244.435380861344,243.9405,0
244.41641375591598,243.933,0
244.40654281174577,243.92550000000003,0
244.3831085648328,243.917,1
244.31062866381862,243.9075,1
244.2660992276292,243.88550000000004,1
244.23713839633845,243.874,1
244.24009638387054,243.8625,0
244.2635221719869,243.8525,0
244.24350129121933,243.841,1
244.23276816722571,243.82800000000003,0
244.20298090382286,243.815,0
243.44774812135643,243.68,1
243.58341676266312,243.6665,0
243.63409072635716,243.661,0
243.69655685860582,243.6565,0
243.750489310581,243.652,1
243.8156214786961,243.6485,0
243.850729616245,243.6455,0
243.0978024922157,243.5275,0
243.2223334674884,243.5315,0
243.2223334674884,243.5315,1
243.54469389076928,243.541,0
243.59834555003025,243.5445,0
243.60711775406742,243.5475,1
243.61711881023328,243.5505,1
243.6911421403653,243.5545,0
243.76636016075832,243.5655,1
243.8257829214331,243.5685,1
243.90794138184967,243.5715,1
244.52553845914827,243.5975,1
244.59302423718844,243.609,0
244.55386609474056,243.61550000000003,1
244.49799819973958,243.6205,1
244.53205045954988,243.6315,0
244.50521748676903,243.6345,1
