ema20_previous,sma30_previous,class
242.80494008222905,243.07,1
242.9735719306936,243.02,1
243.02817124666146,243.02,0
243.10911759592483,243.03333333333336,1
243.18830584822425,243.0533333333333,1
243.24745301310742,243.07333333333332,0
243.32299027329418,243.09333333333333,0
243.3803219293884,243.11,0
243.43368119754837,243.1266666666667,0
243.47541036069975,243.15,1
243.4831061194764,243.16666666666663,1
243.4959031496912,243.18666666666664,1
243.5896667964339,243.23666666666665,0
243.62481730125285,243.29666666666668,1
243.62870159974887,243.35,1
243.582892164194,243.40666666666667,1
243.57499767236592,243.42666666666665,1
243.58541488616103,243.46,1
243.60585156366957,243.4933333333333,0
243.6368412400411,243.53333333333333,1
243.63988082045898,243.56666666666663,0
243.65513026612962,243.6033333333333,1
243.668927383641,243.63333333333333,0
243.61136159673583,243.64,0
243.5360683833497,243.59666666666664,1
243.53263329922112,243.58666666666667,0
243.5390491754857,243.58333333333331,1
243.5724850856665,243.60333333333335,1
243.496092165583,243.56333333333333,0
243.4824772213984,243.56333333333333,1
243.49515763676848,243.57,1
243.49561881421917,243.57,1
243.51805922863358,243.57,0
244.81806398135518,243.98666666666665,1
244.865743807797,244.03333333333333,0
244.9529290156389,244.1,0
245.1783164513054,244.4766666666666,0
245.25567103400329,244.54666666666665,1
245.29822466314442,244.64666666666665,1
245.30821094057927,244.7,1
245.34270306406464,244.9533333333333,0
246.39915846957436,246.16666666666663,0
246.28039620981326,246.22,0
245.88114214902456,246.15,0
245.91805783334868,246.15,0
245.89144822143643,246.1133333333333,1
245.98850985045692,246.09000000000003,1
246.04466204697792,246.0966666666667,0
246.09546641525884,246.11000000000004,1
246.30929454768696,246.10666666666668,1
246.33322832528802,246.11,0
246.3559530000833,246.11666666666667,1
246.35597803129951,246.1233333333333,0
243.2851107520689,243.13333333333333,0
243.35144098069063,243.1266666666667,1
243.3510051490398,243.17333333333332,0
243.39164023291127,243.23666666666665,0
243.41386236904182,243.25666666666663,0
243.47282361897427,243.30666666666667,0
243.46588803621484,243.31666666666663,1
243.4801483739834,243.33333333333331,0
243.42995816325836,243.41333333333333,1
243.43941772418876,243.44000000000003,0
243.4576868138441,243.44666666666672,1
243.46826491104267,243.45000000000007,0
243.4962859986712,243.46000000000004,0
243.53264999060036,243.4733333333334,1
243.53102823747517,243.47333333333336,0
243.561107905178,243.48666666666668,1
243.56778745378688,243.49000000000007,0
243.6053778230587,243.51,0
243.43341967851242,243.4933333333333,0
243.47725870881715,243.50333333333333,0
243.51543482358952,243.50666666666663,0
243.53450022922726,243.51,0
243.52972672332132,243.5133333333333,1
243.53641941633828,243.51333333333332,0
243.5436316920596,243.51333333333335,1
243.55048787212868,243.51666666666668,1
243.56323935261327,243.5333333333334,0
243.5887635252758,243.55000000000007,0
243.5963819356714,243.5666666666667,1
243.60773809253936,243.58,0
243.61950048044707,243.58333333333331,0
243.63014264093502,243.58666666666664,0
243.63466389959882,243.58333333333331,1
243.3919082094387,243.52,1
243.3992271261044,243.51,0
243.30149203616463,243.37,1
243.3799187624617,243.38,0
243.50593417329483,243.41,0
243.64494681463356,243.44666666666663,1
243.9569343878308,243.5533333333333,1
244.05805512794174,243.59666666666664,0
244.11651058343682,243.63333333333333,0
244.16791108290508,243.67,0
243.3085189720704,243.61999999999995,0
243.2692667032982,243.58,1
243.30165569150776,243.54,1
243.3139973557042,243.50666666666663,1
243.35671059146011,243.48,0
243.4423777568309,243.45,1
243.61828912021068,243.38,1
243.98626163883515,243.50333333333336,0
244.06405391858522,243.55000000000007,0
244.12193806068558,243.59000000000003,0
244.15079849893291,243.63,0
244.179885863592,243.69666666666672,1
244.19370365394352,243.7433333333333,1
244.20042475824815,243.83666666666664,1
244.21079869360514,243.87,1
244.22316017469691,243.9,0
244.24238041160982,243.92,0
244.27226949887117,243.95666666666665,1
244.27282553840038,243.98333333333332,0
244.26737754262746,244.00666666666663,0
243.6010388386833,243.9966666666666,1
243.60751389556057,243.9633333333333,0
243.6309064056638,243.94666666666663,0
243.64105947834895,243.91333333333333,0
243.6597694012546,243.89,1
243.67520965695155,243.86666666666665,0
243.7031665309972,243.85,0
243.07158298150074,243.33666666666667,0
243.110795002005,243.31666666666663,0
243.110795002005,243.31666666666663,1
243.2985766221217,243.2866666666666,0
243.35168511790573,243.27999999999997,0
243.3982478919212,243.26999999999995,1
243.4323400762957,243.26,1
243.45723430681159,243.25,0
243.54907212003056,243.27666666666667,1
243.5914204416193,243.29333333333332,1
243.6481860179817,243.31,1
244.11850550148483,243.5533333333333,1
244.2441792258726,243.67333333333332,0
244.3003834654829,243.72666666666672,1
244.3122491032734,243.76333333333335,1
244.36961512845642,243.85666666666668,0
244.38292331426982,243.9,1
