ema30_previous,uosc_current,class
242.9144385936486,21.73981761800549,1
242.98529712205425,25.79184034575511,1
243.01850375934106,27.410741074107047,0
243.07295857572075,25.458241947805533,1
243.12591803017983,22.059716360914866,1
243.16900913273852,22.53823196687541,0
243.2222233899707,17.008123195731017,0
243.2645439303941,18.001621612297242,0
243.3041341133707,21.294207393056475,0
243.33673633013032,18.823053158624145,1
243.34586248731742,18.40018779047218,1
243.36493252760067,24.898530091291583,1
243.43955676419841,20.041599065123695,0
243.48380094054627,22.632547091945906,1
243.50802759313214,15.68505663134856,1
243.51103901776986,17.598505696236007,1
243.51638037919358,25.244667205092536,1
243.53831606654,25.249840853002485,1
243.56528816115448,24.48608887900327,0
243.59898958557525,20.68233353947642,1
243.61559564670355,23.03139518331161,0
243.6385908879724,25.313688402191204,1
243.6580847132489,27.7983641514426,0
243.6249990209944,32.136985555576594,0
243.564435182531,31.831787260358386,1
243.5572512959214,33.67464714709917,0
243.55900035080987,30.50520907663741,1
243.57855783038582,27.385426892815772,1
243.52979519327096,38.083953960731904,0
243.5214213098341,45.29616724738735,1
243.52850875478757,38.155061019383176,1
243.52666948028502,41.79587880618865,1
243.5378520944602,42.747729538901595,0
244.4607540082531,11.016211916399515,1
244.51612064941682,10.700751923449292,0
244.59977525694646,11.397583103340258,0
244.8740516610031,25.58364296705452,0
244.9420744841278,26.44745501293643,1
245.00309169998917,20.504068649828078,1
245.03193827759642,20.10329201522816,1
245.20260905760682,16.042671807504803,0
246.30332334604032,18.091746962714303,0
246.259489231279,13.347815385319764,0
245.99252418047746,25.024668661996568,0
246.0123613301241,22.66507885341846,0
245.9879062877316,19.125336279995143,1
246.0276145239743,18.533360537814385,1
246.06010885833803,23.974840469084764,0
246.0925246360728,26.17734288287027,1
246.22516331926442,21.78115975099018,1
246.2415524759692,21.20493225785105,0
246.25379274891387,22.597534560382535,1
246.25234010102352,17.862198395321165,0
243.21463646838947,42.98227227399214,0
243.26448111036132,40.04091994637346,1
243.28089761590496,38.65157398992244,0
243.32648786616485,29.467876039305487,0
243.34373575349878,25.602943840185226,0
243.39638398539182,31.432506261682025,0
243.39964405471613,33.68136187095412,1
243.41761487483325,33.28713458506989,0
243.42726740693783,30.263857267044934,1
243.43847632196517,35.26533304614739,0
243.4509150564587,35.51621465746649,1
243.46154236593262,35.2383180954608,0
243.47995350748016,30.00099267330749,0
243.50463737236697,33.81157340985156,1
243.50433818705292,41.478646253021104,0
243.5274488468061,35.67655987503232,1
243.5331384923867,42.090403875300176,0
243.56286053286743,44.50969795231997,0
243.45820252883306,24.090984102535906,0
243.48328075664506,23.367220712535282,0
243.50472318223603,22.030616651112343,0
243.51833061262766,20.930118181710338,0
243.518156918478,23.598901098901,1
243.52343711728585,20.58849779661936,0
243.53293242687215,19.07207006191723,1
243.5382682930937,23.222917307625213,1
243.55374722686386,30.54741988643785,0
243.5746791326489,35.26624442880442,0
243.5878089799962,35.5825206580791,1
243.5990828143981,38.38355303274524,0
243.6066025265857,40.77758625813279,0
243.6136370960516,37.97508151814147,0
243.6109253068412,39.402789901124265,1
243.44512963700657,23.64773866535798,1
243.44564288236637,26.14139814600563,0
243.3278241255824,40.707841220730856,1
243.37421708908798,38.199920714206435,0
243.45592857880862,34.934560388860234,0
243.54728943736094,31.093998491570744,1
243.77734837128372,22.414338104076982,1
243.85644193397408,21.35090829231859,0
243.9090599954189,19.118047448054604,0
243.9582833432222,19.248889408464443,0
243.4449527612511,19.21139380253013,0
243.40234369508644,46.43433231459743,1
243.396536989618,56.2979917565609,1
243.38667114944485,56.73128261177804,1
243.39881450583863,56.45098948670705,0
243.4349719454776,43.778893660313855,1
243.50059506736,27.796629444037556,1
243.7787364802131,21.582156528700303,0
243.84584618770188,24.40108987600564,0
243.9001567717003,21.897842594564352,0
243.93806022124718,23.470062016355136,0
243.9815896951104,22.459849038908096,1
244.00980564679938,17.539360562863887,1
244.0487579907386,21.363808605188233,1
244.06860479992088,21.907519585081612,1
244.0861622437814,22.359463608892398,0
244.10601178417218,21.19047920468336,0
244.13607695205584,22.151191698592022,1
244.1482724278233,28.53547406734099,0
244.15867217268269,26.705413759481825,0
243.76964794867558,32.89703926646609,1
243.7511221222051,36.99339763163145,0
243.75568251648,30.552163548508094,0
243.74845244876752,27.50345713227412,0
243.751167227999,25.68820737495389,1
243.75370686018329,25.71765347360269,0
243.7645521100725,23.572125142941925,0
243.18844949648891,31.488374427887784,0
243.19741807780457,28.90510468289171,0
243.19741807780457,28.90510468289171,1
243.2873798290107,20.766228061634067,0
243.31198263316404,21.60682454800091,0
243.33398923361042,20.9438278518816,1
243.34812444047932,22.39925482890425,1
243.36134769851824,30.2793265847447,0
243.42990350741684,27.290729283839113,1
243.46527694348882,31.71212972033501,1
243.5048198352981,33.113674577969014,1
243.8712557949692,25.780138262747503,1
243.99727352745518,23.77513642819716,0
244.0523019226453,21.334289747762075,1
244.0793806299824,18.502682733675357,1
244.15436452698864,17.408876232405245,0
244.1833280151173,19.015269484327774,1
